"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.23","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp7-9",1.95410012178918,0.00529946979580946,368.735023895103,0,NA,NA,4340212273
"4.24","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp10-150",2.20049073540823,0.00710797442304695,309.580564650506,0,NA,NA,4340212273
"4.25","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month02",0.171721097049254,0.0053623183312728,32.0236670858915,5.10785615657926e-225,NA,NA,4340212273
"4.26","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month03",0.211490159997783,0.00520132882048463,40.6607940580225,0,NA,NA,4340212273
"4.27","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month04",0.162894619764444,0.00536632854737875,30.3549472094869,2.16180933930537e-202,NA,NA,4340212273
"4.28","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month05",0.200506329366211,0.00526093896683784,38.1122705718686,0,NA,NA,4340212273
"4.29","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month06",0.158837151258227,0.00535101429221124,29.6835595242991,1.25176369480511e-193,NA,NA,4340212273
"4.30","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month07",0.0982062635057916,0.00538814341403651,18.2263640663233,3.18825887814745e-74,NA,NA,4340212273
"4.31","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month08",0.0132493693914467,0.00548733698035212,2.4145354001198,0.0157552918869289,NA,NA,4340212273
"4.32","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month09",0.317336498812679,0.00515481805816941,61.5611443957292,0,NA,NA,4340212273
"4.33","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month10",0.276424424899044,0.00514790673946772,53.6964709907751,0,NA,NA,4340212273
"4.34","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month11",0.26967589782334,0.00518681259928461,51.9926048341394,0,NA,NA,4340212273
"4.35","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month12",-0.587910730925693,0.00650444431239038,-90.386004198049,0,NA,NA,4340212273
"4.36","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayMonday",0.635477801632718,0.00406436555729296,156.353505282623,0,NA,NA,4340212273
"4.37","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayTuesday",0.777621343346632,0.00397100194602482,195.824971610773,0,NA,NA,4340212273
"4.38","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayWednesday",0.825364515341973,0.00394188531215555,209.383188495313,0,NA,NA,4340212273
"4.39","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayThursday",0.764805463199576,0.00398200673797453,192.065336280319,0,NA,NA,4340212273
"4.40","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayFriday",0.606410166118839,0.00408850012045947,148.320936346381,0,NA,NA,4340212273
"4.41","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdaySaturday",0.134471448004511,0.00450044326780611,29.8796007420982,3.62307697604647e-196,NA,NA,4340212273
