"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"17.8","all","4 yr.","mnwk","no","no","all","Female","LPM","age_grp65-199",4.67550052507553e-05,3.20181190850134e-06,14.6026707960618,2.70055761652894e-48,NA,NA,4340212273
"17.9","all","4 yr.","mnwk","no","no","all","Female","LPM","curr_pts_grp1-3",0.000434133540868291,1.21921987641389e-06,356.074855132132,0,NA,NA,4340212273
"17.10","all","4 yr.","mnwk","no","no","all","Female","LPM","curr_pts_grp4-6",0.000903330230737589,3.43921724850821e-06,262.655763060451,0,NA,NA,4340212273
"17.11","all","4 yr.","mnwk","no","no","all","Female","LPM","curr_pts_grp7-9",0.00127387921712229,7.6707829906494e-06,166.068994348443,0,NA,NA,4340212273
"17.12","all","4 yr.","mnwk","no","no","all","Female","LPM","curr_pts_grp10-150",0.00174511280346772,1.374998818971e-05,126.917403810841,0,NA,NA,4340212273
"17.13","all","4 yr.","mnwk","no","no","all","Female","LPM","month02",5.79684766415733e-05,1.18049611656431e-06,49.1051819893176,0,NA,NA,4340212273
"17.14","all","4 yr.","mnwk","no","no","all","Female","LPM","month03",7.72310332119851e-05,1.17075573977795e-06,65.9668200530308,0,NA,NA,4340212273
"17.15","all","4 yr.","mnwk","no","no","all","Female","LPM","month04",7.74087853378621e-05,1.18824966765567e-06,65.145219430681,0,NA,NA,4340212273
"17.16","all","4 yr.","mnwk","no","no","all","Female","LPM","month05",8.44026779098457e-05,1.18535251446304e-06,71.20470651558,0,NA,NA,4340212273
"17.17","all","4 yr.","mnwk","no","no","all","Female","LPM","month06",6.63159577875935e-05,1.17339096811908e-06,56.5165060831312,0,NA,NA,4340212273
"17.18","all","4 yr.","mnwk","no","no","all","Female","LPM","month07",4.09750478736538e-05,1.13320796985759e-06,36.1584536674262,2.74034513839316e-286,NA,NA,4340212273
"17.19","all","4 yr.","mnwk","no","no","all","Female","LPM","month08",1.95542765682949e-05,1.1046377459382e-06,17.7019811609705,4.04814853781456e-70,NA,NA,4340212273
"17.20","all","4 yr.","mnwk","no","no","all","Female","LPM","month09",0.000102663469270885,1.21427030780213e-06,84.547459170528,0,NA,NA,4340212273
"17.21","all","4 yr.","mnwk","no","no","all","Female","LPM","month10",9.22469479659276e-05,1.19240276529882e-06,77.3622392118571,0,NA,NA,4340212273
"17.22","all","4 yr.","mnwk","no","no","all","Female","LPM","month11",8.68428218532612e-05,1.19433239481379e-06,72.712439376478,0,NA,NA,4340212273
"17.23","all","4 yr.","mnwk","no","no","all","Female","LPM","month12",-9.22878291247089e-05,9.58021547247307e-07,-96.3316841775433,0,NA,NA,4340212273
"17.24","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdayMonday",0.000132410444178407,8.33181533517641e-07,158.921482116122,0,NA,NA,4340212273
"17.25","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdayTuesday",0.000175530392196014,8.73577085848006e-07,200.932917128454,0,NA,NA,4340212273
"17.26","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdayWednesday",0.000191501608522667,8.88040582952723e-07,215.645109242561,0,NA,NA,4340212273
"17.27","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdayThursday",0.000171146416545455,8.71367701541489e-07,196.411246644429,0,NA,NA,4340212273
"17.28","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdayFriday",0.000124311964594894,8.27008604733018e-07,150.315200934366,0,NA,NA,4340212273
"17.29","all","4 yr.","mnwk","no","no","all","Female","LPM","weekdaySaturday",2.13801384579818e-05,7.17753167892753e-07,29.7875919109512,5.65655767261167e-195,NA,NA,4340212273
"18","all","4 yr.","mnwk","with","no","all","Female","LPM","(Intercept)",-0.000130301017651424,4.72295237764317e-06,-27.5888908531503,1.51252535817143e-167,NA,NA,4340212273
"18.1","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE",-7.46960103587958e-06,6.3481521676852e-06,-1.17665752782409,0.239332226461833,NA,NA,4340212273
"18.2","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp16-19",0.000268014391098747,5.40771936964719e-06,49.5614459217459,0,NA,NA,4340212273
"18.3","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp20-24",0.000269496844130316,4.92101727406168e-06,54.7644580625257,0,NA,NA,4340212273
"18.4","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp25-34",0.000214677292693532,4.73112452492166e-06,45.3755320881323,0,NA,NA,4340212273
"18.5","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp35-44",0.000191325888864666,4.71082704923188e-06,40.6140762259276,0,NA,NA,4340212273
"18.6","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp45-54",0.000140698725441072,4.69119608717791e-06,29.9920793815533,1.24491083904241e-197,NA,NA,4340212273
"18.7","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp55-64",9.14710200538069e-05,4.69305973850692e-06,19.4907001296574,1.31668386363038e-84,NA,NA,4340212273
"18.8","all","4 yr.","mnwk","with","no","all","Female","LPM","age_grp65-199",4.15449671631667e-05,4.68689188086375e-06,8.864076283217,7.71409569913292e-19,NA,NA,4340212273
"18.9","all","4 yr.","mnwk","with","no","all","Female","LPM","curr_pts_grp1-3",0.000434147327222158,1.21922584858852e-06,356.084418424004,0,NA,NA,4340212273
"18.10","all","4 yr.","mnwk","with","no","all","Female","LPM","curr_pts_grp4-6",0.000903403547403849,3.43925189306107e-06,262.674434875366,0,NA,NA,4340212273
"18.11","all","4 yr.","mnwk","with","no","all","Female","LPM","curr_pts_grp7-9",0.00127400271313888,7.67079777249301e-06,166.084773829832,0,NA,NA,4340212273
"18.12","all","4 yr.","mnwk","with","no","all","Female","LPM","curr_pts_grp10-150",0.0017453592453984,1.37504025153487e-05,126.931502074224,0,NA,NA,4340212273
"18.13","all","4 yr.","mnwk","with","no","all","Female","LPM","month02",5.79690062599404e-05,1.18049564309555e-06,49.105650324919,0,NA,NA,4340212273
"18.14","all","4 yr.","mnwk","with","no","all","Female","LPM","month03",7.72312544149637e-05,1.17075465607557e-06,65.9670700553495,0,NA,NA,4340212273
"18.15","all","4 yr.","mnwk","with","no","all","Female","LPM","month04",7.74098638864059e-05,1.1882550170854e-06,65.1458338263781,0,NA,NA,4340212273
"18.16","all","4 yr.","mnwk","with","no","all","Female","LPM","month05",8.44031171916815e-05,1.18535754277369e-06,71.2047750539312,0,NA,NA,4340212273
"18.17","all","4 yr.","mnwk","with","no","all","Female","LPM","month06",6.63158764280366e-05,1.1733934135829e-06,56.5163189603597,0,NA,NA,4340212273
"18.18","all","4 yr.","mnwk","with","no","all","Female","LPM","month07",4.09747411693165e-05,1.13321028083506e-06,36.1581092779377,2.77470910221784e-286,NA,NA,4340212273
"18.19","all","4 yr.","mnwk","with","no","all","Female","LPM","month08",1.95539047096444e-05,1.10463914850247e-06,17.7016220511043,4.0740462725253e-70,NA,NA,4340212273
"18.20","all","4 yr.","mnwk","with","no","all","Female","LPM","month09",0.000102663212083373,1.21427183183228e-06,84.5471412512793,0,NA,NA,4340212273
"18.21","all","4 yr.","mnwk","with","no","all","Female","LPM","month10",9.22466851170694e-05,1.19240375669602e-06,77.3619544546487,0,NA,NA,4340212273
"18.22","all","4 yr.","mnwk","with","no","all","Female","LPM","month11",8.68426091898305e-05,1.19433204254615e-06,72.7122827624171,0,NA,NA,4340212273
"18.23","all","4 yr.","mnwk","with","no","all","Female","LPM","month12",-9.22879652607667e-05,9.58021679404794e-07,-96.3318129899774,0,NA,NA,4340212273
"18.24","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdayMonday",0.000132410444170547,8.33181525474692e-07,158.921483640805,0,NA,NA,4340212273
"18.25","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdayTuesday",0.000175530357944159,8.73577071621873e-07,200.932881191892,0,NA,NA,4340212273
"18.26","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdayWednesday",0.000191501566170817,8.88040566246085e-07,215.645065608129,0,NA,NA,4340212273
"18.27","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdayThursday",0.000171146538688238,8.71367742662398e-07,196.411377549177,0,NA,NA,4340212273
"18.28","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdayFriday",0.000124312093102472,8.27008601691565e-07,150.315356875616,0,NA,NA,4340212273
"18.29","all","4 yr.","mnwk","with","no","all","Female","LPM","weekdaySaturday",2.13801367058748e-05,7.17753157355895e-07,29.7875899071435,5.65689569434794e-195,NA,NA,4340212273
"18.30","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp16-19",7.8044967688531e-06,7.4125803473534e-06,1.05287179404937,0.292399754972888,NA,NA,4340212273
"18.31","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp20-24",-4.4199212493542e-07,6.76506089043653e-06,-0.0653345375738222,0.947907644073353,NA,NA,4340212273
"18.32","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp25-34",-9.58548868243632e-06,6.48300426998581e-06,-1.47855658939082,0.139258862210564,NA,NA,4340212273
"18.33","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp35-44",5.31255321124336e-07,6.4579157291897e-06,0.0822642077416818,0.934436616005396,NA,NA,4340212273
"18.34","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp45-54",-1.83084320548594e-06,6.42408583383507e-06,-0.284996691022254,0.775646677045797,NA,NA,4340212273
"18.35","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp55-64",1.33860135351302e-06,6.42439523021898e-06,0.208362235750461,0.834946140704327,NA,NA,4340212273
"18.36","all","4 yr.","mnwk","with","no","all","Female","LPM","policyTRUE:age_grp65-199",9.7269165832884e-06,6.41616917880697e-06,1.51600064029126,0.129519190575175,NA,NA,4340212273
"19","all","4 yr.","mnwk","no","no","1","Female","LPM","(Intercept)",-2.08450516881227e-05,6.46803001843758e-07,-32.2278214985126,7.19684141807768e-228,NA,NA,4340212273
"19.1","all","4 yr.","mnwk","no","no","1","Female","LPM","policyTRUE",5.17358773715102e-06,1.49962542409824e-07,34.4991999602969,8.24680725146231e-261,NA,NA,4340212273
"19.2","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp16-19",3.57383656948669e-05,8.62719723427768e-07,41.4252331601634,0,NA,NA,4340212273
"19.3","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp20-24",2.72445570936923e-05,6.78337309822939e-07,40.1637307858,0,NA,NA,4340212273
"19.4","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp25-34",2.31362015687785e-05,6.16386192114537e-07,37.5352366174993,2.45358241349756e-308,NA,NA,4340212273
"19.5","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp35-44",2.06681773990711e-05,6.09981390395049e-07,33.8832917274502,1.17424189509102e-251,NA,NA,4340212273
"19.6","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp45-54",1.63831285678914e-05,6.02902790623766e-07,27.1737481111032,1.32727893847875e-162,NA,NA,4340212273
"19.7","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp55-64",1.2180108202461e-05,6.03815060792632e-07,20.1719185117246,1.72805114084164e-90,NA,NA,4340212273
"19.8","all","4 yr.","mnwk","no","no","1","Female","LPM","age_grp65-199",7.48195974657519e-06,6.01776486331595e-07,12.4331207957042,1.72756064672008e-35,NA,NA,4340212273
"19.9","all","4 yr.","mnwk","no","no","1","Female","LPM","curr_pts_grp1-3",3.85104701411276e-05,3.686187341109e-07,104.472362843994,0,NA,NA,4340212273
"19.10","all","4 yr.","mnwk","no","no","1","Female","LPM","curr_pts_grp4-6",6.82939091932584e-05,9.7219186193404e-07,70.2473574067954,0,NA,NA,4340212273
"19.11","all","4 yr.","mnwk","no","no","1","Female","LPM","curr_pts_grp7-9",9.52698672637811e-05,2.14549959820683e-06,44.4045141483157,0,NA,NA,4340212273
"19.12","all","4 yr.","mnwk","no","no","1","Female","LPM","curr_pts_grp10-150",0.000166542384997612,4.25979587635472e-06,39.0963299255853,0,NA,NA,4340212273
"19.13","all","4 yr.","mnwk","no","no","1","Female","LPM","month02",6.36711164422319e-06,3.51727320976203e-07,18.1024084980136,3.05034984986744e-73,NA,NA,4340212273
"19.14","all","4 yr.","mnwk","no","no","1","Female","LPM","month03",9.47943195836559e-06,3.54054753242814e-07,26.7739152533408,6.50516026409357e-158,NA,NA,4340212273
"19.15","all","4 yr.","mnwk","no","no","1","Female","LPM","month04",7.40687795863111e-06,3.51300043201426e-07,21.0841931334014,1.11093115806488e-98,NA,NA,4340212273
"19.16","all","4 yr.","mnwk","no","no","1","Female","LPM","month05",9.29475419800244e-06,3.55396947047727e-07,26.1531627528422,9.07203758103828e-151,NA,NA,4340212273
"19.17","all","4 yr.","mnwk","no","no","1","Female","LPM","month06",8.37278884056069e-06,3.54708479332243e-07,23.6047045064243,3.44844296786135e-123,NA,NA,4340212273
"19.18","all","4 yr.","mnwk","no","no","1","Female","LPM","month07",4.28666674524984e-06,3.35305513344774e-07,12.7843610517735,2.00504135597811e-37,NA,NA,4340212273
"19.19","all","4 yr.","mnwk","no","no","1","Female","LPM","month08",3.78130837210298e-06,3.32344288449347e-07,11.377684237469,5.40150762071505e-30,NA,NA,4340212273
"19.20","all","4 yr.","mnwk","no","no","1","Female","LPM","month09",1.6071439788222e-05,3.83445876508416e-07,41.913189768959,0,NA,NA,4340212273
"19.21","all","4 yr.","mnwk","no","no","1","Female","LPM","month10",9.66356474543744e-06,3.56268320272821e-07,27.1244008954749,5.07676720427451e-162,NA,NA,4340212273
"19.22","all","4 yr.","mnwk","no","no","1","Female","LPM","month11",7.68788263539625e-06,3.50835799133274e-07,21.9130506475932,1.95070980336531e-106,NA,NA,4340212273
"19.23","all","4 yr.","mnwk","no","no","1","Female","LPM","month12",-7.2503784303555e-06,2.83928709055191e-07,-25.5359116536051,7.87333034064955e-144,NA,NA,4340212273
"19.24","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdayMonday",1.48164933695519e-05,2.52774626648994e-07,58.6154297445619,0,NA,NA,4340212273
"19.25","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdayTuesday",1.8645822081685e-05,2.64682135870336e-07,70.4460919524215,0,NA,NA,4340212273
"19.26","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdayWednesday",2.00405354237032e-05,2.68781877519658e-07,74.5605902028775,0,NA,NA,4340212273
"19.27","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdayThursday",1.78239881173926e-05,2.62597908482656e-07,67.8755905573782,0,NA,NA,4340212273
"19.28","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdayFriday",1.25456521087959e-05,2.45968861077571e-07,51.0050420766041,0,NA,NA,4340212273
"19.29","all","4 yr.","mnwk","no","no","1","Female","LPM","weekdaySaturday",1.90584068171892e-06,2.07624515869147e-07,9.17926610805465,4.34039538638114e-20,NA,NA,4340212273
"21","all","4 yr.","mnwk","no","no","2","Female","LPM","(Intercept)",-9.14131494041386e-05,1.0988047512784e-06,-83.1932600380408,0,NA,NA,4340212273
"21.1","all","4 yr.","mnwk","no","no","2","Female","LPM","policyTRUE",3.61278294781494e-06,3.35862397609516e-07,10.7567354176256,5.50872470386416e-27,NA,NA,4340212273
"21.2","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp16-19",0.000122986899978718,1.51578911641856e-06,81.137210081905,0,NA,NA,4340212273
"21.3","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp20-24",0.000130694099063702,1.17482831341438e-06,111.245275221422,0,NA,NA,4340212273
"21.4","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp25-34",0.000116997779994796,1.00051530605197e-06,116.937521382326,0,NA,NA,4340212273
"21.5","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp35-44",0.000111064212898044,9.83841279501136e-07,112.888344097901,0,NA,NA,4340212273
"21.6","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp45-54",8.92887835078334e-05,9.61264390353362e-07,92.8868107503813,0,NA,NA,4340212273
"21.7","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp55-64",6.44460502746554e-05,9.62240190165116e-07,66.9750140696126,0,NA,NA,4340212273
"21.8","all","4 yr.","mnwk","no","no","2","Female","LPM","age_grp65-199",3.78151852611769e-05,9.52297125831439e-07,39.7094396648114,0,NA,NA,4340212273
"21.9","all","4 yr.","mnwk","no","no","2","Female","LPM","curr_pts_grp1-3",0.000197196666219316,8.26835926546302e-07,238.495522374079,0,NA,NA,4340212273
"21.10","all","4 yr.","mnwk","no","no","2","Female","LPM","curr_pts_grp4-6",0.000393423349359395,2.28771412727878e-06,171.972251544981,0,NA,NA,4340212273
"21.11","all","4 yr.","mnwk","no","no","2","Female","LPM","curr_pts_grp7-9",0.000518438266933266,4.94895882919018e-06,104.757037758203,0,NA,NA,4340212273
"21.12","all","4 yr.","mnwk","no","no","2","Female","LPM","curr_pts_grp10-150",0.000638101248131988,8.44991039595583e-06,75.5157413784395,0,NA,NA,4340212273
"21.13","all","4 yr.","mnwk","no","no","2","Female","LPM","month02",3.12190864363021e-05,7.91265121579808e-07,39.4546474814552,0,NA,NA,4340212273
"21.14","all","4 yr.","mnwk","no","no","2","Female","LPM","month03",4.67430216276727e-05,7.96025026575036e-07,58.7205427809078,0,NA,NA,4340212273
"21.15","all","4 yr.","mnwk","no","no","2","Female","LPM","month04",4.49634348632362e-05,8.05517278344961e-07,55.8193301025391,0,NA,NA,4340212273
"21.16","all","4 yr.","mnwk","no","no","2","Female","LPM","month05",4.81143652141645e-05,8.03142329156947e-07,59.9076445947879,0,NA,NA,4340212273
"21.17","all","4 yr.","mnwk","no","no","2","Female","LPM","month06",3.51487149872184e-05,7.86898695581057e-07,44.6673951610303,0,NA,NA,4340212273
"21.18","all","4 yr.","mnwk","no","no","2","Female","LPM","month07",2.0862090673685e-05,7.54577488602613e-07,27.647380141593,3.00082932152587e-168,NA,NA,4340212273
"21.19","all","4 yr.","mnwk","no","no","2","Female","LPM","month08",1.18244157837378e-05,7.36207943575709e-07,16.0612444988131,4.7688807570555e-58,NA,NA,4340212273
"21.20","all","4 yr.","mnwk","no","no","2","Female","LPM","month09",5.68442153657525e-05,8.23368575456597e-07,69.0386019823864,0,NA,NA,4340212273
"21.21","all","4 yr.","mnwk","no","no","2","Female","LPM","month10",4.96318542389356e-05,8.04211716372693e-07,61.7149106740132,0,NA,NA,4340212273
"21.22","all","4 yr.","mnwk","no","no","2","Female","LPM","month11",4.54139021712689e-05,8.02481348525542e-07,56.5918475921106,0,NA,NA,4340212273
"21.23","all","4 yr.","mnwk","no","no","2","Female","LPM","month12",-4.33029487069679e-05,6.26794275643441e-07,-69.0863819113773,0,NA,NA,4340212273
"21.24","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdayMonday",6.78269703283223e-05,5.64378401689986e-07,120.179953955041,0,NA,NA,4340212273
"21.25","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdayTuesday",8.7989193867998e-05,5.92288352084846e-07,148.558035217605,0,NA,NA,4340212273
"21.26","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdayWednesday",9.33088024847446e-05,5.99374967050808e-07,155.6768427348,0,NA,NA,4340212273
"21.27","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdayThursday",8.39567829573435e-05,5.87970805115641e-07,142.790734211422,0,NA,NA,4340212273
"21.28","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdayFriday",6.06770225320627e-05,5.55219752578408e-07,109.284697185722,0,NA,NA,4340212273
"21.29","all","4 yr.","mnwk","no","no","2","Female","LPM","weekdaySaturday",1.09233973445188e-05,4.76152238962498e-07,22.9409765421246,1.81317102466686e-116,NA,NA,4340212273
"23","all","4 yr.","mnwk","no","no","3","Female","LPM","(Intercept)",-2.01646088165436e-05,2.94257484700123e-06,-6.85270889102219,7.24644662655932e-12,NA,NA,4340212273
"23.1","all","4 yr.","mnwk","no","no","3","Female","LPM","policyTRUE",-1.4289011510763e-05,3.23417728216853e-07,-44.1812871222142,0,NA,NA,4340212273
"23.2","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp16-19",9.60736348746645e-05,3.13964259794769e-06,30.6001819880599,1.21721248872145e-205,NA,NA,4340212273
"23.3","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp20-24",0.000101893767108026,2.97926478237085e-06,34.2009772716275,2.33857300696962e-256,NA,NA,4340212273
"23.4","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp25-34",6.68182461157891e-05,2.90774649133778e-06,22.979391881253,7.49302326617211e-117,NA,NA,4340212273
"23.5","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp35-44",5.9479272441418e-05,2.90220866608989e-06,20.494485161039,2.4112586074097e-93,NA,NA,4340212273
"23.6","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp45-54",3.51671891519637e-05,2.89444003836202e-06,12.1499111005475,5.74280795726224e-34,NA,NA,4340212273
"23.7","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp55-64",1.71863084890253e-05,2.89510955169133e-06,5.93632406033996,2.91483416746542e-09,NA,NA,4340212273
"23.8","all","4 yr.","mnwk","no","no","3","Female","LPM","age_grp65-199",2.66599926427416e-06,2.89471707837586e-06,0.920987852039055,0.35705676946039,NA,NA,4340212273
"23.9","all","4 yr.","mnwk","no","no","3","Female","LPM","curr_pts_grp1-3",0.000190610279257701,7.99841413884347e-07,238.310089911476,0,NA,NA,4340212273
"23.10","all","4 yr.","mnwk","no","no","3","Female","LPM","curr_pts_grp4-6",0.000419289210217461,2.31835647157985e-06,180.856229556335,0,NA,NA,4340212273
"23.11","all","4 yr.","mnwk","no","no","3","Female","LPM","curr_pts_grp7-9",0.000621109042446675,5.29817884391024e-06,117.230667507682,0,NA,NA,4340212273
"23.12","all","4 yr.","mnwk","no","no","3","Female","LPM","curr_pts_grp10-150",0.000856942161218232,9.55152772506974e-06,89.7178112113971,0,NA,NA,4340212273
"23.13","all","4 yr.","mnwk","no","no","3","Female","LPM","month02",1.96285710054232e-05,7.86959325778957e-07,24.9422941725663,2.58882351226541e-137,NA,NA,4340212273
"23.14","all","4 yr.","mnwk","no","no","3","Female","LPM","month03",2.02166377050811e-05,7.67063922475795e-07,26.3558708899115,4.39586815858002e-153,NA,NA,4340212273
"23.15","all","4 yr.","mnwk","no","no","3","Female","LPM","month04",2.33568703548074e-05,7.83174828917823e-07,29.8233159345551,1.94808942586519e-195,NA,NA,4340212273
"23.16","all","4 yr.","mnwk","no","no","3","Female","LPM","month05",2.49842732082701e-05,7.79133071473209e-07,32.0667599965037,1.28219971506534e-225,NA,NA,4340212273
"23.17","all","4 yr.","mnwk","no","no","3","Female","LPM","month06",2.093499564372e-05,7.77832268368839e-07,26.914537356006,1.48448201578675e-159,NA,NA,4340212273
"23.18","all","4 yr.","mnwk","no","no","3","Female","LPM","month07",1.43777198782353e-05,7.59721844575463e-07,18.9249788997046,7.10184630294126e-80,NA,NA,4340212273
"23.19","all","4 yr.","mnwk","no","no","3","Female","LPM","month08",2.57945924365114e-06,7.36748795082031e-07,3.50113805529052,0.000463275791536377,NA,NA,4340212273
"23.20","all","4 yr.","mnwk","no","no","3","Female","LPM","month09",2.67814050820453e-05,7.87214816721477e-07,34.0204535193864,1.11055685837333e-253,NA,NA,4340212273
"23.21","all","4 yr.","mnwk","no","no","3","Female","LPM","month10",3.02605016839141e-05,7.87231663827043e-07,38.4391318011853,2.96439387504748e-323,NA,NA,4340212273
"23.22","all","4 yr.","mnwk","no","no","3","Female","LPM","month11",3.1599194143404e-05,7.94917742067103e-07,39.7515270715099,0,NA,NA,4340212273
"23.23","all","4 yr.","mnwk","no","no","3","Female","LPM","month12",-4.09128002069567e-05,6.52028725842968e-07,-62.746929062156,0,NA,NA,4340212273
"23.24","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdayMonday",4.98027325153345e-05,5.43115383764349e-07,91.6982541907582,0,NA,NA,4340212273
"23.25","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdayTuesday",6.89043526959558e-05,5.70522337579469e-07,120.774154064315,0,NA,NA,4340212273
"23.26","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdayWednesday",7.79664685798625e-05,5.83131233095285e-07,133.70312573726,0,NA,NA,4340212273
"23.27","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdayThursday",6.92225162075066e-05,5.72290583043232e-07,120.956937364593,0,NA,NA,4340212273
"23.28","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdayFriday",5.07964862112238e-05,5.45694365102654e-07,93.0859643413546,0,NA,NA,4340212273
"23.29","all","4 yr.","mnwk","no","no","3","Female","LPM","weekdaySaturday",8.53479579438288e-06,4.77869990575746e-07,17.8600790229577,2.4129885070987e-71,NA,NA,4340212273
"25","all","4 yr.","mnwk","no","no","4","Female","LPM","(Intercept)",8.84329805484459e-07,5.09288647707507e-07,1.7364019588207,0.082492786230053,NA,NA,4340212273
"25.1","all","4 yr.","mnwk","no","no","4","Female","LPM","policyTRUE",-1.02625545202513e-08,3.16209956127057e-08,-0.324548747482437,0.745522622546003,NA,NA,4340212273
"25.2","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp16-19",7.89849970523551e-06,5.83793158555905e-07,13.5296201907771,1.04562677697588e-41,NA,NA,4340212273
"25.3","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp20-24",1.87511662938255e-06,5.16885088074835e-07,3.62772436784066,0.000285930272695456,NA,NA,4340212273
"25.4","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp25-34",-1.65777868422939e-07,5.07850608991237e-07,-0.326430382257944,0.744098753641362,NA,NA,4340212273
"25.5","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp35-44",-6.83623680702144e-07,5.07097436144219e-07,-1.34811109655802,0.177622653004273,NA,NA,4340212273
"25.6","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp45-54",-9.86130070790862e-07,5.06615774870192e-07,-1.94650486563221,0.0515941241097342,NA,NA,4340212273
"25.7","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp55-64",-1.11738079813063e-06,5.0649008059034e-07,-2.20612572871765,0.0273751977642306,NA,NA,4340212273
"25.8","all","4 yr.","mnwk","no","no","4","Female","LPM","age_grp65-199",-1.04478903530596e-06,5.06615990696038e-07,-2.06228988917332,0.0391801451213069,NA,NA,4340212273
"25.9","all","4 yr.","mnwk","no","no","4","Female","LPM","curr_pts_grp1-3",1.00360053200061e-06,6.88737380274991e-08,14.5715995783459,4.25803925110494e-48,NA,NA,4340212273
"25.10","all","4 yr.","mnwk","no","no","4","Female","LPM","curr_pts_grp4-6",3.41690701154827e-06,2.18026400269094e-07,15.6719874626698,2.35111815791452e-55,NA,NA,4340212273
"25.11","all","4 yr.","mnwk","no","no","4","Female","LPM","curr_pts_grp7-9",5.86964209381146e-06,5.27132059915057e-07,11.1350504743675,8.46970911013416e-29,NA,NA,4340212273
"25.12","all","4 yr.","mnwk","no","no","4","Female","LPM","curr_pts_grp10-150",1.70163467875645e-05,1.32810133827548e-06,12.8125364361578,1.39499120793261e-37,NA,NA,4340212273
"25.13","all","4 yr.","mnwk","no","no","4","Female","LPM","month02",8.38937642098619e-08,7.16768367800545e-08,1.17044456729161,0.241822109513067,NA,NA,4340212273
"25.14","all","4 yr.","mnwk","no","no","4","Female","LPM","month03",1.59391348332646e-07,7.12838882525242e-08,2.23600805511618,0.025351243568772,NA,NA,4340212273
"25.15","all","4 yr.","mnwk","no","no","4","Female","LPM","month04",2.62128895616893e-07,7.40633071382973e-08,3.53925453433268,0.000401258754848,NA,NA,4340212273
