"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"policyTRUE:age_grp25-34",2.16319114094811e-12,-7.69576971436963e-12,-2.02848926355044e-12,-4.08199050752555e-12,-2.11973467284359e-12,-2.13542783337201e-12,-2.14547038478559e-12,-2.15652902485559e-12,3.14636755453513e-13,2.67773497710325e-13,2.75317833404723e-13,3.17118392497775e-13,3.79324067962576e-13,4.06454381730617e-13,4.40092069974008e-13,5.34579478220832e-13,3.58133366105785e-13,6.3729452654777e-13,-1.22169352387853e-14,-3.16616219305357e-14,1.3471029970255e-14,1.35281100912862e-15,-9.42886241090573e-15,-1.45573991137627e-14,-1.21669312698847e-14,-2.16477391372744e-14,-1.86707059066976e-14,-1.68805212965277e-14,2.87138308430258e-14,-4.12167021986678e-16,-5.9377751424739e-15,-1.11534742997472e-14,-8.00344561687476e-15,-1.62918393522905e-14,-4.41277064993619e-15,7.62851279493402e-12,1.14440345156514e-11,7.72609387480281e-12,7.73114353354688e-12,7.73236822676733e-12,7.7322155072649e-12,-6.19456596184124e-13,-5.38482466014098e-13,-5.11722705695178e-13,-5.11139866333408e-13,-7.5504191708359e-13,-7.78181963232470e-13,-7.38538674425037e-13,-9.84825662090703e-13,-5.93803027985948e-13,-9.72473971183042e-13
"policyTRUE:age_grp35-44",2.14966958559319e-12,-7.66453989164337e-12,-2.08117809108638e-12,-2.11963181582375e-12,-4.12343478785224e-12,-2.16107849002355e-12,-2.16436434172635e-12,-2.16675509029396e-12,4.5333355311233e-13,4.00396577997342e-13,3.89864555067513e-13,3.96652260555163e-13,4.46284536287997e-13,4.67442144746959e-13,4.25748356439331e-13,4.77641105769886e-13,3.77975356652585e-13,4.83107871949281e-13,-1.07007981001485e-14,-3.92030081801513e-14,1.76546083697774e-14,5.8692164518335e-15,-5.30498780344597e-16,-3.36246016190054e-15,-7.1279625513931e-15,-1.09673106551121e-14,-6.85022717385685e-15,-1.40741178015179e-14,2.43095895548381e-14,7.10720354983694e-17,-5.54869532866406e-15,-1.30748246179637e-14,-8.43166336761093e-15,-1.3516727945523e-14,-2.92283417528668e-15,7.71027359407912e-12,7.72609387480274e-12,1.18736694427307e-11,7.7719446297753e-12,7.75896787818312e-12,7.74065504368865e-12,-9.23719153416471e-13,-8.40426110458929e-13,-7.76682666697886e-13,-7.33711072371828e-13,-9.35181353820254e-13,-9.41907366253917e-13,-8.05105464038917e-13,-9.94928082145311e-13,-7.04421500886532e-13,-7.68097091861042e-13
"policyTRUE:age_grp45-54",2.14919488959829e-12,-7.63675903864205e-12,-2.10816714541481e-12,-2.135425071585e-12,-2.16115431634717e-12,-3.66776545521343e-12,-2.16648806374941e-12,-2.16472979891563e-12,4.74785878401124e-13,4.31581956538345e-13,3.76515813810158e-13,3.60336483027782e-13,4.08948488751542e-13,4.05334830101171e-13,3.05188320229696e-13,3.79643158649314e-13,3.55456786657682e-13,3.84397501465379e-13,-1.51913209585915e-14,-3.43979287789261e-14,1.25009003209008e-14,1.13663169557593e-15,-1.02861712090573e-15,-7.22611769363456e-15,-5.29143098626034e-15,-1.37666220167456e-14,-1.03303908676192e-14,-1.33562109159713e-14,3.12093857445591e-14,-5.32890048685166e-15,-1.21870447331276e-14,-2.1207114799419e-14,-1.66791635620447e-14,-2.23869788088035e-14,-6.62729665880151e-15,7.73270521444062e-12,7.73114353354684e-12,7.77194462977534e-12,1.06344846179133e-11,7.73940703662826e-12,7.71540077136974e-12,-9.07491166267057e-13,-8.24663578336867e-13,-6.82008008184162e-13,-6.14849428463073e-13,-7.84226338817302e-13,-7.69574683065062e-13,-5.48855260298238e-13,-7.26624283945301e-13,-5.7055154790703e-13,-5.17787029338183e-13
"policyTRUE:age_grp55-64",2.14579996357074e-12,-7.60832794934493e-12,-2.1286478750098e-12,-2.14550925408919e-12,-2.16449688157467e-12,-2.16652913687745e-12,-3.72157237025407e-12,-2.15884176524399e-12,4.32224133428794e-13,4.0524603250923e-13,3.52353354840094e-13,3.13248813199698e-13,3.32360445107718e-13,3.34617552056995e-13,2.55168416688242e-13,2.8989363648456e-13,2.56263067559644e-13,2.84127897817292e-13,-2.04168268914705e-14,-4.02905721718633e-14,5.92148647738297e-15,-6.41178491093854e-15,-6.39646211350537e-15,-1.34003913959052e-14,-9.51022584107644e-15,-1.72219587251287e-14,-1.9522022983322e-14,-1.91110590805937e-14,2.79740912762745e-14,-5.8217362350728e-15,-1.08332716388772e-14,-1.95405803591435e-14,-1.68412673593461e-14,-1.88898839080066e-14,-5.13935242431591e-15,7.74961852178252e-12,7.73236822676741e-12,7.75896787818329e-12,7.73940703662841e-12,1.05847072073063e-11,7.68821745085678e-12,-8.23803608586232e-13,-7.46937752669497e-13,-6.07498484422367e-13,-4.97080697025267e-13,-6.29002316849734e-13,-5.93881385241447e-13,-3.9229596687257e-13,-5.55867354646205e-13,-3.92903782020873e-13,-3.18492474649665e-13
"policyTRUE:age_grp65-199",2.1444897085051e-12,-7.56841125359198e-12,-2.15210521045663e-12,-2.15658452492699e-12,-2.16686650736194e-12,-2.16477445439665e-12,-2.15887296457447e-12,-3.30625529464201e-12,3.68421224465592e-13,3.34678324027077e-13,3.216945932905e-13,1.91669044151214e-13,2.2784018812002e-13,2.72478469159926e-13,1.26717156973322e-13,1.78717882284684e-13,3.06966469783082e-13,2.21414561766826e-13,-2.02871058373722e-14,-4.34820988157323e-14,-8.3086559941446e-15,-1.95741159209233e-14,-1.77406800266614e-14,-2.12833506216841e-14,-1.55051408682898e-14,-2.29688770545491e-14,-2.78245681784944e-14,-1.83548220496807e-14,2.21812406068413e-14,-9.48057154042175e-15,-1.87938224425092e-14,-2.55112875786293e-14,-1.73395434908028e-14,-2.0426338299464e-14,-6.66526715060931e-15,7.76827853621482e-12,7.73221550726476e-12,7.7406550436886e-12,7.71540077136965e-12,7.68821745085656e-12,9.69496246715262e-12,-6.77742326608459e-13,-5.99147380730003e-13,-5.34920289996015e-13,-2.52251716044251e-13,-4.17660962924415e-13,-4.75305953367796e-13,-1.67529688736356e-13,-3.36039695294102e-13,-4.48342058316149e-13,-1.95783482100425e-13
"policyTRUE:curr_pts_reg1",-1.0963701344561e-13,1.84957656987916e-13,1.51302529297311e-13,3.14508137282222e-13,4.52892355556421e-13,4.74549381610682e-13,4.32102350302903e-13,3.68495037458871e-13,-3.30183907664413e-11,-2.97653476190779e-13,-2.85899894169146e-13,-2.77956743942392e-13,-2.84556197770781e-13,-2.79701189848266e-13,-2.64653556957643e-13,-2.72303316151267e-13,-2.58217891757692e-13,-2.46000965260052e-13,1.79747911671562e-15,1.09228452106943e-14,4.30770215441935e-14,2.97787362499685e-14,1.5392491878425e-14,2.71893895098752e-14,1.37289277914912e-14,2.10395008905111e-14,2.48282075686436e-14,-4.68951903692792e-15,4.18825390674514e-15,-1.43589850728882e-15,1.75380260599849e-14,2.76975275404192e-15,3.54309625873927e-15,5.07178980537329e-15,-4.73009529314368e-16,-4.22232623407777e-13,-6.19456596184115e-13,-9.23719153416465e-13,-9.07491166267071e-13,-8.23803608586228e-13,-6.77742326608453e-13,5.84224728952558e-11,5.69003999149725e-13,5.47522432860924e-13,5.40779050719055e-13,5.52779863074062e-13,5.42541713639349e-13,5.23666067439919e-13,5.35768115514226e-13,5.04216245495509e-13,4.84616547129914e-13
"policyTRUE:curr_pts_reg2",-6.60072465793424e-14,1.13945981205077e-13,1.48143923245519e-13,2.67320707747103e-13,4.0008484467582e-13,4.3128750344519e-13,4.04913971408599e-13,3.34392636978629e-13,-2.98012047249866e-13,-7.2320915638806e-12,-2.83846678920501e-13,-2.77080715230635e-13,-2.82196516199757e-13,-2.78147711588637e-13,-2.64517667721192e-13,-2.711894809141e-13,-2.57688100693168e-13,-2.48805625682593e-13,1.15937915007824e-14,2.97682371682015e-14,3.47518762243341e-14,1.83169691566885e-14,1.45052812981528e-14,9.05024762114141e-15,7.95255747887393e-16,8.30328417465095e-15,9.06676341241439e-15,3.54815117122778e-15,1.60895643367414e-14,-4.27659561204045e-15,-3.87455360618853e-15,-2.33981577427878e-15,-6.41109039398127e-15,1.14131503605453e-15,3.22453757411834e-15,-4.15170650482418e-13,-5.38482466014101e-13,-8.40426110458924e-13,-8.24663578336895e-13,-7.46937752669511e-13,-5.99147380730009e-13,5.69003999149725e-13,1.24107494266472e-11,5.45707506636464e-13,5.41328880717636e-13,5.5217736598654e-13,5.43008040281291e-13,5.27308797715194e-13,5.38383531499923e-13,5.06380364092558e-13,4.93980635270833e-13
"policyTRUE:curr_pts_reg3",-4.61985443264497e-14,3.69511537804304e-14,1.98602804386578e-13,2.74836286413409e-13,3.89670273502804e-13,3.76279842197935e-13,3.52045593340439e-13,3.21333968835698e-13,-2.86129048807379e-13,-2.83824846093627e-13,-5.79247284688999e-12,-2.72255311295745e-13,-2.75355795277571e-13,-2.71632942415439e-13,-2.66062687586019e-13,-2.70238800665762e-13,-2.5238759672478e-13,-2.52545336578075e-13,1.19115152490559e-14,3.0591363234752e-14,2.78504145564873e-14,2.02466942019705e-14,1.24508033737659e-14,6.23936464169907e-15,6.53747756418112e-15,8.46470076110834e-15,1.23145658755407e-14,7.56640147441042e-15,1.91467110129194e-14,-3.91201502900395e-15,-8.83927291190794e-16,-3.92216227309834e-15,-9.39399378991664e-15,1.98617093155833e-15,-2.42329048170843e-16,-4.75360301057276e-13,-5.11722705695192e-13,-7.76682666697884e-13,-6.82008008184185e-13,-6.07498484422389e-13,-5.34920289996012e-13,5.47522432860924e-13,5.45707506636464e-13,1.08516180940466e-11,5.32660218678545e-13,5.41860739795205e-13,5.33300547377675e-13,5.30253782301833e-13,5.38477373674585e-13,5.01604536437095e-13,5.07495731964279e-13
"policyTRUE:curr_pts_reg4",-4.40081039148591e-14,-4.24032283903566e-14,4.02457347465626e-13,3.16412469508298e-13,3.96107167804218e-13,3.59861678767732e-13,3.12734161292703e-13,1.91247398676112e-13,-2.78535234170197e-13,-2.76870461936151e-13,-2.72033664929383e-13,-5.74281649479622e-11,-2.86001986537257e-13,-2.81801044281395e-13,-2.96162513849456e-13,-2.95233803084183e-13,-2.65494088905847e-13,-2.92641450474841e-13,3.11788904832421e-14,5.3042536022338e-14,5.44244913983072e-14,3.32581961143339e-14,4.32205326826695e-14,2.70591871336747e-14,1.47472831319551e-14,1.74643128222973e-14,1.62585194390067e-14,1.22823703823297e-14,2.97606340140897e-14,-1.71743034495972e-14,-1.60010495540139e-15,-9.23308998267325e-15,-1.03992916106908e-14,-3.46009201384828e-15,1.90502441083833e-15,-7.15692389744307e-13,-5.1113986633343e-13,-7.33711072371833e-13,-6.1484942846312e-13,-4.97080697025294e-13,-2.52251716044233e-13,5.40779050719056e-13,5.41328880717641e-13,5.3266021867855e-13,9.48357108009456e-11,5.65944061540336e-13,5.56942417827831e-13,5.80900869326872e-13,5.84086027500111e-13,5.30143846082867e-13,5.78653090493366e-13
"policyTRUE:curr_pts_reg5",-7.50651687525699e-14,1.16492933568308e-13,2.98722133118585e-13,3.7837394361891e-13,4.45867596437913e-13,4.08456460363453e-13,3.31735364154549e-13,2.27129862156515e-13,-2.85007677348654e-13,-2.8217190942685e-13,-2.75409971352474e-13,-2.86461956107519e-13,-3.33443679246446e-11,-2.84513086364023e-13,-2.9383951214521e-13,-2.96860823957961e-13,-2.61953876345251e-13,-2.86079342949119e-13,1.98933488545872e-14,5.49989033672709e-14,5.50612402274077e-14,3.92785812155408e-14,2.38959476964634e-14,1.62728806168532e-14,-4.54719785346285e-15,2.20009495805245e-14,2.28294478194683e-14,1.97640398552746e-14,3.2276965989137e-14,-2.07923682735067e-15,6.50823000652874e-15,8.98692333395784e-16,-7.8203213179716e-15,-3.4608104134724e-16,-5.36774042162665e-16,-7.92758634200218e-13,-7.55041917083591e-13,-9.35181353820253e-13,-7.84226338817341e-13,-6.29002316849742e-13,-4.17660962924413e-13,5.52779863074063e-13,5.52177365986542e-13,5.41860739795206e-13,5.6594406154033e-13,5.84146659693332e-11,5.70676046019046e-13,5.90053384678791e-13,6.01031506487741e-13,5.35977956953698e-13,5.87540758732199e-13
"policyTRUE:curr_pts_reg6",-8.81027008584634e-14,1.23777203727469e-13,3.29159267020146e-13,4.05595273359503e-13,4.66926862638308e-13,4.04858091518966e-13,3.34065484798377e-13,2.71926105593172e-13,-2.80179698810546e-13,-2.77806661311886e-13,-2.7129478330277e-13,-2.81707031811034e-13,-2.83778090618525e-13,-4.85093352604657e-11,-2.90031125499123e-13,-2.92061204780972e-13,-2.56659022083368e-13,-2.80751406578713e-13,1.68979206163339e-14,5.17934287394166e-14,5.09663759664491e-14,4.45042406449809e-14,3.81981054990455e-14,1.80556408789868e-14,-3.80506372526002e-15,2.13930010254237e-14,1.70450878387933e-14,1.40221445746699e-14,2.87550626115307e-14,-8.25715287000257e-15,2.00629457522113e-15,-4.53914666452595e-15,-2.05678816711083e-14,8.56997700166063e-16,6.21610981132886e-15,-8.38980160022869e-13,-7.78181963232463e-13,-9.41907366253872e-13,-7.69574683065094e-13,-5.93881385241444e-13,-4.75305953367775e-13,5.42541713639346e-13,5.43008040281292e-13,5.33300547377677e-13,5.56942417827826e-13,5.70676046019046e-13,8.58649839448997e-11,5.83452439339543e-13,5.9323788797412e-13,5.28096178543811e-13,5.82498293495412e-13
"policyTRUE:curr_pts_reg7",-4.81134929558841e-14,-1.80880624812673e-14,6.11550413676054e-13,4.38942110679589e-13,4.25225841944562e-13,3.04589998210798e-13,2.54396664259791e-13,1.25855636550035e-13,-2.653802264736e-13,-2.64349837939379e-13,-2.65886499878069e-13,-2.96508276037819e-13,-2.93397096014663e-13,-2.90551202113076e-13,-1.48833966802901e-10,-3.22477136387921e-13,-2.77641692959942e-13,-3.38522544588308e-13,4.14498700790739e-14,8.45753397329936e-14,9.39674933525236e-14,5.26971150095003e-14,1.01100082192449e-14,1.87623259839958e-14,-8.19930856691883e-15,2.28233299517865e-14,4.19286291934695e-14,1.98407557629407e-15,5.71475646430199e-14,-8.65503485504153e-15,1.64839242549539e-14,-1.87732033619752e-14,-4.00681283608729e-14,-1.69872985822497e-14,-1.99234376939309e-14,-1.15995082472e-12,-7.38538674425043e-13,-8.05105464038932e-13,-5.48855260298262e-13,-3.92295966872589e-13,-1.67529688736359e-13,5.23666067439915e-13,5.27308797715192e-13,5.3025378230183e-13,5.80900869326863e-13,5.90053384678785e-13,5.83452439339542e-13,2.54639444271465e-10,6.42302679491688e-13,5.65840665085031e-13,6.7409089902597e-13
"policyTRUE:curr_pts_reg8",-1.00462851647062e-13,1.47070129366285e-13,4.95064753422714e-13,5.3320335147875e-13,4.7690768302056e-13,3.78905029618555e-13,2.89023307450229e-13,1.7777716834909e-13,-2.72809744043859e-13,-2.70818899131214e-13,-2.70040210489003e-13,-2.95357578892983e-13,-2.96310394243562e-13,-2.92555716376108e-13,-3.22413183657301e-13,-1.39736526457945e-10,-2.7362948510317e-13,-3.26863022376082e-13,3.70755422478319e-14,7.90520210856562e-14,9.95507831130197e-14,6.49422869981663e-14,5.55476010023915e-14,5.32999263062225e-14,5.35794579180289e-15,3.56275465081413e-14,4.47062887770659e-14,1.19636229391454e-14,6.94735421106699e-14,-2.30333264556455e-14,-1.12925485426747e-14,-3.25566924156865e-14,-3.21208655947191e-14,-1.32713342559222e-14,-3.21192196619633e-15,-1.21632303405498e-12,-9.84825662090706e-13,-9.94928082145332e-13,-7.26624283945359e-13,-5.55867354646222e-13,-3.36039695294115e-13,5.35768115514227e-13,5.38383531499925e-13,5.38477373674588e-13,5.84086027500108e-13,6.01031506487744e-13,5.93237887974119e-13,6.42302679491696e-13,2.4134512591948e-10,5.6859348028398e-13,6.73744771389589e-13
"policyTRUE:curr_pts_reg9",-1.07932654648469e-13,-1.79116567542592e-14,4.41939708447111e-13,3.5682855245424e-13,3.77051786831089e-13,3.54667435234809e-13,2.55461811751911e-13,3.0618543861515e-13,-2.58237402079206e-13,-2.57061441556319e-13,-2.52189919696274e-13,-2.65107490682656e-13,-2.61343727320473e-13,-2.56852768454615e-13,-2.77338388175461e-13,-2.73461435243427e-13,-1.6349896774995e-10,-2.68515148742708e-13,1.61718973604689e-14,4.97888565032966e-14,1.0745786902511e-13,8.79951076216552e-14,7.15474350027355e-14,6.36546580005502e-14,3.14034751485836e-14,5.63124109470806e-14,4.41859425728167e-14,3.5152307836674e-14,6.53454177659313e-14,2.28937339734518e-14,3.88214984685734e-14,2.35272291922958e-14,2.17118073236769e-14,4.74509178330428e-14,1.84555082620836e-14,-1.02138453507286e-12,-5.93803027985961e-13,-7.04421500886519e-13,-5.70551547907073e-13,-3.92903782020882e-13,-4.48342058316162e-13,5.04216245495506e-13,5.06380364092554e-13,5.01604536437093e-13,5.30143846082862e-13,5.35977956953695e-13,5.28096178543811e-13,5.65840665085038e-13,5.6859348028398e-13,2.9175972715759e-10,5.82102443705987e-13
"policyTRUE:curr_pts_reg10-150",-1.80736235199552e-13,3.4563834572029e-14,8.99263857903677e-13,6.35276012602184e-13,4.81532790273681e-13,3.83170542835249e-13,2.82898730832249e-13,2.20353118777475e-13,-2.46636832621388e-13,-2.47213453560373e-13,-2.51331174702e-13,-2.91136197978471e-13,-2.83429551772854e-13,-2.79649877969249e-13,-3.35926320824909e-13,-3.24375847181144e-13,-2.67059738335638e-13,-1.12148896019732e-10,3.96547119693774e-14,8.65559446118816e-14,1.69984670335045e-13,1.28880906245322e-13,9.90722394560039e-14,9.68159231573232e-14,3.52576597425078e-14,7.86082275134381e-14,5.41365108478038e-14,2.86348240218615e-14,1.24490884511343e-13,-1.83397761938044e-14,-3.76702462067013e-14,-1.27057924143579e-14,-5.03729643750197e-14,-8.09893760972026e-15,2.16616357740118e-14,-1.85984786832031e-12,-9.72473971183027e-13,-7.68097091861067e-13,-5.17787029338223e-13,-3.18492474649623e-13,-1.95783482100477e-13,4.84616547129913e-13,4.93980635270835e-13,5.07495731964275e-13,5.78653090493358e-13,5.875407587322e-13,5.82498293495399e-13,6.7409089902597e-13,6.73744771389572e-13,5.8210244370599e-13,1.73024082502627e-10
