"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1","all","4 yr.","mnwk","no","all","Male","LPM","(Intercept)",0.000113703709852853,1.26459618654295e-06,89.9130576723364,0,NA,NA,7461274411
"1.1","all","4 yr.","mnwk","no","all","Male","LPM","policyTRUE",-4.14734985515026e-05,4.48493829117144e-07,-92.4728410046195,0,NA,NA,7461274411
"1.2","all","4 yr.","mnwk","no","all","Male","LPM","age_grp20-24",9.89665193031895e-05,1.40846952373582e-06,70.2652898308307,0,NA,NA,7461274411
"1.3","all","4 yr.","mnwk","no","all","Male","LPM","age_grp25-34",-9.25089527731001e-06,1.09399702804434e-06,-8.45605156153595,2.76583394611516e-17,NA,NA,7461274411
"1.4","all","4 yr.","mnwk","no","all","Male","LPM","age_grp35-44",-1.55381058874986e-05,1.0932808521579e-06,-14.2123644229475,7.67885049126469e-46,NA,NA,7461274411
"1.5","all","4 yr.","mnwk","no","all","Male","LPM","age_grp45-54",-5.26962814444364e-05,1.05779842269473e-06,-49.8169408403853,0,NA,NA,7461274411
"1.6","all","4 yr.","mnwk","no","all","Male","LPM","age_grp55-64",-9.30595327569278e-05,1.06449027719249e-06,-87.421684115674,0,NA,NA,7461274411
"1.7","all","4 yr.","mnwk","no","all","Male","LPM","age_grp65-199",-0.000151500507300484,1.03392882271364e-06,-146.528952450381,0,NA,NA,7461274411
"1.8","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp1-3",0.000761505343600038,1.13033883649413e-06,673.69652268335,0,NA,NA,7461274411
"1.9","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp4-6",0.00136842567107043,2.49412527266987e-06,548.659558549593,0,NA,NA,7461274411
"1.10","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp7-9",0.00186867645971951,4.61314401192117e-06,405.076549721951,0,NA,NA,7461274411
"1.11","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp10-150",0.00253819728997395,6.30200307969671e-06,402.760401395441,0,NA,NA,7461274411
"1.12","all","4 yr.","mnwk","no","all","Male","LPM","month02",6.5925478765242e-05,1.10071121241778e-06,59.8935288579758,0,NA,NA,7461274411
"1.13","all","4 yr.","mnwk","no","all","Male","LPM","month03",7.6659823682669e-05,1.08023139054828e-06,70.9661136988068,0,NA,NA,7461274411
"1.14","all","4 yr.","mnwk","no","all","Male","LPM","month04",6.32163797619146e-05,1.0755462802096e-06,58.7760665673959,0,NA,NA,7461274411
"1.15","all","4 yr.","mnwk","no","all","Male","LPM","month05",7.49912351128145e-05,1.07581511110989e-06,69.706434068813,0,NA,NA,7461274411
"1.16","all","4 yr.","mnwk","no","all","Male","LPM","month06",6.58037753867411e-05,1.07823136800485e-06,61.0293646979535,0,NA,NA,7461274411
"1.17","all","4 yr.","mnwk","no","all","Male","LPM","month07",5.38188937012076e-05,1.06077808630991e-06,50.7352993013134,0,NA,NA,7461274411
"1.18","all","4 yr.","mnwk","no","all","Male","LPM","month08",1.55926460802914e-05,1.03151615575492e-06,15.1162402966727,1.26565610011669e-51,NA,NA,7461274411
"1.19","all","4 yr.","mnwk","no","all","Male","LPM","month09",0.000107930511952773,1.11074716742843e-06,97.1692884913225,0,NA,NA,7461274411
"1.20","all","4 yr.","mnwk","no","all","Male","LPM","month10",9.27137078185732e-05,1.09126416742154e-06,84.9599121701564,0,NA,NA,7461274411
"1.21","all","4 yr.","mnwk","no","all","Male","LPM","month11",8.00981309000819e-05,1.09109350601605e-06,73.41087675661,0,NA,NA,7461274411
"1.22","all","4 yr.","mnwk","no","all","Male","LPM","month12",-0.000138876658770905,9.08613561347782e-07,-152.844580665188,0,NA,NA,7461274411
"1.23","all","4 yr.","mnwk","no","all","Male","LPM","weekdayMonday",0.000112765850068873,7.81848112816362e-07,144.229867950527,0,NA,NA,7461274411
"1.24","all","4 yr.","mnwk","no","all","Male","LPM","weekdayTuesday",0.000149280057587346,8.03250124117598e-07,185.845047644825,0,NA,NA,7461274411
"1.25","all","4 yr.","mnwk","no","all","Male","LPM","weekdayWednesday",0.000170706698980637,8.1546183839989e-07,209.33744651448,0,NA,NA,7461274411
"1.26","all","4 yr.","mnwk","no","all","Male","LPM","weekdayThursday",0.000151149621155324,8.05836982518921e-07,187.568483991456,0,NA,NA,7461274411
"1.27","all","4 yr.","mnwk","no","all","Male","LPM","weekdayFriday",0.000122740690711385,7.89283577561828e-07,155.508988405084,0,NA,NA,7461274411
"1.28","all","4 yr.","mnwk","no","all","Male","LPM","weekdaySaturday",2.57878936140163e-05,7.27742404681302e-07,35.4354692651303,4.85696148206249e-275,NA,NA,7461274411
"2","all","4 yr.","mnwk","with","all","Male","LPM","(Intercept)",-1.05527284143914e-05,1.28441051068241e-06,-8.21600907702378,2.10387575755662e-16,NA,NA,7461274411
"2.1","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE",0.000201935183126005,1.8543270119321e-06,108.89944536568,0,NA,NA,7461274411
"2.2","all","4 yr.","mnwk","with","all","Male","LPM","age_grp20-24",0.000261796871272619,1.79207022820066e-06,146.086278959881,0,NA,NA,7461274411
"2.3","all","4 yr.","mnwk","with","all","Male","LPM","age_grp25-34",0.000130903665260075,1.25277351616327e-06,104.491086035231,0,NA,NA,7461274411
"2.4","all","4 yr.","mnwk","with","all","Male","LPM","age_grp35-44",0.000110269116768513,1.2361437607583e-06,89.2041203208184,0,NA,NA,7461274411
"2.5","all","4 yr.","mnwk","with","all","Male","LPM","age_grp45-54",7.564434904343e-05,1.18342725062309e-06,63.9197289090665,0,NA,NA,7461274411
"2.6","all","4 yr.","mnwk","with","all","Male","LPM","age_grp55-64",3.3535088844064e-05,1.20409171966507e-06,27.8509421636021,1.04922636918956e-170,NA,NA,7461274411
"2.7","all","4 yr.","mnwk","with","all","Male","LPM","age_grp65-199",-3.13406807927403e-05,1.15717199246748e-06,-27.0838570210392,1.52573248871636e-161,NA,NA,7461274411
"2.8","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp1-3",0.000759732157154746,1.13014466213664e-06,672.243282305475,0,NA,NA,7461274411
"2.9","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp4-6",0.00136638903570389,2.49404030161211e-06,547.861650359331,0,NA,NA,7461274411
"2.10","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp7-9",0.00186628034059635,4.61312462581857e-06,404.558838525892,0,NA,NA,7461274411
"2.11","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp10-150",0.00253479537597447,6.3027122846042e-06,402.17532730572,0,NA,NA,7461274411
"2.12","all","4 yr.","mnwk","with","all","Male","LPM","month02",6.5931555380514e-05,1.10070991105069e-06,59.8991203028037,0,NA,NA,7461274411
"2.13","all","4 yr.","mnwk","with","all","Male","LPM","month03",7.66691499489587e-05,1.08023019644042e-06,70.9748257376987,0,NA,NA,7461274411
"2.14","all","4 yr.","mnwk","with","all","Male","LPM","month04",6.31794941676819e-05,1.07554756796521e-06,58.7417014825377,0,NA,NA,7461274411
"2.15","all","4 yr.","mnwk","with","all","Male","LPM","month05",7.49562462034473e-05,1.07581536528131e-06,69.6738944454911,0,NA,NA,7461274411
"2.16","all","4 yr.","mnwk","with","all","Male","LPM","month06",6.57718108319609e-05,1.07823016902495e-06,60.9997871710814,0,NA,NA,7461274411
"2.17","all","4 yr.","mnwk","with","all","Male","LPM","month07",5.3791233183527e-05,1.06077627925092e-06,50.7093099984404,0,NA,NA,7461274411
"2.18","all","4 yr.","mnwk","with","all","Male","LPM","month08",1.55694798985707e-05,1.03151449090408e-06,15.0938062779172,1.77878308360635e-51,NA,NA,7461274411
"2.19","all","4 yr.","mnwk","with","all","Male","LPM","month09",0.000107912108988916,1.11074524392121e-06,97.1528886389456,0,NA,NA,7461274411
"2.20","all","4 yr.","mnwk","with","all","Male","LPM","month10",9.2700208922737e-05,1.09126230597554e-06,84.9476871098074,0,NA,NA,7461274411
"2.21","all","4 yr.","mnwk","with","all","Male","LPM","month11",8.00895620732939e-05,1.09109194868514e-06,73.4031280954909,0,NA,NA,7461274411
"2.22","all","4 yr.","mnwk","with","all","Male","LPM","month12",-0.000138879949884986,9.08612831576766e-07,-152.848325555759,0,NA,NA,7461274411
"2.23","all","4 yr.","mnwk","with","all","Male","LPM","weekdayMonday",0.000112765804754263,7.81847116179363e-07,144.229993844978,0,NA,NA,7461274411
"2.24","all","4 yr.","mnwk","with","all","Male","LPM","weekdayTuesday",0.000149279799255862,8.03249084032298e-07,185.844966677683,0,NA,NA,7461274411
"2.25","all","4 yr.","mnwk","with","all","Male","LPM","weekdayWednesday",0.000170706689712856,8.15460758233435e-07,209.337712439609,0,NA,NA,7461274411
"2.26","all","4 yr.","mnwk","with","all","Male","LPM","weekdayThursday",0.000151150232212015,8.05835878892718e-07,187.56949916366,0,NA,NA,7461274411
"2.27","all","4 yr.","mnwk","with","all","Male","LPM","weekdayFriday",0.000122741237031743,7.89282395246265e-07,155.509913525242,0,NA,NA,7461274411
"2.28","all","4 yr.","mnwk","with","all","Male","LPM","weekdaySaturday",2.57876950163665e-05,7.27741256806812e-07,35.4352522619344,4.89448339130737e-275,NA,NA,7461274411
"2.29","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp20-24",-0.000319629299151111,2.81759282444948e-06,-113.44055690998,0,NA,NA,7461274411
"2.30","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp25-34",-0.000274353831346776,2.16794803045534e-06,-126.550003732863,0,NA,NA,7461274411
"2.31","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp35-44",-0.000245793398662053,2.16460076062262e-06,-113.551377756771,0,NA,NA,7461274411
"2.32","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp45-54",-0.000250874414953457,2.09042844970093e-06,-120.011003002446,0,NA,NA,7461274411
"2.33","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp55-64",-0.000247454663809415,2.10454616961834e-06,-117.581009807113,0,NA,NA,7461274411
"2.34","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp65-199",-0.00023501167172976,2.04720367927983e-06,-114.796428957393,0,NA,NA,7461274411
"3","all","4 yr.","mnwk","no","1","Male","LPM","(Intercept)",2.17806918988883e-06,3.5069986569303e-07,6.210635939608,5.2770605630173e-10,NA,NA,7461274411
"3.1","all","4 yr.","mnwk","no","1","Male","LPM","policyTRUE",2.95979114635448e-06,1.26519427456584e-07,23.3939657004071,4.92292225941279e-121,NA,NA,7461274411
"3.2","all","4 yr.","mnwk","no","1","Male","LPM","age_grp20-24",-1.22978286357049e-06,3.71955582522841e-07,-3.30626268660713,0.000945494033519525,NA,NA,7461274411
"3.3","all","4 yr.","mnwk","no","1","Male","LPM","age_grp25-34",-2.07567392138662e-06,3.01456762711611e-07,-6.88547804572663,5.75938011993123e-12,NA,NA,7461274411
"3.4","all","4 yr.","mnwk","no","1","Male","LPM","age_grp35-44",1.9871900918612e-06,3.06268567827165e-07,6.4883905846408,8.6758132676903e-11,NA,NA,7461274411
"3.5","all","4 yr.","mnwk","no","1","Male","LPM","age_grp45-54",1.45378217125531e-07,2.97323824010323e-07,0.488955829925297,0.624872968347406,NA,NA,7461274411
"3.6","all","4 yr.","mnwk","no","1","Male","LPM","age_grp55-64",-3.30262733591383e-06,3.00155384720812e-07,-11.0030587623332,3.69385825767332e-28,NA,NA,7461274411
"3.7","all","4 yr.","mnwk","no","1","Male","LPM","age_grp65-199",-9.89318358351077e-06,2.89085398349117e-07,-34.222356577011,1.12463943831139e-256,NA,NA,7461274411
"3.8","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp1-3",6.09221784043122e-05,3.20676406455662e-07,189.980232963399,0,NA,NA,7461274411
"3.9","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp4-6",0.000102952794548965,6.87435594678183e-07,149.763549263348,0,NA,NA,7461274411
"3.10","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp7-9",0.000146919570353565,1.29340747286842e-06,113.591094404101,0,NA,NA,7461274411
"3.11","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp10-150",0.000219160133559284,1.84399284781238e-06,118.850858786835,0,NA,NA,7461274411
"3.12","all","4 yr.","mnwk","no","1","Male","LPM","month02",6.19222750555541e-06,3.12797366354712e-07,19.7962904154808,3.20441515971337e-87,NA,NA,7461274411
"3.13","all","4 yr.","mnwk","no","1","Male","LPM","month03",6.87402216545637e-06,3.06503160078713e-07,22.427247287405,2.13442450949512e-111,NA,NA,7461274411
"3.14","all","4 yr.","mnwk","no","1","Male","LPM","month04",4.61313507047884e-06,3.01992911909449e-07,15.2756402172183,1.11131428807614e-52,NA,NA,7461274411
"3.15","all","4 yr.","mnwk","no","1","Male","LPM","month05",6.97095794889454e-06,3.05875701774093e-07,22.7901657714642,5.73983350556684e-115,NA,NA,7461274411
"3.16","all","4 yr.","mnwk","no","1","Male","LPM","month06",5.57520529147226e-06,3.04807204033943e-07,18.290923632013,9.77451777212038e-75,NA,NA,7461274411
"3.17","all","4 yr.","mnwk","no","1","Male","LPM","month07",3.53619111276558e-06,2.97061624598977e-07,11.9038974406045,1.1294634025163e-32,NA,NA,7461274411
"3.18","all","4 yr.","mnwk","no","1","Male","LPM","month08",1.09502173555912e-06,2.90229752893632e-07,3.77294789607748,0.00016132999052752,NA,NA,7461274411
"3.19","all","4 yr.","mnwk","no","1","Male","LPM","month09",1.21288833780444e-05,3.22238671004755e-07,37.6394407915908,4.87025453222707e-310,NA,NA,7461274411
"3.20","all","4 yr.","mnwk","no","1","Male","LPM","month10",7.02435561993337e-06,3.06790864106679e-07,22.896234672395,5.06541768519664e-116,NA,NA,7461274411
"3.21","all","4 yr.","mnwk","no","1","Male","LPM","month11",5.14964103484244e-06,3.04222424486881e-07,16.927223703276,2.83437920213675e-64,NA,NA,7461274411
"3.22","all","4 yr.","mnwk","no","1","Male","LPM","month12",-1.09895298589498e-05,2.56144363257495e-07,-42.9036568253597,0,NA,NA,7461274411
"3.23","all","4 yr.","mnwk","no","1","Male","LPM","weekdayMonday",1.23229996178853e-05,2.19343297881038e-07,56.1813364571948,0,NA,NA,7461274411
"3.24","all","4 yr.","mnwk","no","1","Male","LPM","weekdayTuesday",1.62252460936223e-05,2.27551720229917e-07,71.3035527801257,0,NA,NA,7461274411
"3.25","all","4 yr.","mnwk","no","1","Male","LPM","weekdayWednesday",1.68160660618569e-05,2.28692406425282e-07,73.5313704757881,0,NA,NA,7461274411
"3.26","all","4 yr.","mnwk","no","1","Male","LPM","weekdayThursday",1.51442230012269e-05,2.25674026004045e-07,67.1066283939804,0,NA,NA,7461274411
"3.27","all","4 yr.","mnwk","no","1","Male","LPM","weekdayFriday",1.12207687995436e-05,2.17446243182714e-07,51.6024955653757,0,NA,NA,7461274411
"3.28","all","4 yr.","mnwk","no","1","Male","LPM","weekdaySaturday",1.85753649731379e-06,1.95720304607868e-07,9.49077052089932,2.29332817551406e-21,NA,NA,7461274411
"5","all","4 yr.","mnwk","no","2","Male","LPM","(Intercept)",4.09735777839433e-06,7.48511182776766e-07,5.47401010522552,4.39963973504262e-08,NA,NA,7461274411
"5.1","all","4 yr.","mnwk","no","2","Male","LPM","policyTRUE",-2.41491035723068e-06,2.81592172778127e-07,-8.57591435658773,9.83026959348907e-18,NA,NA,7461274411
"5.2","all","4 yr.","mnwk","no","2","Male","LPM","age_grp20-24",3.34500120729455e-05,7.98044388309255e-07,41.9149768646491,0,NA,NA,7461274411
"5.3","all","4 yr.","mnwk","no","2","Male","LPM","age_grp25-34",2.02620914571152e-05,6.24566683473337e-07,32.4418384670052,7.0608395261204e-231,NA,NA,7461274411
"5.4","all","4 yr.","mnwk","no","2","Male","LPM","age_grp35-44",3.07968296655442e-05,6.31600233068616e-07,48.7600036433148,0,NA,NA,7461274411
"5.5","all","4 yr.","mnwk","no","2","Male","LPM","age_grp45-54",2.23709620827952e-05,6.1124203911165e-07,36.5991876398229,2.94662943515725e-293,NA,NA,7461274411
"5.6","all","4 yr.","mnwk","no","2","Male","LPM","age_grp55-64",5.98862740091153e-06,6.19098033458277e-07,9.67314880239419,3.92123855423131e-22,NA,NA,7461274411
"5.7","all","4 yr.","mnwk","no","2","Male","LPM","age_grp65-199",-2.67480610161074e-05,5.93710025690545e-07,-45.0523990815158,0,NA,NA,7461274411
"5.8","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp1-3",0.000303330601303919,7.16898762196172e-07,423.114974246414,0,NA,NA,7461274411
"5.9","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp4-6",0.000520510547775,1.54664335244756e-06,336.542065080027,0,NA,NA,7461274411
"5.10","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp7-9",0.000676327547298309,2.79191936938251e-06,242.244656029552,0,NA,NA,7461274411
"5.11","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp10-150",0.000807103168705808,3.58871606511115e-06,224.900257936903,0,NA,NA,7461274411
"5.12","all","4 yr.","mnwk","no","2","Male","LPM","month02",3.19701007521685e-05,6.98035110661551e-07,45.8001327782343,0,NA,NA,7461274411
"5.13","all","4 yr.","mnwk","no","2","Male","LPM","month03",4.03551430991958e-05,6.89458587988807e-07,58.5316417870929,0,NA,NA,7461274411
"5.14","all","4 yr.","mnwk","no","2","Male","LPM","month04",2.93578974088551e-05,6.8053399457254e-07,43.1395016898392,0,NA,NA,7461274411
"5.15","all","4 yr.","mnwk","no","2","Male","LPM","month05",3.28425970521368e-05,6.79162711068221e-07,48.3574797569206,0,NA,NA,7461274411
"5.16","all","4 yr.","mnwk","no","2","Male","LPM","month06",2.06514891151533e-05,6.70377179443435e-07,30.8057758354762,2.19300474499482e-208,NA,NA,7461274411
"5.17","all","4 yr.","mnwk","no","2","Male","LPM","month07",1.40831383813798e-05,6.57333045048046e-07,21.4246621061785,7.87042855399151e-102,NA,NA,7461274411
"5.18","all","4 yr.","mnwk","no","2","Male","LPM","month08",-1.28203428804136e-06,6.38161137680044e-07,-2.0089507372731,0.0445423584088432,NA,NA,7461274411
"5.19","all","4 yr.","mnwk","no","2","Male","LPM","month09",4.51351059337127e-05,7.00136611938025e-07,64.4661415559682,0,NA,NA,7461274411
"5.20","all","4 yr.","mnwk","no","2","Male","LPM","month10",3.82548286071278e-05,6.86942913804564e-07,55.6885118666663,0,NA,NA,7461274411
"5.21","all","4 yr.","mnwk","no","2","Male","LPM","month11",3.55395685823212e-05,6.89393846409906e-07,51.5519086330657,0,NA,NA,7461274411
"5.22","all","4 yr.","mnwk","no","2","Male","LPM","month12",-5.91166474553835e-05,5.63835352743486e-07,-104.84735866195,0,NA,NA,7461274411
"5.23","all","4 yr.","mnwk","no","2","Male","LPM","weekdayMonday",5.40202376787028e-05,4.9044466911363e-07,110.145427365604,0,NA,NA,7461274411
"5.24","all","4 yr.","mnwk","no","2","Male","LPM","weekdayTuesday",6.80481351662799e-05,5.03613364812086e-07,135.119796099277,0,NA,NA,7461274411
"5.25","all","4 yr.","mnwk","no","2","Male","LPM","weekdayWednesday",7.54625796129141e-05,5.1034376385998e-07,147.866173659405,0,NA,NA,7461274411
"5.26","all","4 yr.","mnwk","no","2","Male","LPM","weekdayThursday",6.74282597355746e-05,5.03929159252179e-07,133.805036873907,0,NA,NA,7461274411
"5.27","all","4 yr.","mnwk","no","2","Male","LPM","weekdayFriday",5.33197678961717e-05,4.90726707480227e-07,108.65470960396,0,NA,NA,7461274411
"5.28","all","4 yr.","mnwk","no","2","Male","LPM","weekdaySaturday",9.03024815562239e-06,4.45287748516596e-07,20.2795791838091,1.94791681756544e-91,NA,NA,7461274411
"7","all","4 yr.","mnwk","no","3","Male","LPM","(Intercept)",6.82838014864521e-05,8.82876255937414e-07,77.3424373203357,0,NA,NA,7461274411
"7.1","all","4 yr.","mnwk","no","3","Male","LPM","policyTRUE",-3.37522502296156e-05,3.11046751061691e-07,-108.511823751284,0,NA,NA,7461274411
"7.2","all","4 yr.","mnwk","no","3","Male","LPM","age_grp20-24",6.36476141551584e-05,9.99884490685039e-07,63.6549668967785,0,NA,NA,7461274411
"7.3","all","4 yr.","mnwk","no","3","Male","LPM","age_grp25-34",-2.65060775095447e-06,7.67075496096119e-07,-3.45547180746122,0.000549330639818778,NA,NA,7461274411
"7.4","all","4 yr.","mnwk","no","3","Male","LPM","age_grp35-44",-1.3870587061511e-05,7.62947029323706e-07,-18.1802753381269,7.39617762164367e-74,NA,NA,7461274411
"7.5","all","4 yr.","mnwk","no","3","Male","LPM","age_grp45-54",-3.73842011556987e-05,7.35930710226006e-07,-50.7985339329268,0,NA,NA,7461274411
"7.6","all","4 yr.","mnwk","no","3","Male","LPM","age_grp55-64",-5.65694909742663e-05,7.39105785348807e-07,-76.5377461462697,0,NA,NA,7461274411
"7.7","all","4 yr.","mnwk","no","3","Male","LPM","age_grp65-199",-7.60384037839838e-05,7.22533079703494e-07,-105.238647087532,0,NA,NA,7461274411
"7.8","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp1-3",0.000365387963241177,7.80893225213105e-07,467.910274341877,0,NA,NA,7461274411
"7.9","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp4-6",0.000677687355839364,1.75001175579066e-06,387.247316251989,0,NA,NA,7461274411
"7.10","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp7-9",0.000937950389450599,3.26130064677265e-06,287.600099174783,0,NA,NA,7461274411
"7.11","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp10-150",0.00129467968742676,4.4935619481891e-06,288.118802489973,0,NA,NA,7461274411
"7.12","all","4 yr.","mnwk","no","3","Male","LPM","month02",2.63519468365569e-05,7.63906345998969e-07,34.4963056984377,9.11317535733682e-261,NA,NA,7461274411
"7.13","all","4 yr.","mnwk","no","3","Male","LPM","month03",2.72359483637613e-05,7.4535215605534e-07,36.5410472653669,2.47406925193725e-292,NA,NA,7461274411
"7.14","all","4 yr.","mnwk","no","3","Male","LPM","month04",2.46615281012053e-05,7.4595439541309e-07,33.0603697127469,1.1038621618301e-239,NA,NA,7461274411
"7.15","all","4 yr.","mnwk","no","3","Male","LPM","month05",2.9408869149773e-05,7.45307249296362e-07,39.4587187734155,0,NA,NA,7461274411
"7.16","all","4 yr.","mnwk","no","3","Male","LPM","month06",3.25133183070736e-05,7.550188965319e-07,43.0629199565998,0,NA,NA,7461274411
"7.17","all","4 yr.","mnwk","no","3","Male","LPM","month07",2.88921152548311e-05,7.45192093632808e-07,38.7713658017789,0,NA,NA,7461274411
"7.18","all","4 yr.","mnwk","no","3","Male","LPM","month08",9.48358919840126e-06,7.24096799792116e-07,13.0971290041938,3.41949898630516e-39,NA,NA,7461274411
"7.19","all","4 yr.","mnwk","no","3","Male","LPM","month09",4.15800857834211e-05,7.6558155911818e-07,54.3117650734879,0,NA,NA,7461274411
"7.20","all","4 yr.","mnwk","no","3","Male","LPM","month10",3.97098118279584e-05,7.57951445727497e-07,52.3909704926337,0,NA,NA,7461274411
"7.21","all","4 yr.","mnwk","no","3","Male","LPM","month11",3.37832987523648e-05,7.57946094001087e-07,44.5721655138135,0,NA,NA,7461274411
"7.22","all","4 yr.","mnwk","no","3","Male","LPM","month12",-6.64066145937023e-05,6.37980717971977e-07,-104.088748645565,0,NA,NA,7461274411
"7.23","all","4 yr.","mnwk","no","3","Male","LPM","weekdayMonday",5.02033830052881e-05,5.39977279752502e-07,92.9731395889449,0,NA,NA,7461274411
"7.24","all","4 yr.","mnwk","no","3","Male","LPM","weekdayTuesday",6.86594458069257e-05,5.55601491120941e-07,123.57678462742,0,NA,NA,7461274411
"7.25","all","4 yr.","mnwk","no","3","Male","LPM","weekdayWednesday",8.16528108172225e-05,5.6633687698366e-07,144.177104009383,0,NA,NA,7461274411
"7.26","all","4 yr.","mnwk","no","3","Male","LPM","weekdayThursday",7.15116408104433e-05,5.59107683419289e-07,127.903162362401,0,NA,NA,7461274411
"7.27","all","4 yr.","mnwk","no","3","Male","LPM","weekdayFriday",5.85475693966773e-05,5.48179531503307e-07,106.803640106953,0,NA,NA,7461274411
"7.28","all","4 yr.","mnwk","no","3","Male","LPM","weekdaySaturday",1.37382881671764e-05,5.07196786365229e-07,27.0867019202357,1.41243474187807e-161,NA,NA,7461274411
"9","all","4 yr.","mnwk","no","4","Male","LPM","(Intercept)",2.00891147354753e-05,2.44917269503619e-07,82.0240841986787,0,NA,NA,7461274411
"9.1","all","4 yr.","mnwk","no","4","Male","LPM","policyTRUE",-5.76500384611004e-07,4.71322918135209e-08,-12.2315372842876,2.10909071083328e-34,NA,NA,7461274411
"9.2","all","4 yr.","mnwk","no","4","Male","LPM","age_grp20-24",-7.78817586048292e-06,2.91560894062745e-07,-26.7120043156641,3.41435432966747e-157,NA,NA,7461274411
"9.3","all","4 yr.","mnwk","no","4","Male","LPM","age_grp25-34",-1.8498871613554e-05,2.43051951310935e-07,-76.1107718484782,0,NA,NA,7461274411
"9.4","all","4 yr.","mnwk","no","4","Male","LPM","age_grp35-44",-2.05772567026763e-05,2.39224850226936e-07,-86.0163845150536,0,NA,NA,7461274411
"9.5","all","4 yr.","mnwk","no","4","Male","LPM","age_grp45-54",-2.11616233628259e-05,2.36469030351844e-07,-89.4900415980031,0,NA,NA,7461274411
"9.6","all","4 yr.","mnwk","no","4","Male","LPM","age_grp55-64",-2.11415570769062e-05,2.35190742083757e-07,-89.891110889804,0,NA,NA,7461274411
"9.7","all","4 yr.","mnwk","no","4","Male","LPM","age_grp65-199",-2.08387044665419e-05,2.33421773078001e-07,-89.2748957895132,0,NA,NA,7461274411
"9.8","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp1-3",6.34369465117087e-06,1.04490365659873e-07,60.7108091842673,0,NA,NA,7461274411
"9.9","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp4-6",1.53807178669674e-05,2.6403185802953e-07,58.2532652754621,0,NA,NA,7461274411
"9.10","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp7-9",2.57457522922801e-05,5.40183496558069e-07,47.6611234077427,0,NA,NA,7461274411
"9.11","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp10-150",5.34782720790923e-05,9.0887699583882e-07,58.8399445952927,0,NA,NA,7461274411
"9.12","all","4 yr.","mnwk","no","4","Male","LPM","month02",1.78240784819111e-07,1.05314471548218e-07,1.69246241469771,0.0905578406225956,NA,NA,7461274411
"9.13","all","4 yr.","mnwk","no","4","Male","LPM","month03",2.13129695795994e-07,1.030547763687e-07,2.06812050160079,0.0386286933474036,NA,NA,7461274411
"9.14","all","4 yr.","mnwk","no","4","Male","LPM","month04",7.55467872686265e-07,1.0725372632958e-07,7.04374475871159,1.87140835558887e-12,NA,NA,7461274411
"9.15","all","4 yr.","mnwk","no","4","Male","LPM","month05",1.3007654680219e-06,1.10423275673612e-07,11.7798123637148,4.96034019213797e-32,NA,NA,7461274411
"9.16","all","4 yr.","mnwk","no","4","Male","LPM","month06",1.55714140535265e-06,1.13421484271144e-07,13.7288046912713,6.82502881703939e-43,NA,NA,7461274411
"9.17","all","4 yr.","mnwk","no","4","Male","LPM","month07",1.64615451858065e-06,1.12883830240431e-07,14.5827308931182,3.6175177584863e-48,NA,NA,7461274411
"9.18","all","4 yr.","mnwk","no","4","Male","LPM","month08",1.52155311280802e-06,1.12218806814602e-07,13.5588067276619,7.02700133381561e-42,NA,NA,7461274411
"9.19","all","4 yr.","mnwk","no","4","Male","LPM","month09",1.46664711177249e-06,1.1296868831009e-07,12.9827754372668,1.53225921741591e-38,NA,NA,7461274411
