"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.13","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy12",-0.0857227677689518,0.00716929494322056,-11.9569313925372,5.97285558782011e-33,-1.8825424126286,-11.935535960095,5454392801
"4.14","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp20-24",0.120897683554981,0.00554545131037493,21.801234342964,2.25844014945884e-105,3.65169841754449,17.135819782118,5454392801
"4.15","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp25-34",-0.0368594805662671,0.00513747507196241,-7.17462956996647,7.25032274473935e-13,-0.976980163643878,-4.82653240089607,5454392801
"4.16","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp35-44",-0.0690379540404593,0.00512107124740436,-13.4811547633616,2.01921577974009e-41,-1.77629610673572,-8.89745546653442,5454392801
"4.17","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp45-54",-0.259246001933724,0.00517115722980307,-50.133072813877,0,-5.64380802455619,-30.465608330037,5454392801
"4.18","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp55-64",-0.491280420369691,0.00551863288850701,-89.0221238294037,0,-8.89230593060425,-51.7937747764445,5454392801
"4.19","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","age_grp65-199",-0.847354075982459,0.00632169542698747,-134.039054201359,0,-12.0794337116026,-76.2704294432275,5454392801
"4.20","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","curr_pts_grp1-3",1.44891219274349,0.00223163439181794,649.260559012614,0,NA,NA,5454392801
"4.21","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","curr_pts_grp4-6",1.97218295727628,0.00331627177514305,594.69883381051,0,NA,NA,5454392801
"4.22","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","curr_pts_grp7-9",2.24907605819412,0.0052976218109946,424.544472677612,0,NA,NA,5454392801
"4.23","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","curr_pts_grp10-150",2.49883149009266,0.00710571379747194,351.665091124511,0,NA,NA,5454392801
"4.24","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month02",0.1714323066936,0.00536228170251004,31.9700299619385,2.84649007170435e-224,NA,NA,5454392801
