"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"3.14","all","Placebo","mnwk","no","all","Female","LPM","month04",2.65884846138574e-05,1.3195700998462e-06,20.1493536546154,2.72654625437903e-90,NA,NA,2700653881
"3.15","all","Placebo","mnwk","no","all","Female","LPM","month05",3.72046009306822e-05,1.3379268455857e-06,27.8076496136045,3.5058788223236e-170,NA,NA,2700653881
"3.16","all","Placebo","mnwk","no","all","Female","LPM","month06",3.08476404788411e-05,1.333160507959e-06,23.1387295788316,1.88797732542292e-118,NA,NA,2700653881
"3.17","all","Placebo","mnwk","no","all","Female","LPM","month07",2.01485715561815e-05,1.30024433434852e-06,15.4959887337458,3.69238444288669e-54,NA,NA,2700653881
"3.18","all","Placebo","mnwk","no","all","Female","LPM","month08",5.11648946084827e-06,1.28662866022741e-06,3.97666367850374,6.9888901477085e-05,NA,NA,2700653881
"3.19","all","Placebo","mnwk","no","all","Female","LPM","month09",6.68609757962642e-05,1.39148472727651e-06,48.0500967675932,0,NA,NA,2700653881
"3.20","all","Placebo","mnwk","no","all","Female","LPM","month10",5.5048107733577e-05,1.36678565024685e-06,40.2755967796669,0,NA,NA,2700653881
"3.21","all","Placebo","mnwk","no","all","Female","LPM","month11",5.76584224327276e-05,1.3876126205591e-06,41.5522470597708,0,NA,NA,2700653881
"3.22","all","Placebo","mnwk","no","all","Female","LPM","month12",-7.48953561455254e-05,1.13257602096358e-06,-66.1283258335326,0,NA,NA,2700653881
"3.23","all","Placebo","mnwk","no","all","Female","LPM","weekdayMonday",0.000101297494186629,9.32103935541022e-07,108.676179044167,0,NA,NA,2700653881
"3.24","all","Placebo","mnwk","no","all","Female","LPM","weekdayTuesday",0.000131508164611841,9.7775592318883e-07,134.499992782395,0,NA,NA,2700653881
"3.25","all","Placebo","mnwk","no","all","Female","LPM","weekdayWednesday",0.000144968182983705,9.9524474516028e-07,145.660837385641,0,NA,NA,2700653881
"3.26","all","Placebo","mnwk","no","all","Female","LPM","weekdayThursday",0.00013341784962222,9.80234473484298e-07,136.108097839059,0,NA,NA,2700653881
"3.27","all","Placebo","mnwk","no","all","Female","LPM","weekdayFriday",9.12264097330547e-05,9.21454842953745e-07,99.0025831766496,0,NA,NA,2700653881
"3.28","all","Placebo","mnwk","no","all","Female","LPM","weekdaySaturday",1.39784966797845e-05,8.01767033259762e-07,17.4346114269027,4.50615917793256e-68,NA,NA,2700653881
"4","all","Placebo","mnwk","with","all","Female","LPM","(Intercept)",-6.64844694402449e-05,1.49283964748821e-06,-44.5355732292539,0,NA,NA,2700653881
"4.1","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE",7.35154370946257e-05,2.03315233311468e-06,36.1583516873053,2.75064105455821e-286,NA,NA,2700653881
"4.2","all","Placebo","mnwk","with","all","Female","LPM","age_grp20-24",0.000175888228922689,2.02505266211174e-06,86.8561258744113,0,NA,NA,2700653881
"4.3","all","Placebo","mnwk","with","all","Female","LPM","age_grp25-34",0.000140493007478889,1.45305275556548e-06,96.6881669924052,0,NA,NA,2700653881
"4.4","all","Placebo","mnwk","with","all","Female","LPM","age_grp35-44",0.000129141511607704,1.39274842517851e-06,92.7242201628425,0,NA,NA,2700653881
"4.5","all","Placebo","mnwk","with","all","Female","LPM","age_grp45-54",9.81503199222554e-05,1.32470264914798e-06,74.0923406361297,0,NA,NA,2700653881
"4.6","all","Placebo","mnwk","with","all","Female","LPM","age_grp55-64",6.27126591090092e-05,1.35115946292546e-06,46.4139584037158,0,NA,NA,2700653881
"4.7","all","Placebo","mnwk","with","all","Female","LPM","age_grp65-199",2.5053641775329e-05,1.34858352642213e-06,18.5777456749733,4.86522799147357e-77,NA,NA,2700653881
"4.8","all","Placebo","mnwk","with","all","Female","LPM","curr_pts_grp1-3",0.000500577924861735,1.81341542544192e-06,276.041505900253,0,NA,NA,2700653881
"4.9","all","Placebo","mnwk","with","all","Female","LPM","curr_pts_grp4-6",0.000980043037777889,5.31683970348832e-06,184.328114525419,0,NA,NA,2700653881
