"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.12","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg5",0.000957339543106907,7.9252359420062e-06,120.796346015733,0,NA,NA,5244778633
"2.13","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg6",0.00111735383616272,1.05993165488842e-05,105.417536216554,0,NA,NA,5244778633
"2.14","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg7",0.00136665667721133,2.09509574162216e-05,65.2312278651844,0,NA,NA,5244778633
"2.15","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg8",0.00150246962652846,2.11782429288498e-05,70.9440170072723,0,NA,NA,5244778633
"2.16","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg9",0.0011538777432484,1.99193376790141e-05,57.9275155551011,0,NA,NA,5244778633
"2.17","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg10-150",0.0019704802684562,2.4071456566116e-05,81.8596192151468,0,NA,NA,5244778633
"2.18","all","4 yr.","mnwk","no","with","all","Female","LPM","month02",4.84815147849237e-05,9.83200606318007e-07,49.3098910572099,0,NA,NA,5244778633
"2.19","all","4 yr.","mnwk","no","with","all","Female","LPM","month03",6.47693773843986e-05,9.75914286982178e-07,66.3678954682435,0,NA,NA,5244778633
"2.20","all","4 yr.","mnwk","no","with","all","Female","LPM","month04",6.21612070199507e-05,9.79776163235013e-07,63.4442940668281,0,NA,NA,5244778633
"2.21","all","4 yr.","mnwk","no","with","all","Female","LPM","month05",6.80712815868586e-05,9.78620525640301e-07,69.5584036951609,0,NA,NA,5244778633
"2.22","all","4 yr.","mnwk","no","with","all","Female","LPM","month06",5.36284154092531e-05,9.69976059592732e-07,55.2883907586031,0,NA,NA,5244778633
"2.23","all","4 yr.","mnwk","no","with","all","Female","LPM","month07",3.30847369772206e-05,9.3806607886765e-07,35.2690900167263,1.74938318381976e-272,NA,NA,5244778633
"2.24","all","4 yr.","mnwk","no","with","all","Female","LPM","month08",1.5471101972258e-05,9.15455674927507e-07,16.8998919292113,4.50733687845077e-64,NA,NA,5244778633
"2.25","all","4 yr.","mnwk","no","with","all","Female","LPM","month09",8.45493285611769e-05,1.00683115659679e-06,83.9756775574606,0,NA,NA,5244778633
"2.26","all","4 yr.","mnwk","no","with","all","Female","LPM","month10",7.61926619136384e-05,9.89937725345261e-07,76.9671262776299,0,NA,NA,5244778633
"2.27","all","4 yr.","mnwk","no","with","all","Female","LPM","month11",7.19596352521497e-05,9.92647886729155e-07,72.4926091257413,0,NA,NA,5244778633
"2.28","all","4 yr.","mnwk","no","with","all","Female","LPM","month12",-7.66280825143224e-05,7.96970899275911e-07,-96.1491600056451,0,NA,NA,5244778633
"2.29","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdayMonday",0.000109553077819263,6.89497034298695e-07,158.888395989538,0,NA,NA,5244778633
"2.30","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdayTuesday",0.000145164665799839,7.22940069390397e-07,200.797648306099,0,NA,NA,5244778633
"2.31","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdayWednesday",0.000158409057940805,7.34914956659267e-07,215.547467778982,0,NA,NA,5244778633
"2.32","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdayThursday",0.000141538863716632,7.21037056641206e-07,196.299014610927,0,NA,NA,5244778633
"2.33","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdayFriday",0.000102815034357557,6.84356778733687e-07,150.236013659136,0,NA,NA,5244778633
"2.34","all","4 yr.","mnwk","no","with","all","Female","LPM","weekdaySaturday",1.76559852696162e-05,5.9390920381865e-07,29.7284250792777,3.29660507311526e-194,NA,NA,5244778633
"2.35","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg1",-3.43063274097002e-06,7.59721776499853e-06,-0.451564355147938,0.651582853569648,NA,NA,5244778633
"2.36","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg2",-2.21293361841913e-05,3.53155597071146e-06,-6.26617172932223,3.70032274408161e-10,NA,NA,5244778633
"2.37","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg3",-2.41274161036823e-05,3.74416236220765e-06,-6.44400903850125,1.16358160776178e-10,NA,NA,5244778633
"2.38","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg4",-1.36472680703124e-05,1.2373763226022e-05,-1.10291976830559,0.270062008717633,NA,NA,5244778633
"2.39","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg5",-1.04805541463542e-05,1.06000471993421e-05,-0.988727120668358,0.322796669923775,NA,NA,5244778633
"2.40","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg6",-5.18851131800063e-05,1.4105924428214e-05,-3.67824976264781,0.000234839940515286,NA,NA,5244778633
"2.41","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg7",-3.42170926595792e-05,2.69693824390899e-05,-1.26873845690973,0.204534361596329,NA,NA,5244778633
"2.42","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg8",-4.74284274930637e-05,2.78075996655963e-05,-1.70559228640444,0.0880840166001485,NA,NA,5244778633
"2.43","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg9",3.13516845102157e-05,2.67687298518431e-05,1.17120553286382,0.241516171912896,NA,NA,5244778633
"2.44","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE:curr_pts_reg10-150",-0.000226895739267585,2.95522335144382e-05,-7.67778649139097,1.61860993421261e-14,NA,NA,5244778633
