"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"3.11","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp10-150",0.000216716002779797,1.84509019385119e-06,117.45550624138,0,NA,NA,6928125511
"3.12","all","4 yr.","mnwk","no","1","Male","LPM","month02",6.6719499240124e-06,3.36921448373615e-07,19.802686816821,2.82233087386156e-87,NA,NA,6928125511
"3.13","all","4 yr.","mnwk","no","1","Male","LPM","month03",7.40830595019487e-06,3.30148744238313e-07,22.4392976786466,1.62796858703825e-111,NA,NA,6928125511
"3.14","all","4 yr.","mnwk","no","1","Male","LPM","month04",4.95406003393444e-06,3.25215558752027e-07,15.23315813347,2.13047213048266e-52,NA,NA,6928125511
"3.15","all","4 yr.","mnwk","no","1","Male","LPM","month05",7.49400887695091e-06,3.29402147418091e-07,22.7503340087191,1.42413916862636e-114,NA,NA,6928125511
"3.16","all","4 yr.","mnwk","no","1","Male","LPM","month06",5.99298201068258e-06,3.28258742873374e-07,18.2568846703784,1.82407020062797e-74,NA,NA,6928125511
"3.17","all","4 yr.","mnwk","no","1","Male","LPM","month07",3.79903565671934e-06,3.19925575757796e-07,11.8747482057997,1.6011555024539e-32,NA,NA,6928125511
"3.18","all","4 yr.","mnwk","no","1","Male","LPM","month08",1.17128415823709e-06,3.12576573458185e-07,3.74719111313625,0.000178825840932185,NA,NA,6928125511
"3.19","all","4 yr.","mnwk","no","1","Male","LPM","month09",1.30561456455671e-05,3.47050624010324e-07,37.6202915145277,1.00166042189955e-309,NA,NA,6928125511
"3.20","all","4 yr.","mnwk","no","1","Male","LPM","month10",7.56091180927176e-06,3.30422882838699e-07,22.8825308474859,6.93586526924361e-116,NA,NA,6928125511
"3.21","all","4 yr.","mnwk","no","1","Male","LPM","month11",5.54384054652648e-06,3.2766428597874e-07,16.9192700692628,3.24427275671307e-64,NA,NA,6928125511
"3.22","all","4 yr.","mnwk","no","1","Male","LPM","month12",-1.18366188407545e-05,2.75891222511861e-07,-42.9032092177039,0,NA,NA,6928125511
"3.23","all","4 yr.","mnwk","no","1","Male","LPM","weekdayMonday",1.32712595125663e-05,2.3622315111758e-07,56.1810281921121,0,NA,NA,6928125511
"3.24","all","4 yr.","mnwk","no","1","Male","LPM","weekdayTuesday",1.7473657576625e-05,2.45062994849715e-07,71.3027178474691,0,NA,NA,6928125511
"3.25","all","4 yr.","mnwk","no","1","Male","LPM","weekdayWednesday",1.81100574566529e-05,2.46291387141443e-07,73.5310222044119,0,NA,NA,6928125511
"3.26","all","4 yr.","mnwk","no","1","Male","LPM","weekdayThursday",1.63096074203333e-05,2.43040512071986e-07,67.1065382527772,0,NA,NA,6928125511
"3.27","all","4 yr.","mnwk","no","1","Male","LPM","weekdayFriday",1.20842907951001e-05,2.34180088149427e-07,51.6025546432851,0,NA,NA,6928125511
"3.28","all","4 yr.","mnwk","no","1","Male","LPM","weekdaySaturday",2.00045163742214e-06,2.1078277191397e-07,9.49058416519268,2.29743205080041e-21,NA,NA,6928125511
"5","all","4 yr.","mnwk","no","2","Male","LPM","(Intercept)",2.97776529852624e-05,9.40102801494978e-07,31.6748901693614,3.44565281064259e-220,NA,NA,6928125511
"5.1","all","4 yr.","mnwk","no","2","Male","LPM","policyTRUE",-2.29740128500775e-06,3.03295568098175e-07,-7.57479345779329,3.5969947765408e-14,NA,NA,6928125511
"5.2","all","4 yr.","mnwk","no","2","Male","LPM","age_grp20-24",2.1830726345448e-05,1.02773687073693e-06,21.241552158963,3.94635688924683e-100,NA,NA,6928125511
"5.3","all","4 yr.","mnwk","no","2","Male","LPM","age_grp25-34",5.4945864566947e-06,8.47579301963501e-07,6.48268125940069,9.01067354810426e-11,NA,NA,6928125511
"5.4","all","4 yr.","mnwk","no","2","Male","LPM","age_grp35-44",4.39601897409905e-06,8.32763054287133e-07,5.27883525988332,1.30007625303126e-07,NA,NA,6928125511
"5.5","all","4 yr.","mnwk","no","2","Male","LPM","age_grp45-54",-4.37341858443751e-06,8.16365348103973e-07,-5.35718302423649,8.45294857560995e-08,NA,NA,6928125511
"5.6","all","4 yr.","mnwk","no","2","Male","LPM","age_grp55-64",-2.13656966150931e-05,8.22334211878507e-07,-25.9817678827763,7.95978398157508e-149,NA,NA,6928125511
"5.7","all","4 yr.","mnwk","no","2","Male","LPM","age_grp65-199",-5.53745593496341e-05,8.01733630898771e-07,-69.0685250256464,0,NA,NA,6928125511
"5.8","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp1-3",0.000295197532230773,7.18146857847392e-07,411.054548251611,0,NA,NA,6928125511
"5.9","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp4-6",0.000511099415068321,1.547859083632e-06,330.197639095829,0,NA,NA,6928125511
"5.10","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp7-9",0.000665826814177704,2.79306431257605e-06,238.385779797391,0,NA,NA,6928125511
"5.11","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp10-150",0.00079446476182697,3.59057208004061e-06,221.26411728183,0,NA,NA,6928125511
"5.12","all","4 yr.","mnwk","no","2","Male","LPM","month02",3.4447445013103e-05,7.51868991327084e-07,45.8157543540952,0,NA,NA,6928125511
"5.13","all","4 yr.","mnwk","no","2","Male","LPM","month03",4.34901556445268e-05,7.42647156200407e-07,58.5609939813609,0,NA,NA,6928125511
"5.14","all","4 yr.","mnwk","no","2","Male","LPM","month04",3.15363730746486e-05,7.32861442552324e-07,43.0318355469997,0,NA,NA,6928125511
"5.15","all","4 yr.","mnwk","no","2","Male","LPM","month05",3.52957736143651e-05,7.31399244384993e-07,48.2578754152856,0,NA,NA,6928125511
"5.16","all","4 yr.","mnwk","no","2","Male","LPM","month06",2.21785743878992e-05,7.21955618539901e-07,30.7201354464886,3.06491250989244e-207,NA,NA,6928125511
"5.17","all","4 yr.","mnwk","no","2","Male","LPM","month07",1.51148637634406e-05,7.07925786245628e-07,21.3509156709772,3.82375989125143e-101,NA,NA,6928125511
"5.18","all","4 yr.","mnwk","no","2","Male","LPM","month08",-1.42511701603139e-06,6.87298081131178e-07,-2.07350646707159,0.0381251699221574,NA,NA,6928125511
"5.19","all","4 yr.","mnwk","no","2","Male","LPM","month09",4.85741844483067e-05,7.54046692610368e-07,64.4180061053673,0,NA,NA,6928125511
"5.20","all","4 yr.","mnwk","no","2","Male","LPM","month10",4.11758595796484e-05,7.39855894509007e-07,55.6538913662019,0,NA,NA,6928125511
"5.21","all","4 yr.","mnwk","no","2","Male","LPM","month11",3.82627365416382e-05,7.42512537927434e-07,51.5314349417459,0,NA,NA,6928125511
"5.22","all","4 yr.","mnwk","no","2","Male","LPM","month12",-6.3674593765691e-05,6.07302063487808e-07,-104.848307940863,0,NA,NA,6928125511
"5.23","all","4 yr.","mnwk","no","2","Male","LPM","weekdayMonday",5.81770101315649e-05,5.28186466296688e-07,110.14483301601,0,NA,NA,6928125511
"5.24","all","4 yr.","mnwk","no","2","Male","LPM","weekdayTuesday",7.3283619007194e-05,5.42367949627699e-07,135.117901154555,0,NA,NA,6928125511
"5.25","all","4 yr.","mnwk","no","2","Male","LPM","weekdayWednesday",8.12692853073355e-05,5.49616049880999e-07,147.865560558014,0,NA,NA,6928125511
"5.26","all","4 yr.","mnwk","no","2","Male","LPM","weekdayThursday",7.26169696656259e-05,5.4270741546815e-07,133.805007257889,0,NA,NA,6928125511
"5.27","all","4 yr.","mnwk","no","2","Male","LPM","weekdayFriday",5.74231540767455e-05,5.28490116578901e-07,108.655114401127,0,NA,NA,6928125511
"5.28","all","4 yr.","mnwk","no","2","Male","LPM","weekdaySaturday",9.7249901002693e-06,4.79555679333888e-07,20.2791678200486,1.96427520978064e-91,NA,NA,6928125511
"7","all","4 yr.","mnwk","no","3","Male","LPM","(Intercept)",0.000117364746967003,1.12849591009426e-06,104.001038831589,0,NA,NA,6928125511
"7.1","all","4 yr.","mnwk","no","3","Male","LPM","policyTRUE",-3.59325684714295e-05,3.34975064704905e-07,-107.269382881034,0,NA,NA,6928125511
"7.2","all","4 yr.","mnwk","no","3","Male","LPM","age_grp20-24",4.38974237129326e-05,1.2895124114268e-06,34.0418776306013,5.35323991701049e-254,NA,NA,6928125511
"7.3","all","4 yr.","mnwk","no","3","Male","LPM","age_grp25-34",-3.46508759953467e-05,1.04785941982543e-06,-33.0682487934493,8.50495626910084e-240,NA,NA,6928125511
"7.4","all","4 yr.","mnwk","no","3","Male","LPM","age_grp35-44",-6.18678999976694e-05,1.02196817233204e-06,-60.5379909792026,0,NA,NA,6928125511
"7.5","all","4 yr.","mnwk","no","3","Male","LPM","age_grp45-54",-8.62129098409597e-05,1.00030408731702e-06,-86.18670155812,0,NA,NA,6928125511
"7.6","all","4 yr.","mnwk","no","3","Male","LPM","age_grp55-64",-0.000106187025297415,1.0023470410695e-06,-105.938383560363,0,NA,NA,6928125511
"7.7","all","4 yr.","mnwk","no","3","Male","LPM","age_grp65-199",-0.000126689317152833,9.88992149902254e-07,-128.099416325351,0,NA,NA,6928125511
"7.8","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp1-3",0.00035419488686887,7.81583254287425e-07,453.176145888376,0,NA,NA,6928125511
"7.9","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp4-6",0.0006644361307751,1.7505457699521e-06,379.559416371776,0,NA,NA,6928125511
"7.10","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp7-9",0.000922835931047692,3.2617323295236e-06,282.928161423497,0,NA,NA,6928125511
"7.11","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp10-150",0.00127591070578894,4.49424681363879e-06,283.898672835881,0,NA,NA,6928125511
"7.12","all","4 yr.","mnwk","no","3","Male","LPM","month02",2.84000380566877e-05,8.22818909010422e-07,34.5155388940241,4.69036015287573e-261,NA,NA,6928125511
"7.13","all","4 yr.","mnwk","no","3","Male","LPM","month03",2.93659554874976e-05,8.02849896167564e-07,36.5771430346783,6.60508427799444e-293,NA,NA,6928125511
"7.14","all","4 yr.","mnwk","no","3","Male","LPM","month04",2.64494712360841e-05,8.03314670392613e-07,32.9254179102158,9.51401261469522e-238,NA,NA,6928125511
"7.15","all","4 yr.","mnwk","no","3","Male","LPM","month05",3.15712296711264e-05,8.02632975784499e-07,39.3345783485515,0,NA,NA,6928125511
"7.16","all","4 yr.","mnwk","no","3","Male","LPM","month06",3.49271741572503e-05,8.13105441100689e-07,42.95528278592,0,NA,NA,6928125511
"7.17","all","4 yr.","mnwk","no","3","Male","LPM","month07",3.10408384048201e-05,8.02541966414428e-07,38.6781498087924,0,NA,NA,6928125511
"7.18","all","4 yr.","mnwk","no","3","Male","LPM","month08",1.01503073593126e-05,7.79846126933865e-07,13.0157822277336,9.95180595556404e-39,NA,NA,6928125511
"7.19","all","4 yr.","mnwk","no","3","Male","LPM","month09",4.47315391250842e-05,8.2453125894349e-07,54.2508711948663,0,NA,NA,6928125511
"7.20","all","4 yr.","mnwk","no","3","Male","LPM","month10",4.27329853601157e-05,8.16333627266056e-07,52.3474519887546,0,NA,NA,6928125511
"7.21","all","4 yr.","mnwk","no","3","Male","LPM","month11",3.6365386306697e-05,8.16346545631839e-07,44.5465060166952,0,NA,NA,6928125511
"7.22","all","4 yr.","mnwk","no","3","Male","LPM","month12",-7.15277392095395e-05,6.87162562454453e-07,-104.091437918346,0,NA,NA,6928125511
"7.23","all","4 yr.","mnwk","no","3","Male","LPM","weekdayMonday",5.40662878086379e-05,5.81529982846771e-07,92.9724853462698,0,NA,NA,6928125511
"7.24","all","4 yr.","mnwk","no","3","Male","LPM","weekdayTuesday",7.39415394396948e-05,5.98355849454008e-07,123.574524268736,0,NA,NA,6928125511
"7.25","all","4 yr.","mnwk","no","3","Male","LPM","weekdayWednesday",8.79357133245888e-05,6.09917059226927e-07,144.176510550546,0,NA,NA,6928125511
"7.26","all","4 yr.","mnwk","no","3","Male","LPM","weekdayThursday",7.70146790421386e-05,6.02131080881735e-07,127.903510526913,0,NA,NA,6928125511
