"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1.27","all","Placebo","mnwk","no","no","all","Male","LPM","weekdayFriday",0.000225007047723032,2.21519173112601e-06,101.574524932277,0,NA,NA,1891258615
"1.28","all","Placebo","mnwk","no","no","all","Male","LPM","weekdaySaturday",4.33554588864841e-05,2.04973404717399e-06,21.1517484164636,2.6590888458194e-99,NA,NA,1891258615
"2","all","Placebo","mnwk","with","no","all","Male","LPM","(Intercept)",3.16812727831825e-05,3.87103413658771e-06,8.18418842751651,2.74145012005359e-16,NA,NA,1891258615
"2.1","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE",0.000314269239638313,5.32003276609301e-06,59.0728015137978,0,NA,NA,1891258615
"2.2","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp20-24",0.000744383818124513,5.48967487610682e-06,135.597068118616,0,NA,NA,1891258615
"2.3","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp25-34",0.00046402562553936,3.94303847612207e-06,117.682246407021,0,NA,NA,1891258615
"2.4","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp35-44",0.000291484201204652,3.592630281741e-06,81.1339264956031,0,NA,NA,1891258615
"2.5","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp45-54",0.000221848505046381,3.47373435919124e-06,63.8645567296722,0,NA,NA,1891258615
"2.6","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp55-64",0.000123696229586414,3.4982738809648e-06,35.3592182303059,7.23707270230633e-274,NA,NA,1891258615
"2.7","all","Placebo","mnwk","with","no","all","Male","LPM","age_grp65-199",-1.67366542268024e-05,3.37498300377632e-06,-4.95903363308066,7.08447087370668e-07,NA,NA,1891258615
"2.8","all","Placebo","mnwk","with","no","all","Male","LPM","curr_pts_grp1-3",0.000482773119196912,1.79280340447923e-06,269.283914784369,0,NA,NA,1891258615
"2.9","all","Placebo","mnwk","with","no","all","Male","LPM","curr_pts_grp4-6",0.00109795636744529,3.89023121913775e-06,282.234218378581,0,NA,NA,1891258615
"2.10","all","Placebo","mnwk","with","no","all","Male","LPM","curr_pts_grp7-9",0.00158496362716158,7.10881829473291e-06,222.957397622038,0,NA,NA,1891258615
"2.11","all","Placebo","mnwk","with","no","all","Male","LPM","curr_pts_grp10-150",0.00245635513894429,1.06118028803096e-05,231.473875518562,0,NA,NA,1891258615
