"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.14","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp20-24",0.12246910856839,0.00554606346459623,22.0821686138614,4.69032817606887e-108,5.99202758070474,17.3493136777028,3432552779
"4.15","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp25-34",-0.00117714244503533,0.00513966300776869,-0.229031055782463,0.818844778553939,-0.0526022545789496,-0.156689575630761,3432552779
"4.16","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp35-44",-0.058448669455199,0.00512223535400093,-11.4107738937738,3.69427761594489e-30,-2.48312190694332,-7.56211635001842,3432552779
"4.17","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp45-54",-0.298300556547125,0.00517028429660681,-57.6951941971345,0,-10.4640389770349,-34.3639706519558,3432552779
"4.18","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp55-64",-0.597390649956106,0.00551795572111024,-108.26303800711,0,-16.9923383218663,-59.937971301851,3432552779
"4.19","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp65-199",-1.03575722492224,0.00632130928446626,-163.851692475713,0,-22.7986494370816,-85.9860689014481,3432552779
"4.20","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp1-3",0.874135955546594,0.00223868380464312,390.468700284338,0,NA,NA,3432552779
"4.21","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp4-6",1.38987381651557,0.00332281291957611,418.282295800413,0,NA,NA,3432552779
"4.22","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp7-9",1.66393276021682,0.00530216166491529,313.821581719614,0,NA,NA,3432552779
"4.23","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp10-150",1.90807744288266,0.00710941995797178,268.387217826841,0,NA,NA,3432552779
"4.24","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month02",0.172009501523979,0.00536226443627037,32.0777730319502,9.00288854254236e-226,NA,NA,3432552779
