"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"5.2","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp20-24",6.83254898310522e-05,1.95910879049454e-06,34.8758017740325,1.73074513564266e-266,NA,NA,3817878617
"5.3","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp25-34",3.4783818447093e-05,1.62710157236151e-06,21.3777793826412,2.15127949162321e-101,NA,NA,3817878617
"5.4","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp35-44",1.39516322397675e-05,1.57878660045122e-06,8.83693352589901,9.83816781073017e-19,NA,NA,3817878617
"5.5","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp45-54",-1.34426611937511e-05,1.54147469025375e-06,-8.72064995860436,2.76609443861177e-18,NA,NA,3817878617
"5.6","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp55-64",-5.53524789834624e-05,1.54348862293982e-06,-35.8619287248355,1.19878676561154e-281,NA,NA,3817878617
"5.7","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp65-199",-0.000126558397337284,1.50567845629226e-06,-84.05406666237,0,NA,NA,3817878617
"5.8","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp1-3",0.00017646033141978,7.63602897774539e-07,231.089132760051,0,NA,NA,3817878617
"5.9","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp4-6",0.000384986895457699,1.57538714296797e-06,244.376055229445,0,NA,NA,3817878617
"5.10","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp7-9",0.000534877443316013,2.81222897576726e-06,190.196974686274,0,NA,NA,3817878617
"5.11","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp10-150",0.000656123051738966,3.61367282012813e-06,181.566811495597,0,NA,NA,3817878617
"5.12","all","4 yr.","mnwk","no","no","2","Male","LPM","month02",6.25637104140186e-05,1.36214005700189e-06,45.9304534011894,0,NA,NA,3817878617
"5.13","all","4 yr.","mnwk","no","no","2","Male","LPM","month03",7.90630459271612e-05,1.34514309575701e-06,58.7766804710594,0,NA,NA,3817878617
"5.14","all","4 yr.","mnwk","no","no","2","Male","LPM","month04",5.60382086960177e-05,1.33059373652e-06,42.115190503285,0,NA,NA,3817878617
