"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"curr_pts_reg3",-4.4510443314757e-14,8.06766516992947e-14,-2.71288149101926e-14,-6.26949156131753e-14,-7.43721919985446e-14,-8.41171780331783e-14,-9.38624685727966e-14,-1.03316289408355e-13,7.59377361740843e-14,7.58550875842407e-14,5.59044806460328e-12,7.01718738265329e-14,7.03808494102027e-14,6.90018621295208e-14,6.68838429570447e-14,6.75577726224184e-14,6.29453342455766e-14,6.06572510502757e-14,1.41757780655295e-14,9.90069949130993e-15,1.96679255143343e-15,8.79051020499293e-15,9.39628179137972e-15,6.77044620363808e-15,-2.57195292784625e-15,2.36620130560934e-14,1.5794915120002e-14,1.81617212453867e-14,-5.09955927849435e-14,3.86656911505907e-14,5.10263152560812e-14,5.97707411421313e-14,5.43148196709938e-14,3.85797241835933e-14,8.01117240875775e-15,-7.8644197631552e-14,-7.97903603167103e-14,-5.59751423691542e-12,-7.89607881561927e-14,-7.85404453212552e-14,-7.87094399117596e-14,-7.84341134476361e-14,-7.82413601496993e-14,-7.80054740608858e-14,-7.77890751949582e-14
"curr_pts_reg4",-8.76204128108839e-14,7.99789184255204e-14,-6.40037319513317e-14,-6.6720097176173e-14,-6.80250645057243e-14,-7.30677092033102e-14,-7.87710444171419e-14,-6.36141491288015e-14,7.22132836135833e-14,7.26269315178545e-14,7.01718738265337e-14,5.72149423899138e-11,7.10121105467697e-14,6.92220835739172e-14,7.24321032455744e-14,7.13888666683303e-14,6.29280534552662e-14,6.73557205691245e-14,2.48883963889161e-14,1.40043232219416e-14,1.0377825058425e-14,2.66471277390453e-14,1.48989247673829e-14,1.37091282119937e-14,1.68777021590103e-15,4.77009625683798e-14,4.01837538140945e-14,3.67121015392366e-14,-7.3935382548326e-14,7.29641811296506e-14,8.19435190470833e-14,9.85864188974947e-14,8.7823936878121e-14,6.87976210600971e-14,1.21388486088035e-14,-7.60541923523794e-14,-7.71008572024941e-14,-7.70808044803557e-14,-5.72202603643417e-11,-7.51855636863766e-14,-7.50386360956719e-14,-7.70804323120606e-14,-7.46671766749058e-14,-7.30143250280711e-14,-7.19000119301342e-14
"curr_pts_reg5",-5.79445301361375e-14,8.06999705051309e-14,-5.11870260986532e-14,-9.53017834009463e-14,-9.56752912957423e-14,-1.03102033654628e-13,-1.00793316087753e-13,-8.95716547903371e-14,7.36952805133705e-14,7.35678864071429e-14,7.03808494102029e-14,7.10121105467712e-14,3.31270570890741e-11,6.91085071505718e-14,7.05613077595185e-14,7.09061960011061e-14,6.09878342166599e-14,6.44117810900555e-14,2.3550072510095e-14,1.5853930157352e-14,1.78478872621641e-15,1.46642878478431e-14,1.52298393141849e-14,6.2159334173707e-15,2.24688059341276e-15,3.59014889008481e-14,2.74604747054405e-14,2.97576096618444e-14,-8.80875469428498e-14,6.90860928393928e-14,8.62808865912145e-14,9.64084461851464e-14,8.86484901462418e-14,6.79768850105253e-14,1.10869677393708e-14,-7.68977430236478e-14,-7.78812607307019e-14,-7.78752686420255e-14,-7.77353171431937e-14,-3.31320872612824e-11,-7.60752869541599e-14,-7.74915263787953e-14,-7.606434528205e-14,-7.4434816036133e-14,-7.41131179723119e-14
"curr_pts_reg6",-6.52986476564677e-14,8.07657610108779e-14,-5.40957908473931e-14,-1.04552700337075e-13,-1.05503426319393e-13,-1.06667432511617e-13,-1.05397846190716e-13,-1.04973813944448e-13,7.23416448592314e-14,7.25022497615137e-14,6.90018621295201e-14,6.9222083573917e-14,6.91085071505682e-14,4.82984226247411e-11,6.85563171971247e-14,6.86551540431292e-14,5.83846676119162e-14,6.10542036921501e-14,2.45845033804234e-14,1.83090277611621e-14,1.39268691860908e-14,2.61512447729921e-14,1.69706441450204e-14,1.68986642394498e-14,8.39484142193695e-16,4.96371871526003e-14,3.81854870147708e-14,3.34555037844983e-14,-9.44234903372121e-14,7.88984246895713e-14,9.89045389976185e-14,1.14696035923106e-13,1.07590170504999e-13,7.6836390575408e-14,9.47330886178028e-15,-7.66201621227629e-14,-7.7974161508544e-14,-7.80364866933458e-14,-7.77860329875216e-14,-7.5969825961467e-14,-4.83075223248581e-11,-7.75971896782623e-14,-7.59789798751152e-14,-7.42808012127647e-14,-7.35807746129236e-14
"curr_pts_reg7",-1.12246727988405e-13,7.98814603521605e-14,-1.10409801130301e-13,-9.93372944793752e-14,-8.11753115886448e-14,-6.79710401563175e-14,-7.29393941675823e-14,-5.2024700505234e-14,6.78332951443427e-14,6.85260630595005e-14,6.6883842957045e-14,7.24321032455764e-14,7.0561307759517e-14,6.85563171971264e-14,1.48587092801418e-10,7.50981364119817e-14,6.18368755838173e-14,7.36553531981774e-14,3.3329341187239e-14,1.64744938546851e-14,3.33119429145397e-15,2.53250540370656e-14,3.41836479329841e-14,2.55612175227933e-14,1.68899252372727e-14,5.691769874739e-14,5.19402538402883e-14,5.00046165930332e-14,-1.14460165108641e-13,9.41049321678196e-14,1.17413907825075e-13,1.34979211743181e-13,1.3792544518852e-13,1.02507553065128e-13,2.36143393494759e-14,-7.34991063525492e-14,-7.45719682347905e-14,-7.45092868201504e-14,-7.60977269867918e-14,-7.16783248351285e-14,-7.13242500265622e-14,-1.48586024523797e-10,-7.15819554332953e-14,-6.83406042307738e-14,-6.66708924361942e-14
"curr_pts_reg8",-8.39561373139685e-14,8.04533128850626e-14,-8.97201567039036e-14,-1.40555359702462e-13,-1.09970536987997e-13,-1.04089903795366e-13,-9.81073889569813e-14,-8.19356819227494e-14,6.96519675887192e-14,7.00024733458014e-14,6.755777262242e-14,7.13888666683305e-14,7.09061960011063e-14,6.8655154043131e-14,7.50981364119817e-14,1.3949253255182e-10,6.00803132581601e-14,6.96675268612684e-14,3.19444472810802e-14,2.35291928028199e-14,2.51879274153029e-15,2.48768628438591e-14,1.6932257707508e-14,1.63141141993893e-14,3.33197063905943e-15,5.4874902700774e-14,4.37566882914981e-14,5.52523118101456e-14,-1.34899449404647e-13,1.02233651787258e-13,1.33153797507931e-13,1.52738538442567e-13,1.41558258801061e-13,1.00498132000039e-13,1.17950506988017e-14,-7.46821904537967e-14,-7.56977098647349e-14,-7.58195756521475e-14,-7.66655981397623e-14,-7.30331852785061e-14,-7.30161473682021e-14,-7.68682039814195e-14,-1.39491504579539e-10,-7.04339019075499e-14,-6.93960633098508e-14
"curr_pts_reg9",-9.12876257616151e-14,8.08534512043396e-14,-5.90858777102788e-14,-7.72746587508744e-14,-7.49489391032458e-14,-8.84506052318411e-14,-7.89260389466861e-14,-1.07993330869534e-13,6.61553898937256e-14,6.66672371142195e-14,6.29453342455774e-14,6.29280534552675e-14,6.09878342166624e-14,5.83846676119193e-14,6.18368755838192e-14,6.00803132581626e-14,1.63316144459189e-10,5.15722336795278e-14,4.30333375261721e-14,2.58803194099785e-14,-1.20048398281632e-14,1.21653189280002e-14,9.44390794644216e-15,8.33470709411018e-15,-1.21324565754409e-14,3.98194350129554e-14,3.25109341181784e-14,3.98539202444273e-14,-1.28520865366579e-13,9.32831446718311e-14,1.21266103861317e-13,1.41891396098439e-13,1.33590928540323e-13,8.27142640008962e-14,1.44804034775088e-14,-7.44799725688344e-14,-7.6035700564554e-14,-7.5696090108292e-14,-7.54826941086852e-14,-7.20379339310755e-14,-7.19430103051613e-14,-7.41585899817744e-14,-7.09954522058844e-14,-1.63335685509858e-10,-6.53193561068754e-14
"curr_pts_reg10-150",-9.77805099843906e-14,8.05427985153721e-14,-1.71573231885417e-13,-1.68727786091653e-13,-1.25030814872027e-13,-1.20370581043651e-13,-1.08803229673962e-13,-1.02272510631557e-13,6.17343932167102e-14,6.34542379798454e-14,6.06572510502774e-14,6.73557205691267e-14,6.44117810900555e-14,6.10542036921503e-14,7.36553531981771e-14,6.96675268612693e-14,5.15722336795308e-14,1.11868311879176e-10,3.6016707646853e-14,1.41873314584375e-14,2.56097025492159e-15,3.34074553717719e-14,4.02029352963633e-14,2.52036808275704e-14,1.36783609800343e-14,8.42951838897119e-14,7.49602602562828e-14,6.46412679395799e-14,-1.77989503490105e-13,1.33555283934366e-13,1.77931087337015e-13,1.83080789525245e-13,1.8501421277755e-13,1.33500725280265e-13,1.8712044125634e-14,-7.10937270671777e-14,-7.3192958904126e-14,-7.33234276113146e-14,-7.51966673512486e-14,-6.83487991019358e-14,-6.80613282296098e-14,-7.51327477639556e-14,-6.77323648699243e-14,-6.3401173037215e-14,-1.11862387427732e-10
"month02",-6.20475708106748e-13,4.2431283518749e-15,-4.50095139565768e-15,-3.89699858745944e-15,-3.4010753525057e-15,-3.96042526757183e-15,-5.7604525707029e-15,-8.19593789901085e-15,1.49572808159013e-14,1.47128726577362e-14,1.41757780655304e-14,2.48883963889151e-14,2.35500725100955e-14,2.45845033804219e-14,3.33293411872398e-14,3.19444472810768e-14,4.3033337526167e-14,3.60167076468501e-14,1.40563991363435e-12,6.06939421198117e-13,6.07335010145701e-13,6.07084452316191e-13,6.07057207604225e-13,6.07106120895129e-13,6.07146909774195e-13,6.07018076405071e-13,6.06793950113868e-13,6.07044877536389e-13,6.07015143394168e-13,1.58708531883433e-14,1.49602191363133e-14,1.21828996009267e-14,1.15000139149074e-14,1.45312685248201e-14,1.0044544093452e-14,3.82379909567421e-15,8.6817860517189e-15,9.1981362657957e-15,2.12757535583673e-14,1.35752895354606e-14,1.21334364456135e-14,2.71624478854165e-14,2.40761509628649e-14,1.15569875782198e-14,2.5773577917478e-14
"month03",-6.11761547392189e-13,5.20921836557409e-15,-8.95425549660756e-15,-1.34004155297379e-14,-1.42282825405723e-14,-1.58941416628191e-14,-1.64880450020951e-14,-1.77676254748717e-14,1.16036280939882e-14,9.86185055339064e-15,9.90069949130884e-15,1.40043232219414e-14,1.58539301573531e-14,1.83090277611611e-14,1.64744938546849e-14,2.35291928028155e-14,2.58803194099728e-14,1.41873314584348e-14,6.0693942119812e-13,1.35394067504705e-12,6.07561428940392e-13,6.07070178130676e-13,6.0719243798584e-13,6.07281000632197e-13,6.07202742058206e-13,6.07225781078053e-13,6.06826549470033e-13,6.07169640180242e-13,6.07269493821749e-13,4.92051031997203e-15,1.45053097076429e-14,1.34805174277074e-14,1.73758694865795e-14,2.36755611285281e-14,6.66167097550259e-15,1.07296448727702e-14,2.02771887689155e-14,2.14492097231375e-14,3.52364221807314e-14,3.5367892128632e-14,3.44163323067261e-14,5.39195872289359e-14,5.01896820307116e-14,3.31957651168782e-14,5.53397184011569e-14
"month04",-6.42846500131595e-13,1.14250282398404e-14,1.86642550563291e-14,1.35059729718279e-14,8.05977233509744e-15,1.08385860007755e-14,1.25633477975667e-14,1.4748050499335e-14,-5.61421141582986e-15,1.19245235084544e-15,1.96679255143326e-15,1.03778250584228e-14,1.78478872621697e-15,1.39268691860877e-14,3.33119429145804e-15,2.51879274152999e-15,-1.20048398281681e-14,2.56097025491625e-15,6.07335010145703e-13,6.07561428940391e-13,1.34098676600109e-12,6.06999990174364e-13,6.06950712741225e-13,6.07129178006343e-13,6.07029051309139e-13,6.07364218356351e-13,6.07057401631939e-13,6.07386561183374e-13,6.06737816297538e-13,1.5426458338365e-14,1.32253416025794e-14,1.62861149017921e-14,1.70916101607008e-14,2.96626854641995e-14,1.15131010368548e-14,3.68850036279275e-14,3.50545287352667e-14,3.20951124070709e-14,4.94221345862388e-14,5.33484534397877e-14,4.90796260723494e-14,7.96136169210233e-14,8.42116736433393e-14,8.72279956829617e-14,1.29248093084729e-13
"month05",-6.31409323481051e-13,1.03464063886031e-14,1.57399034009616e-14,5.42676632336813e-15,-4.07388521306696e-16,1.58279555233373e-15,3.71854465023871e-15,6.04553579124853e-15,7.92782691925896e-15,9.6724524116728e-15,8.79051020499443e-15,2.66471277390449e-14,1.46642878478471e-14,2.61512447729887e-14,2.53250540370684e-14,2.48768628438593e-14,1.21653189279968e-14,3.34074553717747e-14,6.07084452316191e-13,6.07070178130672e-13,6.06999990174362e-13,1.34177745039466e-12,6.0671078598801e-13,6.06863832440608e-13,6.06890060671122e-13,6.0706525449525e-13,6.06888024263237e-13,6.07157362005793e-13,6.0651059084883e-13,1.68666876838882e-14,1.31770768364217e-14,9.61322034190172e-15,1.02035266799597e-14,2.10721824721792e-14,4.05493228360172e-15,2.7388932793088e-14,2.37858177750209e-14,2.6271820593551e-14,3.52363136399008e-14,4.23341142481822e-14,4.39929352512823e-14,5.2618050480335e-14,6.11296831987475e-14,7.38196916772875e-14,1.0284493758319e-13
"month06",-6.24277113647028e-13,8.06060297937822e-15,1.10002834856644e-14,-3.79747377463261e-16,-7.59641988999886e-15,-6.30896030685522e-15,-4.23365791474295e-15,-2.39425435960821e-15,4.95383540612809e-15,8.87225316386793e-15,9.39628179137961e-15,1.48989247673811e-14,1.52298393141832e-14,1.69706441450213e-14,3.41836479329843e-14,1.69322577075068e-14,9.44390794643587e-15,4.02029352963644e-14,6.07057207604226e-13,6.07192437985839e-13,6.06950712741225e-13,6.06710785988011e-13,1.34794471261576e-12,6.06877775589042e-13,6.06890340319847e-13,6.07086855807568e-13,6.06706894365474e-13,6.07138857422652e-13,6.06425419118425e-13,1.28649785217304e-14,1.38448619641782e-14,2.04759758415662e-14,1.40086315101927e-14,1.96916605142189e-14,8.31447429013352e-15,1.63159148207416e-14,1.92270629750014e-14,1.86867102075366e-14,3.83788674471548e-14,2.90488707929481e-14,3.65220969918608e-14,2.16444647812654e-14,5.08549483566122e-14,5.90718156428914e-14,7.8711496196508e-14
"month07",-6.17229001626949e-13,5.49475825007412e-15,1.09420790998559e-14,-6.97476644265085e-16,-1.00886523937452e-14,-1.01092033831411e-14,-9.45804365887176e-15,-7.56323859323297e-15,-1.33056553979687e-15,6.4434837929034e-15,6.77044620363738e-15,1.37091282119953e-14,6.21593341737168e-15,1.68986642394486e-14,2.55612175227945e-14,1.63141141993864e-14,8.33470709410723e-15,2.52036808275745e-14,6.07106120895128e-13,6.07281000632193e-13,6.0712917800634e-13,6.06863832440608e-13,6.06877775589041e-13,1.304799546337e-12,6.06984945957714e-13,6.07087651921677e-13,6.06947877858159e-13,6.07262300667914e-13,6.06778254905947e-13,9.77204547282793e-15,1.16221746467653e-14,1.16720984594749e-14,9.99203412745647e-15,2.30106279029572e-14,9.87030498710169e-15,2.15039835518541e-14,1.3333349498749e-14,1.20600059615291e-14,2.54061128663611e-14,2.11568146202793e-14,2.0821960484511e-14,2.3652136035896e-14,4.59529531109127e-14,5.05560719825838e-14,7.35366328206742e-14
"month08",-6.09741782165849e-13,3.9635698664215e-15,2.30618173061654e-15,-9.00953254567437e-15,-1.68670255059389e-14,-1.55344991332342e-14,-1.36748963040619e-14,-1.06637651506428e-14,-2.71951298303327e-16,-9.86312860549912e-16,-2.57195292784698e-15,1.68777021590155e-15,2.24688059341405e-15,8.39484142191591e-16,1.68899252372725e-14,3.33197063905748e-15,-1.21324565754455e-14,1.36783609800323e-14,6.07146909774199e-13,6.07202742058205e-13,6.0702905130914e-13,6.06890060671124e-13,6.06890340319848e-13,6.06984945957717e-13,1.23400012916463e-12,6.07128713515363e-13,6.06893580258138e-13,6.07250496824265e-13,6.06681708103095e-13,1.42664491955718e-14,1.71460770671113e-14,1.33604185417063e-14,1.20844625530668e-14,2.00274503547695e-14,1.00760444607767e-14,1.15788847528458e-14,6.12143027905417e-15,1.0084329073962e-14,1.5616891416252e-14,5.52036578005605e-15,4.89947662671381e-15,4.05627308524836e-15,1.30566872258187e-14,2.8015566302255e-14,3.26310903697862e-14
"month09",-6.21170880216333e-13,4.93734527479138e-15,2.26259535037806e-15,-8.8729226281131e-15,-1.54613429325874e-14,-1.45853646374917e-14,-1.32739866398173e-14,-1.35162883893546e-14,1.87400129135027e-14,2.26336295059933e-14,2.36620130560933e-14,4.77009625683789e-14,3.5901488900845e-14,4.96371871525982e-14,5.6917698747389e-14,5.48749027007709e-14,3.98194350129497e-14,8.42951838897067e-14,6.07018076405066e-13,6.07225781078045e-13,6.07364218356344e-13,6.07065254495245e-13,6.07086855807561e-13,6.07087651921672e-13,6.07128713515355e-13,1.43087967335734e-12,6.06887739364295e-13,6.07190729426886e-13,6.06766695613292e-13,2.16793013215289e-14,1.59113115266728e-14,2.28867259629646e-14,2.38522618964637e-14,2.57228090316001e-14,5.9438480942288e-15,1.68373500589465e-14,1.11641930950272e-14,1.14110306041935e-14,1.73775308524213e-14,2.16756017389228e-14,2.03597364495934e-14,2.28000959801079e-14,3.12016587071714e-14,4.25579741884735e-14,5.83287389227299e-14
"month10",-6.09446507321144e-13,5.64357682362699e-15,-2.07888688769171e-16,-8.84644474719914e-15,-1.40335481823049e-14,-1.32142436246445e-14,-1.26670190473375e-14,-1.24217976705911e-14,1.67227151909514e-14,2.12134623868475e-14,1.57949151200009e-14,4.01837538140936e-14,2.74604747054402e-14,3.8185487014769e-14,5.19402538402932e-14,4.37566882914977e-14,3.25109341181749e-14,7.49602602562802e-14,6.06793950113868e-13,6.06826549470031e-13,6.07057401631938e-13,6.06888024263238e-13,6.06706894365473e-13,6.0694787785816e-13,6.06893580258135e-13,6.068877393643e-13,1.38124712387559e-12,6.06877513527254e-13,6.06789873628776e-13,1.09852997928916e-14,-9.53639740450679e-16,2.67042690127941e-15,2.40888502734646e-15,1.50829144030171e-14,1.9229845130489e-15,2.051886460063e-14,1.21706818448044e-14,1.416765399059e-14,1.74696029341154e-14,2.21110888485164e-14,1.79995048709133e-14,3.4754660427929e-14,3.67315351093386e-14,3.51175153419288e-14,4.28151522038789e-14
"month11",-6.21940124863862e-13,2.54577750429177e-15,7.77747088075119e-16,-4.25447489174918e-15,-5.90022316704189e-15,-6.02470746188988e-15,-5.69999412425609e-15,-6.65422150398791e-15,2.80733685823886e-14,2.19169588575519e-14,1.81617212453875e-14,3.67121015392355e-14,2.97576096618448e-14,3.34555037844938e-14,5.00046165930375e-14,5.52523118101402e-14,3.98539202444218e-14,6.46412679395819e-14,6.07044877536393e-13,6.07169640180244e-13,6.07386561183376e-13,6.07157362005798e-13,6.07138857422653e-13,6.07262300667918e-13,6.07250496824266e-13,6.07190729426894e-13,6.06877513527257e-13,1.38094545814937e-12,6.06944749981767e-13,1.55997934991861e-14,1.6404437723843e-14,1.85647439237537e-14,6.94382856168261e-15,2.51950246494033e-14,1.03521482790775e-14,-9.07453284256196e-16,5.10398354071794e-15,7.54685387145404e-15,1.11533775868723e-14,1.57858491262948e-14,1.21504410382493e-14,5.44921960345226e-15,1.16083226060433e-14,2.56376636401003e-14,2.26553045316445e-14
"month12",-6.06454057927273e-13,4.11175913166236e-15,-7.06949608949313e-16,2.18225662346299e-15,2.17861395259268e-15,4.60958065674481e-15,7.83532942352827e-15,1.27244286988198e-14,-3.75583320060907e-14,-4.6340114731961e-14,-5.09955927849421e-14,-7.39353825483255e-14,-8.80875469428489e-14,-9.44234903372109e-14,-1.14460165108638e-13,-1.34899449404652e-13,-1.28520865366583e-13,-1.779895034901e-13,6.07015143394174e-13,6.07269493821752e-13,6.06737816297541e-13,6.06510590848837e-13,6.06425419118429e-13,6.06778254905954e-13,6.06681708103097e-13,6.06766695613302e-13,6.06789873628781e-13,6.06944749981769e-13,9.57717689786671e-13,1.61217201149101e-15,1.01240712065482e-15,-6.5018515027194e-15,1.02499214941258e-15,1.48360127562554e-14,8.14052057108519e-15,6.68983207087734e-15,1.4953877072808e-14,1.69214300163704e-14,2.38536561564934e-14,2.61674043867282e-14,2.36587446194911e-14,4.22572364346701e-14,5.02036058867344e-14,4.70352253852624e-14,8.51744588375275e-14
"weekdayMonday",-3.22058894975121e-13,4.45981230645896e-16,-2.15585732149479e-15,5.49083361318663e-15,1.02445937000668e-14,9.60664340787442e-15,1.02839224979773e-14,8.54025026617566e-15,3.17027739822622e-14,3.6180548245591e-14,3.86656911505906e-14,7.29641811296497e-14,6.90860928393921e-14,7.88984246895718e-14,9.41049321678233e-14,1.02233651787257e-13,9.32831446718293e-14,1.33555283934366e-13,1.58708531883448e-14,4.92051031997103e-15,1.5426458338365e-14,1.68666876838891e-14,1.28649785217308e-14,9.77204547282987e-15,1.42664491955713e-14,2.16793013215339e-14,1.09852997928926e-14,1.55997934991845e-14,1.6121720114888e-15,7.08977636220628e-13,2.93148876753763e-13,2.93162760989038e-13,2.93097468571472e-13,2.93067582173012e-13,2.93146415001684e-13,-4.63238063889188e-16,-2.15707282199964e-15,-1.73859181071649e-15,-9.56779153467309e-15,-6.25577180902959e-17,-3.94377674317034e-15,-3.61076930997539e-15,-1.27283050165887e-14,1.59499595004045e-14,-9.27066865073293e-15
"weekdayTuesday",-3.24721510734318e-13,-5.45074750350649e-16,-3.93828657944647e-15,5.92133688658421e-15,1.25295422933896e-14,1.12695774960992e-14,1.10227513495507e-14,9.34646604516562e-15,3.26236372536099e-14,4.61790482031915e-14,5.10263152560809e-14,8.19435190470836e-14,8.62808865912151e-14,9.89045389976174e-14,1.17413907825079e-13,1.33153797507932e-13,1.21266103861315e-13,1.77931087337015e-13,1.49602191363147e-14,1.45053097076418e-14,1.32253416025789e-14,1.31770768364226e-14,1.38448619641784e-14,1.16221746467668e-14,1.71460770671109e-14,1.59113115266771e-14,-9.53639740449904e-16,1.64044377238411e-14,1.01240712065237e-15,2.93148876753762e-13,7.48321477930172e-13,2.93299335780125e-13,2.931774387238e-13,2.93227281008734e-13,2.93195912030601e-13,1.16136849923106e-14,-1.78102675948423e-15,2.79973889909357e-16,4.42590758336709e-16,5.48914758916417e-15,2.6245002734491e-15,1.24144235304888e-14,-5.19823731225889e-15,2.60639027138352e-14,-2.13328492359323e-14
"weekdayWednesday",-3.26898919350694e-13,-1.19663852644931e-15,-3.34116850875359e-15,6.46006238382346e-15,1.35217855841327e-14,1.25417042429337e-14,1.17873368114055e-14,9.61799612202629e-15,4.11535029738976e-14,5.27788972108481e-14,5.97707411421305e-14,9.85864188974939e-14,9.64084461851441e-14,1.14696035923105e-13,1.34979211743181e-13,1.52738538442563e-13,1.41891396098437e-13,1.83080789525242e-13,1.2182899600927e-14,1.34805174277055e-14,1.62861149017909e-14,9.6132203419014e-15,2.04759758415656e-14,1.16720984594756e-14,1.33604185417043e-14,2.28867259629685e-14,2.67042690127896e-15,1.8564743923751e-14,-6.50185150272289e-15,2.93162760989037e-13,2.93299335780124e-13,7.71247107090005e-13,2.93252347605553e-13,2.93227523525804e-13,2.93204847419225e-13,1.56377250516794e-15,-1.55864118484105e-15,-2.21285741506848e-15,-4.80735202867433e-15,1.49716700122578e-15,-1.88894122641149e-15,-9.95067791792785e-15,-1.87941174941681e-14,1.625522107805e-14,-5.48324532328122e-15
"weekdayThursday",-3.24405348245422e-13,-1.73311154563525e-15,-2.61796777682203e-15,6.07670082993135e-15,1.29869130231854e-14,1.23932327163561e-14,1.1832800336027e-14,9.30381238195328e-15,3.59001855486663e-14,4.86633492967481e-14,5.43148196709944e-14,8.78239368781207e-14,8.86484901462443e-14,1.07590170504998e-13,1.3792544518852e-13,1.4155825880106e-13,1.33590928540322e-13,1.85014212777549e-13,1.15000139149072e-14,1.7375869486577e-14,1.70916101606988e-14,1.0203526679959e-14,1.4008631510191e-14,9.99203412745687e-15,1.20844625530644e-14,2.38522618964667e-14,2.40888502734574e-15,6.94382856167907e-15,1.02499214940848e-15,2.9309746857147e-13,2.93177438723799e-13,2.93252347605553e-13,7.53146621010138e-13,2.93258312081328e-13,2.93158834073065e-13,1.035175265819e-15,-5.16569383441159e-15,-6.77800576532408e-15,-6.94299582261589e-15,-5.32701989211732e-15,-1.33598667739196e-14,-2.49598159935723e-14,-2.01124163473201e-14,1.35477765479052e-14,-3.11761973404262e-14
