"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"(Intercept)",2.73641779832037e-12,-1.9076606124967e-12,-1.94479648251108e-12,-1.93154436211416e-12,-1.92356408911583e-12,-1.9195405572567e-12,-1.91543389384575e-12,-1.90947913203628e-12,4.38358623922673e-14,2.57986603771507e-15,-1.83028476327469e-14,-6.33378967584979e-14,-3.11864104534399e-14,-3.02613160596363e-14,-9.07685714273259e-14,-4.85559614534286e-14,-7.14367665282287e-14,-3.74527703095541e-14,-6.25292593789666e-13,-6.23262057605682e-13,-6.43872168184182e-13,-6.35622463743969e-13,-6.29371428035837e-13,-6.23091702287e-13,-6.14506066337092e-13,-6.28104665661273e-13,-6.16234681721325e-13,-6.27412177125318e-13,-6.00579200175476e-13,-3.22663441964253e-13,-3.27150556451985e-13,-3.31075393497512e-13,-3.27101201673586e-13,-3.29665490817045e-13,-3.0121402793643e-13,1.94763401275061e-12,1.93606569951331e-12,1.92822504471682e-12,1.92471207146393e-12,1.92070185888042e-12,1.9169601347917e-12,-9.06125350576263e-14,-5.32766851290996e-14,-3.52303851521005e-14,-3.04108774061398e-14,-5.90124469907489e-14,-7.16872217619146e-14,-3.56386555182286e-14,-8.22571792925882e-14,-7.34687716751399e-14,-1.47922128012728e-13
"policyTRUE",-1.90766061249668e-12,6.94249147240146e-12,1.93820688992796e-12,1.92443062098361e-12,1.9163317751021e-12,1.91159780512615e-12,1.90666356385324e-12,1.89999005221143e-12,-7.3949146436643e-14,-4.03134705410245e-14,-2.18882078755099e-14,-1.01026413602397e-14,-3.57117841937798e-14,-5.11909753207523e-14,-1.31827798515392e-14,-5.47249373371614e-14,-1.72623851051471e-14,-9.91458211968472e-14,1.37930756318847e-14,2.78814181483091e-14,1.2979129410009e-14,1.81313651471463e-14,1.75279121947496e-14,1.65086617767733e-14,1.28994816466426e-14,1.816380179937e-14,1.86865548442821e-14,1.30932127767606e-14,-7.38717070899229e-15,1.66025521005318e-15,4.22648639618479e-15,7.0016596499058e-15,3.56331190098955e-15,9.25205675157151e-15,3.47282893471811e-15,-7.12872454181964e-12,-7.07020086422357e-12,-7.04576958734579e-12,-7.02308127900999e-12,-7.0021775652416e-12,-6.97534248149258e-12,1.4560546353574e-13,7.60517385097567e-14,4.94187199729525e-15,-6.8806066572582e-14,7.85677826126853e-14,8.68903963580247e-14,-4.67615959794388e-14,1.0866544826424e-13,-4.83248738743344e-14,6.5466615679385e-15
"age_grp20-24",-1.94479648251111e-12,1.93820688992807e-12,4.94959898472277e-12,1.83519736852306e-12,1.86685658415648e-12,1.88438639386662e-12,1.89990127713142e-12,1.91812934017859e-12,-1.19717810670405e-14,-2.41502945868289e-15,-6.10327661548516e-15,-9.32174200988333e-14,-4.39919342258635e-14,-5.23707604933286e-14,-1.81561140070624e-13,-1.24590467863543e-13,-7.05193908938299e-14,-3.03723278879939e-13,-1.02036328393366e-15,1.14104680115401e-16,1.36749033371212e-14,1.49190993088419e-14,1.53906144920847e-14,1.79880935230062e-14,6.9691803094394e-15,1.13738009845257e-14,8.67901335400025e-15,6.69528354958099e-15,-7.76742445049847e-15,-3.18782917963101e-15,-2.52810498209131e-15,-9.49806237910243e-16,-3.58982564404646e-16,2.18478130495682e-15,6.21812789074316e-16,-4.94979471136693e-12,-1.83532782164315e-12,-1.86697145518666e-12,-1.88448577784274e-12,-1.8999869723167e-12,-1.91820566153181e-12,1.21024630351022e-14,2.38808182783033e-15,5.87824327096274e-15,9.3127773486614e-14,4.36348904885518e-14,5.20232814128998e-14,1.81124009885788e-13,1.24019231114875e-13,6.99969482856409e-14,3.02931380399658e-13
"age_grp25-34",-1.93154436211415e-12,1.9244306209836e-12,1.83519736852301e-12,2.76071147192315e-12,1.88523864825272e-12,1.89590095091713e-12,1.90533442779944e-12,1.91640015212005e-12,-1.275793249632e-13,-8.52538030466417e-14,-7.60242781662875e-14,-9.36332712963265e-14,-1.2995034496081e-13,-1.49752659974596e-13,-1.52077991960622e-13,-2.20622651450846e-13,-9.95029943190232e-14,-2.84080845134341e-13,4.2818227185693e-16,-2.55834902486199e-15,1.37187561608799e-14,9.04750057842707e-15,5.40115408790139e-15,5.85082371236213e-15,-3.54369005097407e-15,-9.22546410478014e-16,-1.49694638881337e-15,1.54488215430492e-15,-4.35262000289807e-15,5.50090618850468e-15,7.61319323383393e-15,9.60256997164873e-15,7.89208792612455e-15,6.25863386070067e-15,-1.46922118162646e-16,-1.83534357941141e-12,-2.76080460599854e-12,-1.88531689670007e-12,-1.89596946647483e-12,-1.90539559227873e-12,-1.91645558714991e-12,1.27636284568949e-13,8.52350220763663e-14,7.58758331155719e-14,9.3564941045411e-14,1.29716393480381e-13,1.49517788300774e-13,1.51788915178341e-13,2.20249081171776e-13,9.9151552191758e-14,2.83543011059973e-13
"age_grp35-44",-1.92356408911589e-12,1.9163317751022e-12,1.86685658415649e-12,1.88523864825278e-12,2.5433776831462e-12,1.90086187891698e-12,1.90675292304558e-12,1.91380734722747e-12,-1.52763874430094e-13,-1.10916541135386e-13,-9.8103388525185e-14,-9.43069350452052e-14,-1.27638290952719e-13,-1.48258482145239e-13,-1.11537569817761e-13,-1.54668895091932e-13,-9.1152447559399e-14,-1.90463242282057e-13,1.09119985287276e-15,-1.44109518449321e-15,8.89910882743563e-15,3.67620061030138e-15,-2.53303471725944e-15,-4.89395568477851e-15,-1.19468447119333e-14,-8.84089654627966e-15,-8.13576874779295e-15,-2.187301262914e-16,-3.42914849659471e-15,1.05206226171201e-14,1.46285871898896e-14,1.75228046763924e-14,1.52270568750646e-14,1.00868176699383e-14,-7.4088493810611e-16,-1.86702607691421e-12,-1.8853319579228e-12,-2.54343640940168e-12,-1.9009240781986e-12,-1.90682117447099e-12,-1.91387818315259e-12,1.5268512442117e-13,1.10842507627042e-13,9.79726119898656e-14,9.4148201428061e-14,1.27433936326935e-13,1.48003514294337e-13,1.11267733540092e-13,1.54331364326606e-13,9.08091421087083e-14,1.89846187061832e-13
"age_grp45-54",-1.91954055725672e-12,1.9115978051262e-12,1.8843863938666e-12,1.89590095091717e-12,1.90086187891695e-12,2.41352308142195e-12,1.90904137895968e-12,1.91350317674917e-12,-1.85472994914012e-13,-1.47930154206307e-13,-1.17745188842922e-13,-1.04649724536527e-13,-1.42910861723598e-13,-1.50908425455991e-13,-8.5135989716829e-14,-1.43035173163205e-13,-1.17821920681155e-13,-1.80569073816492e-13,1.19218862366593e-15,-4.09598711032195e-15,1.18740923802011e-14,5.79617288037956e-15,-1.79479280062516e-15,-4.75462214826815e-15,-1.12640425160495e-14,-7.98071312408872e-15,-7.18613973271511e-15,-7.90441607359641e-16,-2.10784239671118e-15,1.05957646685134e-14,1.42122917304625e-14,1.76344925526078e-14,1.58175460480252e-14,1.05445466391119e-14,-4.97182739682113e-16,-1.88449303030523e-12,-1.89596448471954e-12,-1.900910674083e-12,-2.41356752497236e-12,-1.90908400128225e-12,-1.91354338087032e-12,1.85468096587122e-13,1.47912215941232e-13,1.17656554961349e-13,1.04590729883466e-13,1.42773635724707e-13,1.50758903494441e-13,8.49614582791696e-14,1.42814602590462e-13,1.17602986432727e-13,1.80222590539898e-13
"age_grp55-64",-1.9154338938458e-12,1.90666356385332e-12,1.89990127713142e-12,1.90533442779949e-12,1.90675292304557e-12,1.9090413789597e-12,2.46789723127987e-12,1.91266399726992e-12,-1.96654373967862e-13,-1.67492525389116e-13,-1.37344414515612e-13,-1.15680547349483e-13,-1.37754795517573e-13,-1.47748848298534e-13,-9.41610473698601e-14,-1.29943960256186e-13,-9.76396871001694e-14,-1.55952565753295e-13,2.96832267773441e-16,-3.72032463812989e-15,1.43844961767811e-14,8.92439372216657e-15,9.05347861290489e-16,-3.21142090865257e-15,-8.80602899591879e-15,-6.32272995224807e-15,-5.20280557210504e-15,4.51914246584077e-16,1.66958452202425e-15,1.12502944704086e-14,1.35562968664907e-14,1.64280454661489e-14,1.52089121795472e-14,8.24095078390274e-15,-2.65434542934782e-15,-1.89997754442974e-12,-1.905385347972e-12,-1.9068004951106e-12,-1.90907951960176e-12,-2.46792837920536e-12,-1.91268945973392e-12,1.96697854318112e-13,1.6750476118586e-13,1.37271579899633e-13,1.15675180573128e-13,1.37642669824741e-13,1.4764696556514e-13,9.40243923221181e-14,1.29768647018707e-13,9.74732694326285e-14,1.55734212980096e-13
"age_grp65-199",-1.90947913203626e-12,1.89999005221145e-12,1.91812934017855e-12,1.91640015212006e-12,1.91380734722741e-12,1.91350317674914e-12,1.91266399726987e-12,2.34946734365187e-12,-2.02727637011057e-13,-1.68937353612454e-13,-1.56273076460083e-13,-8.3267766910147e-14,-1.13588594418299e-13,-1.45908555470803e-13,-5.00153312226462e-14,-9.55405005162682e-14,-1.56547537032421e-13,-1.41575859433694e-13,-2.19251668593808e-15,-4.44965316093495e-15,1.87847311347237e-14,1.32776504316534e-14,4.46869368281929e-15,-1.45732256624377e-16,-4.91939073753797e-15,-5.77833764150858e-15,-3.63146016916273e-15,-8.19891989081219e-16,7.54024470189036e-15,1.01759175893362e-14,1.3366208934808e-14,1.5374490946356e-14,1.27740012584348e-14,4.83048004053493e-15,-2.96120451286383e-15,-1.91817794295391e-12,-1.91644403940573e-12,-1.91386327438609e-12,-1.91354108632944e-12,-1.91268632374131e-12,-2.34947842766877e-12,2.02850822855344e-13,1.68992276510979e-13,1.56206304938519e-13,8.33352137524711e-14,1.13484883240098e-13,1.4584982121555e-13,4.99010055676091e-14,9.53889450849249e-14,1.56419210465516e-13,1.41488191215518e-13
"curr_pts_reg1",4.3835862392271e-14,-7.39491464366471e-14,-1.19717810670429e-14,-1.27579324963198e-13,-1.527638744301e-13,-1.85472994914011e-13,-1.96654373967866e-13,-2.02727637011067e-13,3.279740799812e-11,7.85721887514598e-14,7.18125560872108e-14,6.47893300729076e-14,6.70643551748637e-14,6.43276985793857e-14,5.58330592660093e-14,5.90371382737141e-14,5.22191712555627e-14,4.34523781351308e-14,1.48869989475262e-14,1.13288848716831e-14,-5.5443193714259e-15,7.88034655743783e-15,4.78694324332235e-15,-1.52325033692508e-15,-4.54696522238344e-16,1.84790904577148e-14,1.65619527902954e-14,2.78760656571271e-14,-3.73166860700949e-14,3.1745549822955e-14,3.26257270892276e-14,4.10955740790292e-14,3.58568504411194e-14,3.06427704947114e-14,6.14684265788292e-15,1.21048039861931e-14,1.27662118086455e-13,1.52824929448385e-13,1.85535955261422e-13,1.96720360387469e-13,2.02795670943793e-13,-3.2797391641481e-11,-7.85270525699783e-14,-7.17156371964336e-14,-6.46973604462651e-14,-6.69000927479299e-14,-6.41427489434346e-14,-5.56366509380544e-14,-5.87835102492286e-14,-5.19729902600291e-14,-4.30163881009524e-14
"curr_pts_reg2",2.57986603771719e-15,-4.03134705410227e-14,-2.41502945869047e-15,-8.52538030466364e-14,-1.10916541135391e-13,-1.47930154206307e-13,-1.67492525389123e-13,-1.68937353612457e-13,7.85721887514599e-14,7.01489281920708e-12,7.14248224881434e-14,6.52564896485918e-14,6.64555210610247e-14,6.42111106224688e-14,5.66975161556783e-14,5.92651557105996e-14,5.30078425471327e-14,4.61310779891615e-14,1.46269317964851e-14,9.56205510006901e-15,1.24503337244995e-15,9.60261945193715e-15,8.68867525712498e-15,6.23250877342438e-15,-1.18181383156922e-15,2.23570756156953e-14,2.10295347137511e-14,2.17088085972819e-14,-4.60900511533464e-14,3.6216835612316e-14,4.61708694133301e-14,5.27083116640384e-14,4.86126505967743e-14,3.66246368415008e-14,4.63454215251042e-15,2.77752490556569e-15,8.54377898809776e-14,1.11002996054785e-13,1.48044451124571e-13,1.67638091212388e-13,1.69104233055368e-13,-7.8307503712604e-14,-7.01465802494161e-12,-7.11719059504134e-14,-6.48126498953336e-14,-6.60464133810343e-14,-6.3639450232126e-14,-5.61503718115778e-14,-5.85680997092994e-14,-5.22830992067781e-14,-4.46424241928423e-14
"curr_pts_reg3",-1.8302847632744e-14,-2.18882078755081e-14,-6.10327661548549e-15,-7.60242781662847e-14,-9.81033885251903e-14,-1.17745188842921e-13,-1.3734441451562e-13,-1.56273076460084e-13,7.18125560872108e-14,7.14248224881431e-14,5.58319320074381e-12,6.07508506730697e-14,6.05515002458606e-14,5.77971480908754e-14,5.40569340648181e-14,5.50346485729727e-14,4.60997591152235e-14,4.15234451845386e-14,1.41968146679076e-14,9.77688522764528e-15,2.17233565552498e-15,8.8724373086254e-15,9.22004805580088e-15,6.544057793216e-15,-2.77076383000274e-15,2.33479290615016e-14,1.55952825520761e-14,1.79747484802348e-14,-5.07676680516924e-14,3.8770847050211e-14,5.10889308459012e-14,5.98189945401792e-14,5.43414905588196e-14,3.84851578041175e-14,7.97654523506144e-15,6.31450003416444e-15,7.61189357368401e-14,9.81309865038672e-14,1.17794220671665e-13,1.37416999730039e-13,1.56361707112506e-13,-7.16025691253863e-14,-7.12529033843648e-14,-5.58304577268596e-12,-6.04387382645345e-14,-6.03107357759545e-14,-5.74386335624394e-14,-5.37333595295022e-14,-5.46240562375719e-14,-4.56663241302149e-14,-4.06016209123225e-14
"curr_pts_reg4",-6.33378967585142e-14,-1.01026413602053e-14,-9.32174200988171e-14,-9.36332712963046e-14,-9.4306935045197e-14,-1.04649724536515e-13,-1.15680547349467e-13,-8.32677669101335e-14,6.47893300729083e-14,6.52564896485919e-14,6.07508506730707e-14,5.72077339357334e-11,6.24142742724321e-14,5.87744742074842e-14,6.58036442984951e-14,6.34979426279423e-14,4.7003911973884e-14,5.5785666313738e-14,2.50645276601872e-14,1.41369867397904e-14,1.09674932221059e-14,2.70991657189264e-14,1.4854120341494e-14,1.35508067237353e-14,1.56216824665843e-15,4.73794706801988e-14,4.00453233963921e-14,3.65677140051276e-14,-7.3671496082003e-14,7.31928358075244e-14,8.21401245170057e-14,9.88184327663074e-14,8.79446021122744e-14,6.87693392507349e-14,1.21111334680086e-14,9.37134576067918e-14,9.38683017330409e-14,9.4390277383264e-14,1.04786202298587e-13,1.15874126076632e-13,8.35004919822531e-14,-6.42972223021844e-14,-6.48834474719766e-14,-6.04358742801565e-14,-5.72070466894855e-11,-6.18999189948401e-14,-5.79939695023227e-14,-6.5092671898267e-14,-6.26080825466916e-14,-4.60524706832441e-14,-5.36966880345905e-14
"curr_pts_reg5",-3.11864104534361e-14,-3.57117841937743e-14,-4.3991934225871e-14,-1.29950344960797e-13,-1.27638290952724e-13,-1.42910861723588e-13,-1.37754795517578e-13,-1.13588594418298e-13,6.70643551748639e-14,6.64555210610251e-14,6.05515002458604e-14,6.24142742724323e-14,3.31176861764176e-11,5.7820298737353e-14,6.15081733082474e-14,6.18182735454616e-14,4.24214299458917e-14,4.92400142391534e-14,2.36798960150754e-14,1.58375011653816e-14,2.30062549477083e-15,1.50090542132804e-14,1.50738685704118e-14,5.96816914379236e-15,2.02385745957959e-15,3.54802456282329e-14,2.72473460059312e-14,2.95361346071701e-14,-8.77556643541254e-14,6.93106796097705e-14,8.64610434346508e-14,9.66030529347188e-14,8.8764471843533e-14,6.78992901033012e-14,1.10533934835813e-14,4.44939777995139e-14,1.30185080541996e-13,1.27722994461186e-13,1.43040661269348e-13,1.37934939657826e-13,1.13803205529672e-13,-6.66238212945903e-14,-6.60834197987122e-14,-6.01908971443495e-14,-6.17188843025678e-14,-3.31171046462515e-11,-5.69809144694704e-14,-6.07195899527462e-14,-6.0820108763289e-14,-4.13763174190163e-14,-4.70479896898438e-14
"curr_pts_reg6",-3.02613160596358e-14,-5.11909753207536e-14,-5.2370760493333e-14,-1.49752659974597e-13,-1.48258482145258e-13,-1.50908425455992e-13,-1.4774884829854e-13,-1.45908555470808e-13,6.43276985793844e-14,6.42111106224682e-14,5.77971480908744e-14,5.87744742074817e-14,5.78202987373497e-14,4.82849286454476e-11,5.75129684399453e-14,5.72914370134848e-14,3.7209906760533e-14,4.26392961862173e-14,2.47496741552192e-14,1.83560880847293e-14,1.45036916759111e-14,2.65475383753839e-14,1.6796066120831e-14,1.66122886042395e-14,5.97713110525013e-16,4.91710938597716e-14,3.79280640358132e-14,3.32282419886431e-14,-9.40917026690124e-14,7.91504267305532e-14,9.91047221499484e-14,1.14931380475904e-13,1.07728632319278e-13,7.67744362943206e-14,9.43639464482927e-15,5.27666705867625e-14,1.49916859090368e-13,1.48280908136592e-13,1.50985419298657e-13,1.47883493249052e-13,1.46082862991345e-13,-6.38189587604926e-14,-6.38442325026669e-14,-5.75520033123914e-14,-5.81195303224538e-14,-5.74172916518526e-14,-4.8284265264858e-11,-5.69453156592536e-14,-5.65857002231628e-14,-3.64393013630404e-14,-4.08624147442914e-14
"curr_pts_reg7",-9.07685714273532e-14,-1.31827798515363e-14,-1.81561140070615e-13,-1.52077991960594e-13,-1.11537569817748e-13,-8.51359897167976e-14,-9.41610473698392e-14,-5.00153312226317e-14,5.58330592660089e-14,5.66975161556774e-14,5.40569340648181e-14,6.58036442984953e-14,6.1508173308247e-14,5.75129684399465e-14,1.485855767493e-10,7.12106544347824e-14,4.52472757930973e-14,6.90521992461779e-14,3.36493509634986e-14,1.67965966299202e-14,4.29906485692525e-15,2.61007503880543e-14,3.41344807351766e-14,2.532827719732e-14,1.67237381365414e-14,5.64364268316272e-14,5.1706118236037e-14,4.9829087473955e-14,-1.14113905035378e-13,9.44791215131184e-14,1.17740265265225e-13,1.35407239291461e-13,1.38166803004832e-13,1.02527488794586e-13,2.35835418975612e-14,1.82165556694176e-13,1.52343733839237e-13,1.11603038181181e-13,8.52713278444619e-14,9.4373941285446e-14,5.02817708974521e-14,-5.51580218800612e-14,-5.62397331232948e-14,-5.37075780610825e-14,-6.49488020906895e-14,-6.09455357247713e-14,-5.6596680208749e-14,-1.48584782639564e-10,-7.02063703087068e-14,-4.41407921899295e-14,-6.65188176770083e-14
"curr_pts_reg8",-4.85559614534118e-14,-5.47249373371448e-14,-1.24590467863545e-13,-2.2062265145085e-13,-1.54668895091938e-13,-1.43035173163197e-13,-1.29943960256189e-13,-9.55405005162733e-14,5.90371382737129e-14,5.92651557105983e-14,5.50346485729729e-14,6.34979426279385e-14,6.18182735454583e-14,5.72914370134848e-14,7.12106544347821e-14,1.39487462020442e-10,4.13501167953327e-14,6.07936892864314e-14,3.22229319201187e-14,2.37385341665346e-14,3.4086597304843e-15,2.5552952998512e-14,1.67997253050554e-14,1.60138719146087e-14,3.09588491688843e-15,5.4326399805861e-14,4.34683937027044e-14,5.50214582217172e-14,-1.34508820943082e-13,1.02595719437461e-13,1.33458763498704e-13,1.53126455306229e-13,1.41785211970523e-13,1.00477137435744e-13,1.17578166499746e-14,1.25222788143561e-13,2.20913813752072e-13,1.54764503550533e-13,1.43192604235695e-13,1.30169513070781e-13,9.58127496276586e-14,-5.8431463005507e-14,-5.87818017898572e-14,-5.46005385778059e-14,-6.26048096641662e-14,-6.11114307712234e-14,-5.62479891716184e-14,-7.02474854267603e-14,-1.39486245927387e-10,-4.00715254745787e-14,-5.80578851491367e-14
"curr_pts_reg9",-7.14367665282232e-14,-1.72623851051361e-14,-7.05193908938363e-14,-9.95029943190253e-14,-9.11524475594075e-14,-1.17821920681157e-13,-9.76396871001846e-14,-1.56547537032425e-13,5.22191712555643e-14,5.30078425471337e-14,4.60997591152249e-14,4.70039119738851e-14,4.2421429945894e-14,3.72099067605368e-14,4.52472757931003e-14,4.1350116795336e-14,1.63286678877073e-10,2.54773894110984e-14,4.33233158849766e-14,2.61527834976673e-14,-1.12047612115455e-14,1.27592094798937e-14,9.2452702311265e-15,7.96018025900393e-15,-1.24088046084808e-14,3.92378550007736e-14,3.2156859937344e-14,3.9623491991177e-14,-1.28181935636917e-13,9.36262719608864e-14,1.21541976765292e-13,1.42264137656948e-13,1.33802269661319e-13,8.27021973298069e-14,1.4435515742326e-14,7.10582976991394e-14,9.97820826781148e-14,9.12975645206194e-14,1.17997101692957e-13,9.78498461022461e-14,1.56782333036563e-13,-5.19292900957229e-14,-5.26708705588348e-14,-4.56772406613819e-14,-4.63746457578867e-14,-4.1735574673001e-14,-3.6316588138924e-14,-4.4361162597021e-14,-4.02110498661032e-14,-1.63285539651345e-10,-2.3260481107321e-14
"curr_pts_reg10-150",-3.74527703095346e-14,-9.91458211968364e-14,-3.03723278879957e-13,-2.84080845134325e-13,-1.90463242282082e-13,-1.80569073816492e-13,-1.55952565753311e-13,-1.41575859433717e-13,4.34523781351304e-14,4.6131077989162e-14,4.15234451845408e-14,5.57856663137363e-14,4.92400142391516e-14,4.26392961862155e-14,6.90521992461762e-14,6.07936892864325e-14,2.54773894110976e-14,1.11856712609698e-10,3.65212285492129e-14,1.48179217576719e-14,4.00195620781408e-15,3.45699579353038e-14,4.00822713299293e-14,2.47619113146101e-14,1.34122231983182e-14,8.35235471102141e-14,7.44804811236684e-14,6.43991271426069e-14,-1.77542286028366e-13,1.341136281381e-13,1.78402306959233e-13,1.83755176954353e-13,1.85381047237332e-13,1.33569240306171e-13,1.86543111403912e-14,3.04564455347285e-13,2.84441204601613e-13,1.90537247637046e-13,1.8074622156094e-13,1.56242771185722e-13,1.41942744775344e-13,-4.24393340235847e-14,-4.54473810574709e-14,-4.1027071441889e-14,-5.45261908775084e-14,-4.84329045126757e-14,-4.13186994994332e-14,-6.79135324505652e-14,-5.93727767176883e-14,-2.39100806694858e-14,-1.11853126526565e-10
"month02",-6.25292593789668e-13,1.37930756318761e-14,-1.02036328393128e-15,4.28182271856443e-16,1.0911998528661e-15,1.19218862366791e-15,2.96832267770671e-16,-2.19251668593385e-15,1.48869989475269e-14,1.46269317964856e-14,1.4196814667908e-14,2.50645276601868e-14,2.36798960150772e-14,2.4749674155219e-14,3.3649350963496e-14,3.22229319201239e-14,4.33233158849774e-14,3.65212285492104e-14,1.40563584138422e-12,6.06937426560159e-13,6.07333324666442e-13,6.07083239728594e-13,6.07057289924639e-13,6.07106405503143e-13,6.07146989063459e-13,6.07018427623774e-13,6.06793792586437e-13,6.07044432082809e-13,6.07013598216375e-13,1.58703290806329e-14,1.4959789321139e-14,1.21824802714854e-14,1.14997345864178e-14,1.45312564201413e-14,1.00446001184931e-14,-6.78319506499625e-15,-8.51302206476348e-15,-8.84384899131942e-15,-1.01795614606448e-14,-1.19626350324155e-14,-1.18492895870781e-14,3.80168654978164e-15,8.67422472232423e-15,8.94509937526356e-15,2.0734618883907e-14,1.31266079488868e-14,1.15754471005608e-14,2.6342254354238e-14,2.3323324958082e-14,1.07317866396622e-14,2.4448392609887e-14
"month03",-6.23262057605694e-13,2.78814181483181e-14,1.14104680124904e-16,-2.55834902485314e-15,-1.44109518449169e-15,-4.09598711031081e-15,-3.72032463812428e-15,-4.44965316092186e-15,1.13288848716844e-14,9.56205510006783e-15,9.77688522764702e-15,1.41369867397897e-14,1.58375011653821e-14,1.83560880847299e-14,1.67965966299151e-14,2.3738534166537e-14,2.61527834976688e-14,1.48179217576731e-14,6.06937426560159e-13,1.35393607346334e-12,6.07557673165946e-13,6.07067205217366e-13,6.07191633230803e-13,6.07280776901938e-13,6.07202343826744e-13,6.07226142477322e-13,6.06826427904702e-13,6.07169208735955e-13,6.0726756236106e-13,4.91967459064291e-15,1.45045232663595e-14,1.34796132728538e-14,1.73753447081707e-14,2.36755174970631e-14,6.66167761615464e-15,-1.76206267559335e-14,-2.12423532129076e-14,-2.51903015693561e-14,-2.31836681881165e-14,-2.51025964566757e-14,-2.61804166553197e-14,1.09028943335763e-14,2.04941792965951e-14,2.12302749785277e-14,3.45265317279872e-14,3.4972627255127e-14,3.38031533995311e-14,5.28378521566337e-14,4.93090515465081e-14,3.20782978638459e-14,5.33036800139195e-14
"month04",-6.43872168184198e-13,1.29791294100119e-14,1.36749033371325e-14,1.37187561608882e-14,8.89910882743727e-15,1.18740923802122e-14,1.43844961767864e-14,1.87847311347367e-14,-5.54431937142555e-15,1.24503337245027e-15,2.17233565552686e-15,1.09674932221046e-14,2.30062549477481e-15,1.45036916759132e-14,4.2990648569217e-15,3.40865973048608e-15,-1.12047612115437e-14,4.0019562078153e-15,6.07333324666446e-13,6.07557673165949e-13,1.34099462443158e-12,6.07008028260827e-13,6.06953668505332e-13,6.07130277719138e-13,6.07030333915129e-13,6.07362306208508e-13,6.07055628524208e-13,6.07385016974191e-13,6.06739931902975e-13,1.54284993162634e-14,1.32267041507505e-14,1.62879642376329e-14,1.70923846565434e-14,2.96621644726311e-14,1.15126252167989e-14,1.04859855296574e-14,1.03985133942862e-16,-1.13345634466528e-15,-1.53089178225642e-15,-3.08648697299445e-15,-7.40974721999796e-15,3.66462663358226e-14,3.47879596804917e-14,3.1524988428603e-14,4.82434787718084e-14,5.21520243813687e-14,4.77439245988525e-14,7.77062439749045e-14,8.22990549158057e-14,8.54605468729894e-14,1.26260411934355e-13
"month05",-6.35622463743962e-13,1.81313651471311e-14,1.49190993088351e-14,9.04750057841811e-15,3.67620061028606e-15,5.79617288037362e-15,8.92439372215503e-15,1.32776504316491e-14,7.88034655743877e-15,9.60261945193709e-15,8.87243730862744e-15,2.70991657189258e-14,1.5009054213283e-14,2.65475383753844e-14,2.61007503880492e-14,2.55529529985155e-14,1.27592094798922e-14,3.45699579353071e-14,6.07083239728593e-13,6.07067205217364e-13,6.07008028260822e-13,1.34178181821806e-12,6.06712260578815e-13,6.0686364282755e-13,6.06890203859626e-13,6.07062481678538e-13,6.06885716563424e-13,6.07155428048195e-13,6.06512491368038e-13,1.68687884809054e-14,1.31784862889217e-14,9.61518414033241e-15,1.02044698114154e-14,2.1071787866029e-14,4.05448106171957e-15,2.32063128999083e-15,-6.54263749364368e-15,-7.45791616089063e-15,-7.72402165419031e-15,-9.68980702837488e-15,-1.36428252586793e-14,2.72778904276259e-14,2.36734123919378e-14,2.58335593774492e-14,3.41799884968728e-14,4.13668977334293e-14,4.288349956354e-14,5.09304273090551e-14,5.95076525030637e-14,7.22980989587885e-14,1.00163252096692e-13
