"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.16","all","Placebo","mnwk","with","no","all","Male","LPM","month06",3.8727384197095e-05,2.68346286893582e-06,14.4318688532676,3.26124811063803e-47,NA,NA,2154901192
"2.17","all","Placebo","mnwk","with","no","all","Male","LPM","month07",4.83117267775215e-05,2.66581324931749e-06,18.1226973757034,2.10995338793268e-73,NA,NA,2154901192
"2.18","all","Placebo","mnwk","with","no","all","Male","LPM","month08",-1.18324587640301e-05,2.61857347059737e-06,-4.51866594422144,6.22304926471795e-06,NA,NA,2154901192
"2.19","all","Placebo","mnwk","with","no","all","Male","LPM","month09",0.000142908622905939,2.79212970977732e-06,51.1826590310293,0,NA,NA,2154901192
"2.20","all","Placebo","mnwk","with","no","all","Male","LPM","month10",0.000109113688578533,2.74033000501381e-06,39.8177184422658,0,NA,NA,2154901192
"2.21","all","Placebo","mnwk","with","no","all","Male","LPM","month11",0.00010768015573404,2.77112631911856e-06,38.8579022872875,0,NA,NA,2154901192
"2.22","all","Placebo","mnwk","with","no","all","Male","LPM","month12",-0.000261300730909618,2.3390559645856e-06,-111.712047452405,0,NA,NA,2154901192
"2.23","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayMonday",0.000183062216700847,1.92600736938723e-06,95.0475162299554,0,NA,NA,2154901192
"2.24","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayTuesday",0.000237538488937302,1.97966163661895e-06,119.9894388735,0,NA,NA,2154901192
"2.25","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayWednesday",0.000279141242821237,2.01288166895417e-06,138.677423082834,0,NA,NA,2154901192
"2.26","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayThursday",0.000259310090739768,1.99726345311651e-06,129.83269199421,0,NA,NA,2154901192
"2.27","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayFriday",0.000197477122537064,1.94421996882788e-06,101.571388887708,0,NA,NA,2154901192
"2.28","all","Placebo","mnwk","with","no","all","Male","LPM","weekdaySaturday",3.80397606362898e-05,1.79898293321558e-06,21.1451481467341,3.05835264436164e-99,NA,NA,2154901192
"2.29","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp20-24",-0.000197614658430448,5.89158317289242e-06,-33.5418600792545,1.18343207037272e-246,NA,NA,2154901192
"2.30","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp25-34",-0.000182949990884313,4.03684192750494e-06,-45.3200779643579,0,NA,NA,2154901192
"2.31","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp35-44",-0.000163705845975444,4.02436123197217e-06,-40.6787155871737,0,NA,NA,2154901192
"2.32","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp45-54",-0.000178526804408804,3.78157253992056e-06,-47.2096733631758,0,NA,NA,2154901192
"2.33","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp55-64",-0.000176892497109864,3.81107286372422e-06,-46.4154067463835,0,NA,NA,2154901192
"2.34","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp65-199",-0.00017648878407095,3.59421862862944e-06,-49.1035193755727,0,NA,NA,2154901192
"3","all","Placebo","mnwk","no","no","all","Female","LPM","(Intercept)",-4.03503562212462e-05,2.23435426998399e-06,-18.0590682343026,6.69440125921673e-73,NA,NA,1793920694
"3.1","all","Placebo","mnwk","no","no","all","Female","LPM","policyTRUE",1.11487523220076e-06,8.31236736281578e-07,1.34122468791262,0.179847513302201,NA,NA,1793920694
"3.2","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp20-24",0.000235893455004483,2.45828115919384e-06,95.9586962305975,0,NA,NA,1793920694
"3.3","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp25-34",0.000186895347061852,1.91951848743154e-06,97.3657447352497,0,NA,NA,1793920694
"3.4","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp35-44",0.000161622673804361,1.85362492206606e-06,87.1927604556673,0,NA,NA,1793920694
"3.5","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp45-54",9.82458045303941e-05,1.76622353682369e-06,55.6247850184782,0,NA,NA,1793920694
"3.6","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp55-64",3.2821826428033e-05,1.76160684407363e-06,18.6317546042987,1.77608288436538e-77,NA,NA,1793920694
"3.7","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp65-199",-2.930745293442e-05,1.73160414173654e-06,-16.9250305124755,2.94197932146023e-64,NA,NA,1793920694
"3.8","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp1-3",0.000402034687554976,1.84181765246077e-06,218.281482435482,0,NA,NA,1793920694
"3.9","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp4-6",0.000875653688514812,5.32786935884682e-06,164.353445915637,0,NA,NA,1793920694
"3.10","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp7-9",0.00124651330399039,1.19910698277333e-05,103.953468864589,0,NA,NA,1793920694
"3.11","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp10-150",0.00186522366316842,2.40730740174109e-05,77.4817400477973,0,NA,NA,1793920694
"3.12","all","Placebo","mnwk","no","no","all","Female","LPM","month02",4.5735008683363e-05,2.04466708098081e-06,22.367948850345,8.07686028712379e-111,NA,NA,1793920694
"3.13","all","Placebo","mnwk","no","no","all","Female","LPM","month03",5.31705478761731e-05,2.0058028224113e-06,26.5083622787276,7.7636564136732e-155,NA,NA,1793920694
"3.14","all","Placebo","mnwk","no","no","all","Female","LPM","month04",3.88001182385824e-05,1.98763109793072e-06,19.5207844549104,7.31086797960454e-85,NA,NA,1793920694
"3.15","all","Placebo","mnwk","no","no","all","Female","LPM","month05",5.48955083833661e-05,2.01484742174145e-06,27.2454915399595,1.87952764198662e-163,NA,NA,1793920694
"3.16","all","Placebo","mnwk","no","no","all","Female","LPM","month06",4.53634229476199e-05,2.00717378758061e-06,22.6006453593137,4.27100261064249e-113,NA,NA,1793920694
"3.17","all","Placebo","mnwk","no","no","all","Female","LPM","month07",2.9327085359732e-05,1.95702844697154e-06,14.9855181743091,9.1311277091011e-51,NA,NA,1793920694
"3.18","all","Placebo","mnwk","no","no","all","Female","LPM","month08",6.82455553846611e-06,1.93605395374908e-06,3.52498210354658,0.000423511412826791,NA,NA,1793920694
"3.19","all","Placebo","mnwk","no","no","all","Female","LPM","month09",9.99908024469524e-05,2.09347955763245e-06,47.7629705446151,0,NA,NA,1793920694
"3.20","all","Placebo","mnwk","no","no","all","Female","LPM","month10",8.23433464968387e-05,2.05577073663852e-06,40.0547322857031,0,NA,NA,1793920694
"3.21","all","Placebo","mnwk","no","no","all","Female","LPM","month11",8.64469481938562e-05,2.08659882338063e-06,41.4295969235706,0,NA,NA,1793920694
