"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1","all","4 yr.","mnwk","no","all","Male","LPM","(Intercept)",0.000170181178089076,2.02803071506921e-06,83.9144973616778,0,NA,NA,4351027460
"1.1","all","4 yr.","mnwk","no","all","Male","LPM","policyTRUE",-6.30664643738293e-05,7.69850422584217e-07,-81.9204127499588,0,NA,NA,4351027460
"1.2","all","4 yr.","mnwk","no","all","Male","LPM","age_grp20-24",0.00026065145806093,2.26400648203352e-06,115.128406269762,0,NA,NA,4351027460
"1.3","all","4 yr.","mnwk","no","all","Male","LPM","age_grp25-34",7.81529081807313e-05,1.71257249177896e-06,45.6348029387935,0,NA,NA,4351027460
"1.4","all","4 yr.","mnwk","no","all","Male","LPM","age_grp35-44",8.93582526924916e-05,1.74193086063327e-06,51.2983923254026,0,NA,NA,4351027460
"1.5","all","4 yr.","mnwk","no","all","Male","LPM","age_grp45-54",2.54913777638521e-06,1.65116051919085e-06,1.54384612928754,0.122625613259199,NA,NA,4351027460
"1.6","all","4 yr.","mnwk","no","all","Male","LPM","age_grp55-64",-8.81101080723803e-05,1.64667793147222e-06,-53.5077967514906,0,NA,NA,4351027460
"1.7","all","4 yr.","mnwk","no","all","Male","LPM","age_grp65-199",-0.0002086811084561,1.57691544802032e-06,-132.335001675632,0,NA,NA,4351027460
"1.8","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp1-3",0.000549979127788085,1.1766581835623e-06,467.407727640187,0,NA,NA,4351027460
"1.9","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp4-6",0.0011454126262821,2.51794341985264e-06,454.90006536729,0,NA,NA,4351027460
"1.10","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp7-9",0.00163799995313803,4.62729052141143e-06,353.98684079996,0,NA,NA,4351027460
"1.11","all","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp10-150",0.00229822116551819,6.31628148422488e-06,363.856672831645,0,NA,NA,4351027460
"1.12","all","4 yr.","mnwk","no","all","Male","LPM","month02",0.000113110685622187,1.88455368507029e-06,60.0198797828188,0,NA,NA,4351027460
"1.13","all","4 yr.","mnwk","no","all","Male","LPM","month03",0.000131671790985526,1.84912074672581e-06,71.2077841420978,0,NA,NA,4351027460
"1.14","all","4 yr.","mnwk","no","all","Male","LPM","month04",0.000106595917545807,1.84523743900949e-06,57.7681306981431,0,NA,NA,4351027460
"1.15","all","4 yr.","mnwk","no","all","Male","LPM","month05",0.000127062352146595,1.84531644691285e-06,68.8566735310717,0,NA,NA,4351027460
"1.16","all","4 yr.","mnwk","no","all","Male","LPM","month06",0.000111413893646354,1.84910990169877e-06,60.2527159386246,0,NA,NA,4351027460
"1.17","all","4 yr.","mnwk","no","all","Male","LPM","month07",9.09512765409219e-05,1.81874236226501e-06,50.0077847351912,0,NA,NA,4351027460
"1.18","all","4 yr.","mnwk","no","all","Male","LPM","month08",2.56044209520052e-05,1.768187290145e-06,14.4806045687081,1.60678078489327e-47,NA,NA,4351027460
"1.19","all","4 yr.","mnwk","no","all","Male","LPM","month09",0.000184159193132885,1.9036830234854e-06,96.7383702333558,0,NA,NA,4351027460
"1.20","all","4 yr.","mnwk","no","all","Male","LPM","month10",0.000158304915283846,1.86988610737905e-06,84.6601911523561,0,NA,NA,4351027460
"1.21","all","4 yr.","mnwk","no","all","Male","LPM","month11",0.000136947580752169,1.86922185058753e-06,73.2644874171164,0,NA,NA,4351027460
"1.22","all","4 yr.","mnwk","no","all","Male","LPM","month12",-0.000238050915423179,1.55629861101553e-06,-152.959665798227,0,NA,NA,4351027460
"1.23","all","4 yr.","mnwk","no","all","Male","LPM","weekdayMonday",0.000193371240796191,1.34070912057324e-06,144.230570098243,0,NA,NA,4351027460
"1.24","all","4 yr.","mnwk","no","all","Male","LPM","weekdayTuesday",0.000255972336744318,1.37737312763286e-06,185.840954501725,0,NA,NA,4351027460
"1.25","all","4 yr.","mnwk","no","all","Male","LPM","weekdayWednesday",0.000292723541293691,1.39828514703988e-06,209.344669013596,0,NA,NA,4351027460
"1.26","all","4 yr.","mnwk","no","all","Male","LPM","weekdayThursday",0.000259216793126371,1.38182283252147e-06,187.590468926734,0,NA,NA,4351027460
"1.27","all","4 yr.","mnwk","no","all","Male","LPM","weekdayFriday",0.00021049020166522,1.35344691022612e-06,155.521579808441,0,NA,NA,4351027460
"1.28","all","4 yr.","mnwk","no","all","Male","LPM","weekdaySaturday",4.42266804236048e-05,1.24799260083605e-06,35.4382553181619,4.40017103998004e-275,NA,NA,4351027460
"2","all","4 yr.","mnwk","with","all","Male","LPM","(Intercept)",-3.24486378819665e-05,2.06128072006996e-06,-15.7419790356673,7.7966880556844e-56,NA,NA,4351027460
"2.1","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE",0.000329892665502777,2.76332253738196e-06,119.382613155005,0,NA,NA,4351027460
"2.2","all","4 yr.","mnwk","with","all","Male","LPM","age_grp20-24",0.000523745564619679,2.93622818250321e-06,178.373590901635,0,NA,NA,4351027460
"2.3","all","4 yr.","mnwk","with","all","Male","LPM","age_grp25-34",0.000310836184705101,2.02304709871457e-06,153.647527485942,0,NA,NA,4351027460
"2.4","all","4 yr.","mnwk","with","all","Male","LPM","age_grp35-44",0.000289305269093267,2.0243483773955e-06,142.912787306641,0,NA,NA,4351027460
"2.5","all","4 yr.","mnwk","with","all","Male","LPM","age_grp45-54",0.000215430056873494,1.90673451110305e-06,112.983771793624,0,NA,NA,4351027460
"2.6","all","4 yr.","mnwk","with","all","Male","LPM","age_grp55-64",0.000123761648681646,1.9215698417081e-06,64.4065315740143,0,NA,NA,4351027460
"2.7","all","4 yr.","mnwk","with","all","Male","LPM","age_grp65-199",-7.38336792917764e-06,1.81269267139446e-06,-4.07314932403727,4.63816667055758e-05,NA,NA,4351027460
"2.8","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp1-3",0.000546586816916259,1.17670020520968e-06,464.508134269306,0,NA,NA,4351027460
"2.9","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp4-6",0.00114159011071298,2.51804929543064e-06,453.362891975371,0,NA,NA,4351027460
"2.10","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp7-9",0.00163356004047973,4.62742473472928e-06,353.017095711941,0,NA,NA,4351027460
"2.11","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp10-150",0.00229217483483259,6.31779827329307e-06,362.81228612857,0,NA,NA,4351027460
"2.12","all","4 yr.","mnwk","with","all","Male","LPM","month02",0.00011312694980462,1.88454950994996e-06,60.0286430297201,0,NA,NA,4351027460
"2.13","all","4 yr.","mnwk","with","all","Male","LPM","month03",0.000131697796637996,1.84911691755813e-06,71.221995422502,0,NA,NA,4351027460
"2.14","all","4 yr.","mnwk","with","all","Male","LPM","month04",0.000106492996653985,1.84524153601535e-06,57.7122260557538,0,NA,NA,4351027460
"2.15","all","4 yr.","mnwk","with","all","Male","LPM","month05",0.000126965208845914,1.84531765137306e-06,68.8039854555347,0,NA,NA,4351027460
"2.16","all","4 yr.","mnwk","with","all","Male","LPM","month06",0.000111325395806734,1.84910685491632e-06,60.2049554414592,0,NA,NA,4351027460
"2.17","all","4 yr.","mnwk","with","all","Male","LPM","month07",9.0874615472418e-05,1.81873735079268e-06,49.9657718212095,0,NA,NA,4351027460
"2.18","all","4 yr.","mnwk","with","all","Male","LPM","month08",2.55401920894905e-05,1.7681826178881e-06,14.4443180422142,2.7223914503006e-47,NA,NA,4351027460
"2.19","all","4 yr.","mnwk","with","all","Male","LPM","month09",0.000184108273320693,1.90367747160646e-06,96.711904230988,0,NA,NA,4351027460
"2.20","all","4 yr.","mnwk","with","all","Male","LPM","month10",0.000158267723195873,1.86988062485927e-06,84.6405492905646,0,NA,NA,4351027460
"2.21","all","4 yr.","mnwk","with","all","Male","LPM","month11",0.000136924199397044,1.86921714383265e-06,73.2521632646136,0,NA,NA,4351027460
"2.22","all","4 yr.","mnwk","with","all","Male","LPM","month12",-0.000238059487191491,1.55629623184574e-06,-152.965407433491,0,NA,NA,4351027460
"2.23","all","4 yr.","mnwk","with","all","Male","LPM","weekdayMonday",0.000193371039412174,1.34070619770831e-06,144.230734326959,0,NA,NA,4351027460
"2.24","all","4 yr.","mnwk","with","all","Male","LPM","weekdayTuesday",0.000255971500626744,1.37737007177835e-06,185.840759772174,0,NA,NA,4351027460
"2.25","all","4 yr.","mnwk","with","all","Male","LPM","weekdayWednesday",0.00029272339378893,1.39828195866759e-06,209.345040872775,0,NA,NA,4351027460
"2.26","all","4 yr.","mnwk","with","all","Male","LPM","weekdayThursday",0.000259218037375988,1.38181955713549e-06,187.59181402335,0,NA,NA,4351027460
"2.27","all","4 yr.","mnwk","with","all","Male","LPM","weekdayFriday",0.000210491294481149,1.35344344884361e-06,155.522784982996,0,NA,NA,4351027460
"2.28","all","4 yr.","mnwk","with","all","Male","LPM","weekdaySaturday",4.42261531674782e-05,1.24798931690235e-06,35.4379260851788,4.45185148402228e-275,NA,NA,4351027460
"2.29","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp20-24",-0.000510911773651139,4.50367619882493e-06,-113.44327413779,0,NA,NA,4351027460
"2.30","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp25-34",-0.000450291987177394,3.37639234074907e-06,-133.364829004882,0,NA,NA,4351027460
"2.31","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp35-44",-0.000384792982212855,3.42467874596984e-06,-112.358854875272,0,NA,NA,4351027460
"2.32","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp45-54",-0.00041109865742259,3.24242128014163e-06,-126.787552234617,0,NA,NA,4351027460
"2.33","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp55-64",-0.000409192020861971,3.24084017051552e-06,-126.261092597134,0,NA,NA,4351027460
"2.34","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp65-199",-0.000389186400273663,3.11116933323063e-06,-125.093287631995,0,NA,NA,4351027460
"3","all","4 yr.","mnwk","no","1","Male","LPM","(Intercept)",1.98448143559742e-06,5.62712702199762e-07,3.52663344516601,0.000420879014305319,NA,NA,4351027460
"3.1","all","4 yr.","mnwk","no","1","Male","LPM","policyTRUE",5.71147832541607e-06,2.17347781784179e-07,26.2780612644458,3.41692488006442e-152,NA,NA,4351027460
"3.2","all","4 yr.","mnwk","no","1","Male","LPM","age_grp20-24",5.33813842786411e-06,5.95092786864345e-07,8.97026236192806,2.95809096839797e-19,NA,NA,4351027460
"3.3","all","4 yr.","mnwk","no","1","Male","LPM","age_grp25-34",3.72021228802084e-06,4.71609554849222e-07,7.88833103521455,3.0625457746767e-15,NA,NA,4351027460
"3.4","all","4 yr.","mnwk","no","1","Male","LPM","age_grp35-44",1.27633285159843e-05,4.89914587553013e-07,26.0521503957121,1.27198113022183e-149,NA,NA,4351027460
"3.5","all","4 yr.","mnwk","no","1","Male","LPM","age_grp45-54",7.6260991967704e-06,4.66115400090325e-07,16.3609681106709,3.63307569482414e-60,NA,NA,4351027460
"3.6","all","4 yr.","mnwk","no","1","Male","LPM","age_grp55-64",-2.19646062688233e-07,4.66113223223037e-07,-0.471228988462169,0.637477219746759,NA,NA,4351027460
"3.7","all","4 yr.","mnwk","no","1","Male","LPM","age_grp65-199",-1.32124728983309e-05,4.41623943400631e-07,-29.9179269959665,1.1504845074018e-196,NA,NA,4351027460
"3.8","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp1-3",4.36065224407031e-05,3.34026703379654e-07,130.548013076488,0,NA,NA,4351027460
"3.9","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp4-6",8.50900690439745e-05,6.94433995444103e-07,122.531543101599,0,NA,NA,4351027460
"3.10","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp7-9",0.000128901430066813,1.29768222772937e-06,99.3320454826291,0,NA,NA,4351027460
"3.11","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp10-150",0.000201023383215566,1.84921609952311e-06,108.707350789022,0,NA,NA,4351027460
"3.12","all","4 yr.","mnwk","no","1","Male","LPM","month02",1.06198493960721e-05,5.35572155112894e-07,19.828979708315,1.67402465821204e-87,NA,NA,4351027460
"3.13","all","4 yr.","mnwk","no","1","Male","LPM","month03",1.18006275110499e-05,5.24690042523362e-07,22.4906641153277,5.1227944487475e-112,NA,NA,4351027460
"3.14","all","4 yr.","mnwk","no","1","Male","LPM","month04",7.76207309641309e-06,5.18135809854223e-07,14.9807694214321,9.80752999422458e-51,NA,NA,4351027460
"3.15","all","4 yr.","mnwk","no","1","Male","LPM","month05",1.18331354067213e-05,5.24699163931682e-07,22.5522284389651,1.27693122805757e-112,NA,NA,4351027460
"3.16","all","4 yr.","mnwk","no","1","Male","LPM","month06",9.44459139972287e-06,5.22757826624292e-07,18.0668579573668,5.81318527067415e-73,NA,NA,4351027460
"3.17","all","4 yr.","mnwk","no","1","Male","LPM","month07",5.95329265574715e-06,5.09343483792286e-07,11.6881688785381,1.46511545771367e-31,NA,NA,4351027460
"3.18","all","4 yr.","mnwk","no","1","Male","LPM","month08",1.78604621460372e-06,4.9752483490401e-07,3.58986343857249,0.000330851249374864,NA,NA,4351027460
"3.19","all","4 yr.","mnwk","no","1","Male","LPM","month09",2.07235845052141e-05,5.52319992039527e-07,37.5209748042779,4.19187041803915e-308,NA,NA,4351027460
"3.20","all","4 yr.","mnwk","no","1","Male","LPM","month10",1.19900171008586e-05,5.25714350953635e-07,22.8070949159158,3.89906082093e-115,NA,NA,4351027460
"3.21","all","4 yr.","mnwk","no","1","Male","LPM","month11",8.79864242594621e-06,5.21206319492404e-07,16.8813041916205,6.17653954310104e-64,NA,NA,4351027460
"3.22","all","4 yr.","mnwk","no","1","Male","LPM","month12",-1.8839711029185e-05,4.38753121052207e-07,-42.9392068687833,0,NA,NA,4351027460
"3.23","all","4 yr.","mnwk","no","1","Male","LPM","weekdayMonday",2.1131703103774e-05,3.76146529041288e-07,56.179444637264,0,NA,NA,4351027460
"3.24","all","4 yr.","mnwk","no","1","Male","LPM","weekdayTuesday",2.78218531743283e-05,3.90212156480873e-07,71.299298887148,0,NA,NA,4351027460
"3.25","all","4 yr.","mnwk","no","1","Male","LPM","weekdayWednesday",2.88358069105468e-05,3.92162126064487e-07,73.5303207373091,0,NA,NA,4351027460
"3.26","all","4 yr.","mnwk","no","1","Male","LPM","weekdayThursday",2.59716731061637e-05,3.86997653358723e-07,67.1106733613435,0,NA,NA,4351027460
"3.27","all","4 yr.","mnwk","no","1","Male","LPM","weekdayFriday",1.92431254392981e-05,3.72890963971794e-07,51.6052339652663,0,NA,NA,4351027460
"3.28","all","4 yr.","mnwk","no","1","Male","LPM","weekdaySaturday",3.18593844130403e-06,3.35654149192929e-07,9.49172965376571,2.2723215474474e-21,NA,NA,4351027460
"5","all","4 yr.","mnwk","no","2","Male","LPM","(Intercept)",3.59739480141421e-06,1.20983064751661e-06,2.97346972388118,0.00294453455758393,NA,NA,4351027460
"5.1","all","4 yr.","mnwk","no","2","Male","LPM","policyTRUE",-8.54440146773448e-07,4.83598324811253e-07,-1.76683851646288,0.0772552762892149,NA,NA,4351027460
"5.2","all","4 yr.","mnwk","no","2","Male","LPM","age_grp20-24",8.93821074978926e-05,1.28603743094513e-06,69.5019486580605,0,NA,NA,4351027460
"5.3","all","4 yr.","mnwk","no","2","Male","LPM","age_grp25-34",6.65727035366025e-05,9.83929961221291e-07,67.6600023989207,0,NA,NA,4351027460
"5.4","all","4 yr.","mnwk","no","2","Male","LPM","age_grp35-44",9.45881327939522e-05,1.01828265651592e-06,92.8898594007172,0,NA,NA,4351027460
"5.5","all","4 yr.","mnwk","no","2","Male","LPM","age_grp45-54",7.04753679720412e-05,9.64040952869509e-07,73.1041225606322,0,NA,NA,4351027460
"5.6","all","4 yr.","mnwk","no","2","Male","LPM","age_grp55-64",3.27402110608833e-05,9.66133273288767e-07,33.8878827239165,1.00493085110532e-251,NA,NA,4351027460
"5.7","all","4 yr.","mnwk","no","2","Male","LPM","age_grp65-199",-3.19543882102754e-05,9.09772975254796e-07,-35.1234748441786,2.95456109840043e-270,NA,NA,4351027460
"5.8","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp1-3",0.000214980412843405,7.46582544158714e-07,287.952637689455,0,NA,NA,4351027460
"5.9","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp4-6",0.00042902679842158,1.56236848541022e-06,274.600263912092,0,NA,NA,4351027460
"5.10","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp7-9",0.000583477376264932,2.80189072198913e-06,208.244158733895,0,NA,NA,4351027460
"5.11","all","4 yr.","mnwk","no","2","Male","LPM","curr_pts_grp10-150",0.000713295347374008,3.59989642640358e-06,198.143297163306,0,NA,NA,4351027460
"5.12","all","4 yr.","mnwk","no","2","Male","LPM","month02",5.48316158584179e-05,1.19515576287419e-06,45.8782173518164,0,NA,NA,4351027460
"5.13","all","4 yr.","mnwk","no","2","Male","LPM","month03",6.92546015871176e-05,1.18022917357668e-06,58.6789440030888,0,NA,NA,4351027460
"5.14","all","4 yr.","mnwk","no","2","Male","LPM","month04",4.96108132860407e-05,1.16759885373698e-06,42.4896043082415,0,NA,NA,4351027460
"5.15","all","4 yr.","mnwk","no","2","Male","LPM","month05",5.56945796688929e-05,1.16499944056932e-06,47.8065291101563,0,NA,NA,4351027460
"5.16","all","4 yr.","mnwk","no","2","Male","LPM","month06",3.48087657952083e-05,1.14968184698151e-06,30.2768682367201,2.31177053257561e-201,NA,NA,4351027460
"5.17","all","4 yr.","mnwk","no","2","Male","LPM","month07",2.35836613341513e-05,1.12703431502677e-06,20.925415508392,3.14316825369155e-97,NA,NA,4351027460
"5.18","all","4 yr.","mnwk","no","2","Male","LPM","month08",-2.67322920779214e-06,1.09392445050423e-06,-2.44370551052219,0.014537287436829,NA,NA,4351027460
"5.19","all","4 yr.","mnwk","no","2","Male","LPM","month09",7.70160233398202e-05,1.19999190366961e-06,64.1804524716398,0,NA,NA,4351027460
"5.20","all","4 yr.","mnwk","no","2","Male","LPM","month10",6.53182322587191e-05,1.17711987595903e-06,55.4898728606572,0,NA,NA,4351027460
"5.21","all","4 yr.","mnwk","no","2","Male","LPM","month11",6.07726730405554e-05,1.18108491396765e-06,51.4549566435491,0,NA,NA,4351027460
"5.22","all","4 yr.","mnwk","no","2","Male","LPM","month12",-0.000101335635535135,9.6577866384611e-07,-104.926355622288,0,NA,NA,4351027460
"5.23","all","4 yr.","mnwk","no","2","Male","LPM","weekdayMonday",9.2634220840509e-05,8.41037140082458e-07,110.142842005083,0,NA,NA,4351027460
"5.24","all","4 yr.","mnwk","no","2","Male","LPM","weekdayTuesday",0.000116682993444173,8.63597046073251e-07,135.112775078061,0,NA,NA,4351027460
"5.25","all","4 yr.","mnwk","no","2","Male","LPM","weekdayWednesday",0.000129400982753268,8.75122260787533e-07,147.866176592078,0,NA,NA,4351027460
"5.26","all","4 yr.","mnwk","no","2","Male","LPM","weekdayThursday",0.000115636812016223,8.64148244701019e-07,133.815942721994,0,NA,NA,4351027460
"5.27","all","4 yr.","mnwk","no","2","Male","LPM","weekdayFriday",9.14394270938281e-05,8.41514732863072e-07,108.660518375864,0,NA,NA,4351027460
"5.28","all","4 yr.","mnwk","no","2","Male","LPM","weekdaySaturday",1.54876635226067e-05,7.63640640190324e-07,20.2813505561289,1.8790257017206e-91,NA,NA,4351027460
"7","all","4 yr.","mnwk","no","3","Male","LPM","(Intercept)",0.000104548340347529,1.41541261158674e-06,73.8642142168888,0,NA,NA,4351027460
"7.1","all","4 yr.","mnwk","no","3","Male","LPM","policyTRUE",-5.40507956589213e-05,5.33772845422753e-07,-101.261793518388,0,NA,NA,4351027460
"7.2","all","4 yr.","mnwk","no","3","Male","LPM","age_grp20-24",0.000152007837464168,1.60917691073304e-06,94.4630987744674,0,NA,NA,4351027460
"7.3","all","4 yr.","mnwk","no","3","Male","LPM","age_grp25-34",4.06246319750213e-05,1.20078162221654e-06,33.8318235584182,6.71756738555621e-251,NA,NA,4351027460
"7.4","all","4 yr.","mnwk","no","3","Male","LPM","age_grp35-44",3.12425475672407e-05,1.21389751639256e-06,25.7373848659703,4.46254426871756e-146,NA,NA,4351027460
"7.5","all","4 yr.","mnwk","no","3","Male","LPM","age_grp45-54",-1.99291791802199e-05,1.14632338297869e-06,-17.3853028527033,1.06623178067806e-67,NA,NA,4351027460
"7.6","all","4 yr.","mnwk","no","3","Male","LPM","age_grp55-64",-6.23568986793648e-05,1.14109306357962e-06,-54.6466372197115,0,NA,NA,4351027460
"7.7","all","4 yr.","mnwk","no","3","Male","LPM","age_grp65-199",-0.000105349987243859,1.10152273865711e-06,-95.6403200285209,0,NA,NA,4351027460
"7.8","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp1-3",0.000266591107583205,8.12368941362185e-07,328.165066399737,0,NA,NA,4351027460
"7.9","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp4-6",0.000572661588882392,1.76590173920619e-06,324.288478893404,0,NA,NA,4351027460
"7.10","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp7-9",0.000828294779329825,3.27047860074154e-06,253.264087752178,0,NA,NA,4351027460
"7.11","all","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp10-150",0.00117931219600885,4.50238644208421e-06,261.930469802795,0,NA,NA,4351027460
"7.12","all","4 yr.","mnwk","no","3","Male","LPM","month02",4.52302761138518e-05,1.3079401644805e-06,34.5813037493324,4.82665249773544e-262,NA,NA,4351027460
"7.13","all","4 yr.","mnwk","no","3","Male","LPM","month03",4.68363885121493e-05,1.2759255739162e-06,36.7077747085157,5.48942871317248e-295,NA,NA,4351027460
"7.14","all","4 yr.","mnwk","no","3","Male","LPM","month04",4.14292130282159e-05,1.27978725930051e-06,32.3719530157377,6.81364926015814e-230,NA,NA,4351027460
"7.15","all","4 yr.","mnwk","no","3","Male","LPM","month05",4.96998797724828e-05,1.27841314612885e-06,38.8762270811894,0,NA,NA,4351027460
"7.16","all","4 yr.","mnwk","no","3","Male","LPM","month06",5.50947912012423e-05,1.29485166272758e-06,42.5491141473195,0,NA,NA,4351027460
"7.17","all","4 yr.","mnwk","no","3","Male","LPM","month07",4.892712082416e-05,1.27770061615839e-06,38.293102629368,7.98410083679454e-321,NA,NA,4351027460
"7.18","all","4 yr.","mnwk","no","3","Male","LPM","month08",1.57370349188958e-05,1.24125575674324e-06,12.6783177708565,7.79877950265858e-37,NA,NA,4351027460
"7.19","all","4 yr.","mnwk","no","3","Male","LPM","month09",7.08710015989201e-05,1.31213481399596e-06,54.0119817285318,0,NA,NA,4351027460
"7.20","all","4 yr.","mnwk","no","3","Male","LPM","month10",6.7778321113103e-05,1.29878201917783e-06,52.1860636444667,0,NA,NA,4351027460
"7.21","all","4 yr.","mnwk","no","3","Male","LPM","month11",5.77479836147609e-05,1.29851656771156e-06,44.4722732467966,0,NA,NA,4351027460
"7.22","all","4 yr.","mnwk","no","3","Male","LPM","month12",-0.000113825221269916,1.0927833719551e-06,-104.160828386573,0,NA,NA,4351027460
"7.23","all","4 yr.","mnwk","no","3","Male","LPM","weekdayMonday",8.60895316792103e-05,9.25977260150141e-07,92.9715397819288,0,NA,NA,4351027460
"7.24","all","4 yr.","mnwk","no","3","Male","LPM","weekdayTuesday",0.000117732269308318,9.52746688485516e-07,123.571428514189,0,NA,NA,4351027460
"7.25","all","4 yr.","mnwk","no","3","Male","LPM","weekdayWednesday",0.000140017145341924,9.71137684142951e-07,144.178469879368,0,NA,NA,4351027460
"7.26","all","4 yr.","mnwk","no","3","Male","LPM","weekdayThursday",0.000122640240755341,9.58768867088639e-07,127.914291927048,0,NA,NA,4351027460
"7.27","all","4 yr.","mnwk","no","3","Male","LPM","weekdayFriday",0.000100403822045561,9.40034495392663e-07,106.808657062762,0,NA,NA,4351027460
"7.28","all","4 yr.","mnwk","no","3","Male","LPM","weekdaySaturday",2.35607370158882e-05,8.69806853241911e-07,27.0873205103794,1.38895182510141e-161,NA,NA,4351027460
"9","all","4 yr.","mnwk","no","4","Male","LPM","(Intercept)",3.02421200881644e-05,3.74255834118932e-07,80.8060084336696,0,NA,NA,4351027460
"9.1","all","4 yr.","mnwk","no","4","Male","LPM","policyTRUE",-9.41579348937336e-07,8.07769825259304e-08,-11.6565303567149,2.1252768523034e-31,NA,NA,4351027460
"9.2","all","4 yr.","mnwk","no","4","Male","LPM","age_grp20-24",-8.89085131568783e-06,4.57138005912288e-07,-19.4489436465576,2.97499112868461e-84,NA,NA,4351027460
"9.3","all","4 yr.","mnwk","no","4","Male","LPM","age_grp25-34",-2.69034057579272e-05,3.68989545919577e-07,-72.9110243242254,0,NA,NA,4351027460
"9.4","all","4 yr.","mnwk","no","4","Male","LPM","age_grp35-44",-3.05067669901418e-05,3.62944263893232e-07,-84.0535862528912,0,NA,NA,4351027460
"9.5","all","4 yr.","mnwk","no","4","Male","LPM","age_grp45-54",-3.16125916096429e-05,3.56680378341356e-07,-88.6300271314295,0,NA,NA,4351027460
"9.6","all","4 yr.","mnwk","no","4","Male","LPM","age_grp55-64",-3.16323491336952e-05,3.53780350500496e-07,-89.4123969546208,0,NA,NA,4351027460
"9.7","all","4 yr.","mnwk","no","4","Male","LPM","age_grp65-199",-3.12310358313949e-05,3.5024644624388e-07,-89.168744369353,0,NA,NA,4351027460
"9.8","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp1-3",4.79482933370122e-06,1.10985203865493e-07,43.2024194820803,0,NA,NA,4351027460
"9.9","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp4-6",1.33541656003807e-05,2.6742117043384e-07,49.9368302768103,0,NA,NA,4351027460
"9.10","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp7-9",2.32562614355504e-05,5.41702554921839e-07,42.9317920402018,0,NA,NA,4351027460
"9.11","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp10-150",5.00587888337946e-05,9.09676974600583e-07,55.0291919346141,0,NA,NA,4351027460
"9.12","all","4 yr.","mnwk","no","4","Male","LPM","month02",3.07194137130492e-07,1.80321980285659e-07,1.70358675433715,0.0884583178513144,NA,NA,4351027460
"9.13","all","4 yr.","mnwk","no","4","Male","LPM","month03",3.68444839928774e-07,1.7641949635649e-07,2.08845874485584,0.0367564731833645,NA,NA,4351027460
"9.14","all","4 yr.","mnwk","no","4","Male","LPM","month04",1.28859696160264e-06,1.84015286924924e-07,7.00266256753099,2.51143239159248e-12,NA,NA,4351027460
"9.15","all","4 yr.","mnwk","no","4","Male","LPM","month05",2.2257359198902e-06,1.89425746565351e-07,11.7499123548252,7.06922090383046e-32,NA,NA,4351027460
"9.16","all","4 yr.","mnwk","no","4","Male","LPM","month06",2.66689033085835e-06,1.94540940715102e-07,13.7086328515493,9.01404908563193e-43,NA,NA,4351027460
"9.17","all","4 yr.","mnwk","no","4","Male","LPM","month07",2.81924164493343e-06,1.93574489045308e-07,14.5641177142591,4.75079688122537e-48,NA,NA,4351027460
"9.18","all","4 yr.","mnwk","no","4","Male","LPM","month08",2.60500558860088e-06,1.92394739305386e-07,13.5399003008392,9.09123990364014e-42,NA,NA,4351027460
"9.19","all","4 yr.","mnwk","no","4","Male","LPM","month09",2.511707201692e-06,1.93631416530852e-07,12.9715892528824,1.77315623000899e-38,NA,NA,4351027460
"9.20","all","4 yr.","mnwk","no","4","Male","LPM","month10",2.44950751096881e-06,1.9122176295002e-07,12.8097737055643,1.44555737909316e-37,NA,NA,4351027460
